datetime,00060_from dcp_Maximum,00060_from dcp_Maximum_cd,site_no,00060_from dcp_Minimum,00060_from dcp_Minimum_cd,00060_Mean,00060_Mean_cd,00060_from dcp_Mean,00060_from dcp_Mean_cd
2020-05-01 00:00:00+00:00,8940.0,A,07344210,8830.0,A,,,8890.0,A
2020-05-02 00:00:00+00:00,8880.0,A,07344210,8770.0,A,,,8830.0,A
2020-05-03 00:00:00+00:00,8830.0,A,07344210,8730.0,A,,,8780.0,A
2020-05-04 00:00:00+00:00,8770.0,A,07344210,8670.0,A,,,8740.0,A
2020-05-05 00:00:00+00:00,8800.0,A,07344210,8670.0,A,,,8720.0,A
2020-05-06 00:00:00+00:00,8730.0,A,07344210,8600.0,A,,,8670.0,A
2020-05-07 00:00:00+00:00,8670.0,A,07344210,8560.0,A,,,8620.0,A
2020-05-08 00:00:00+00:00,8750.0,A,07344210,8560.0,A,,,8690.0,A
2020-05-09 00:00:00+00:00,8710.0,A,07344210,8590.0,A,,,8660.0,A
2020-05-10 00:00:00+00:00,8670.0,A,07344210,8560.0,A,,,8620.0,A
2020-05-11 00:00:00+00:00,8620.0,A,07344210,8500.0,A,,,8570.0,A
2020-05-12 00:00:00+00:00,8580.0,A,07344210,8530.0,A,,,8560.0,A
2020-05-13 00:00:00+00:00,8560.0,A,07344210,8470.0,A,,,8520.0,A
2020-05-14 00:00:00+00:00,8510.0,A,07344210,8430.0,A,,,8470.0,A
2020-05-15 00:00:00+00:00,8470.0,A,07344210,8410.0,A,,,8440.0,A
2020-05-16 00:00:00+00:00,8490.0,A,07344210,8380.0,A,,,8440.0,A
2020-05-17 00:00:00+00:00,8470.0,A,07344210,8370.0,A,,,8430.0,A
2020-05-18 00:00:00+00:00,8440.0,A,07344210,8350.0,A,,,8400.0,A
2020-05-19 00:00:00+00:00,8430.0,A,07344210,8350.0,A,,,8390.0,A
2020-05-20 00:00:00+00:00,8410.0,A,07344210,8350.0,A,,,8390.0,A
2020-05-21 00:00:00+00:00,8510.0,A,07344210,8360.0,A,,,8420.0,A
2020-05-22 00:00:00+00:00,8490.0,A,07344210,8410.0,A,,,8450.0,A
2020-05-23 00:00:00+00:00,8620.0,A,07344210,8430.0,A,,,8550.0,A
2020-05-24 00:00:00+00:00,8660.0,A,07344210,8470.0,A,,,8570.0,A
2020-05-25 00:00:00+00:00,8730.0,A,07344210,8540.0,A,,,8630.0,A
2020-05-26 00:00:00+00:00,8760.0,A,07344210,8640.0,A,,,8720.0,A
2020-05-27 00:00:00+00:00,8910.0,A,07344210,8760.0,A,,,8820.0,A
2020-05-28 00:00:00+00:00,9040.0,A,07344210,8880.0,A,,,8980.0,A
2020-05-29 00:00:00+00:00,9010.0,A,07344210,8860.0,A,,,8930.0,A
2020-05-30 00:00:00+00:00,8880.0,A,07344210,8750.0,A,,,8820.0,A
2020-05-31 00:00:00+00:00,8830.0,A,07344210,8730.0,A,,,8780.0,A
2020-06-01 00:00:00+00:00,8830.0,A,07344210,8760.0,A,,,8790.0,A
2020-06-02 00:00:00+00:00,8830.0,A,07344210,8760.0,A,,,8800.0,A
2020-06-03 00:00:00+00:00,8830.0,A,07344210,8730.0,A,,,8790.0,A
2020-06-04 00:00:00+00:00,8820.0,A,07344210,8730.0,A,,,8780.0,A
2020-06-05 00:00:00+00:00,8790.0,A,07344210,8680.0,A,,,8740.0,A
2020-06-06 00:00:00+00:00,8760.0,A,07344210,8630.0,A,,,8700.0,A
2020-06-07 00:00:00+00:00,8690.0,A,07344210,8590.0,A,,,8650.0,A
2020-06-08 00:00:00+00:00,8670.0,A,07344210,8620.0,A,,,8640.0,A
2020-06-09 00:00:00+00:00,8640.0,A,07344210,8530.0,A,,,8600.0,A
2020-06-10 00:00:00+00:00,8600.0,A,07344210,8490.0,A,,,8540.0,A
2020-06-11 00:00:00+00:00,8550.0,A,07344210,8430.0,A,,,8490.0,A
2020-06-12 00:00:00+00:00,8500.0,A,07344210,7460.0,A,,,7980.0,A
2020-06-13 00:00:00+00:00,7480.0,A,07344210,7180.0,A,,,7300.0,A
2020-06-14 00:00:00+00:00,7180.0,A,07344210,7000.0,A,,,7080.0,A
2020-06-15 00:00:00+00:00,7010.0,A,07344210,6850.0,A,,,6920.0,A
2020-06-16 00:00:00+00:00,6850.0,A,07344210,6720.0,A,,,6790.0,A
2020-06-17 00:00:00+00:00,6740.0,A,07344210,6140.0,A,,,6540.0,A
2020-06-18 00:00:00+00:00,6140.0,A,07344210,5120.0,A,,,5650.0,A
2020-06-19 00:00:00+00:00,5120.0,A,07344210,4390.0,A,,,4720.0,A
2020-06-20 00:00:00+00:00,4390.0,A,07344210,4080.0,A,,,4200.0,A
2020-06-21 00:00:00+00:00,4080.0,A,07344210,3960.0,A,,,4010.0,A
2020-06-22 00:00:00+00:00,3970.0,A,07344210,3910.0,A,,,3940.0,A
2020-06-23 00:00:00+00:00,3920.0,A,07344210,3660.0,A,,,3840.0,A
2020-06-24 00:00:00+00:00,3660.0,A,07344210,3250.0,A,,,3460.0,A
2020-06-25 00:00:00+00:00,3250.0,A,07344210,2870.0,A,,,3060.0,A
2020-06-26 00:00:00+00:00,2870.0,A,07344210,2570.0,A,,,2700.0,A
2020-06-27 00:00:00+00:00,2570.0,A,07344210,2460.0,A,,,2500.0,A
2020-06-28 00:00:00+00:00,2460.0,A,07344210,2410.0,A,,,2430.0,A
2020-06-29 00:00:00+00:00,2420.0,A,07344210,2080.0,A,,,2270.0,A
2020-06-30 00:00:00+00:00,2090.0,A,07344210,1640.0,A,,,1860.0,A
2020-07-01 00:00:00+00:00,1640.0,A,07344210,1080.0,A,,,1370.0,A
2020-07-02 00:00:00+00:00,1080.0,A,07344210,652.0,A,,,854.0,A
2020-07-03 00:00:00+00:00,652.0,A,07344210,590.0,A,,,609.0,A
2020-07-04 00:00:00+00:00,590.0,A,07344210,571.0,A,,,579.0,A
2020-07-05 00:00:00+00:00,580.0,A,07344210,565.0,A,,,576.0,A
2020-07-06 00:00:00+00:00,655.0,A,07344210,579.0,A,,,610.0,A
2020-07-07 00:00:00+00:00,693.0,A,07344210,653.0,A,,,677.0,A
2020-07-08 00:00:00+00:00,927.0,A,07344210,631.0,A,,,771.0,A
2020-07-09 00:00:00+00:00,988.0,A,07344210,927.0,A,,,969.0,A
2020-07-10 00:00:00+00:00,993.0,A,07344210,969.0,A,,,984.0,A
2020-07-11 00:00:00+00:00,985.0,A,07344210,959.0,A,,,973.0,A
2020-07-12 00:00:00+00:00,969.0,A,07344210,953.0,A,,,960.0,A
2020-07-13 00:00:00+00:00,964.0,A,07344210,945.0,A,,,958.0,A
2020-07-14 00:00:00+00:00,959.0,A,07344210,935.0,A,,,950.0,A
2020-07-15 00:00:00+00:00,956.0,A,07344210,935.0,A,,,947.0,A
2020-07-16 00:00:00+00:00,948.0,A,07344210,927.0,A,,,940.0,A
2020-07-17 00:00:00+00:00,945.0,A,07344210,924.0,A,,,938.0,A
2020-07-18 00:00:00+00:00,945.0,A,07344210,919.0,A,,,936.0,A
2020-07-19 00:00:00+00:00,940.0,A,07344210,916.0,A,,,931.0,A
2020-07-20 00:00:00+00:00,935.0,A,07344210,911.0,A,,,928.0,A
2020-07-21 00:00:00+00:00,932.0,A,07344210,919.0,A,,,928.0,A
2020-07-22 00:00:00+00:00,935.0,A,07344210,914.0,A,,,929.0,A
2020-07-23 00:00:00+00:00,935.0,A,07344210,916.0,A,,,927.0,A
2020-07-24 00:00:00+00:00,930.0,A,07344210,908.0,A,,,921.0,A
2020-07-25 00:00:00+00:00,927.0,A,07344210,911.0,A,,,920.0,A
2020-07-26 00:00:00+00:00,927.0,A,07344210,906.0,A,,,921.0,A
2020-07-27 00:00:00+00:00,927.0,A,07344210,908.0,A,,,919.0,A
2020-07-28 00:00:00+00:00,919.0,A,07344210,715.0,A,,,833.0,A
2020-07-29 00:00:00+00:00,715.0,A,07344210,668.0,A,,,683.0,A
2020-07-30 00:00:00+00:00,668.0,A,07344210,646.0,A,,,661.0,A
2020-07-31 00:00:00+00:00,745.0,A,07344210,653.0,A,,,701.0,A
2020-08-01 00:00:00+00:00,738.0,A,07344210,705.0,A,,,723.0,A
2020-08-02 00:00:00+00:00,705.0,A,07344210,668.0,A,,,685.0,A
2020-08-03 00:00:00+00:00,673.0,A,07344210,653.0,A,,,664.0,A
2020-08-04 00:00:00+00:00,661.0,A,07344210,646.0,A,,,655.0,A
2020-08-05 00:00:00+00:00,656.0,A,07344210,648.0,A,,,654.0,A
2020-08-06 00:00:00+00:00,656.0,A,07344210,642.0,A,,,650.0,A
2020-08-07 00:00:00+00:00,652.0,A,07344210,644.0,A,,,650.0,A
2020-08-08 00:00:00+00:00,659.0,A,07344210,648.0,A,,,654.0,A
2020-08-09 00:00:00+00:00,662.0,A,07344210,631.0,A,,,647.0,A
2020-08-14 00:00:00+00:00,711.0,A,07344210,691.0,A,,,701.0,A
2020-08-15 00:00:00+00:00,691.0,A,07344210,671.0,A,,,680.0,A
2020-08-16 00:00:00+00:00,672.0,A,07344210,658.0,A,,,664.0,A
2020-08-17 00:00:00+00:00,661.0,A,07344210,649.0,A,,,655.0,A
2020-08-18 00:00:00+00:00,655.0,A,07344210,641.0,A,,,649.0,A
2020-08-19 00:00:00+00:00,651.0,A,07344210,641.0,A,,,646.0,A
2020-08-20 00:00:00+00:00,646.0,A,07344210,638.0,A,,,643.0,A
2020-08-21 00:00:00+00:00,646.0,A,07344210,635.0,A,,,642.0,A
2020-08-22 00:00:00+00:00,645.0,A,07344210,635.0,A,,,640.0,A
2020-08-23 00:00:00+00:00,641.0,A,07344210,628.0,A,,,637.0,A
2020-08-24 00:00:00+00:00,641.0,A,07344210,632.0,A,,,638.0,A
2020-08-25 00:00:00+00:00,641.0,A,07344210,629.0,A,,,637.0,A
2020-08-26 00:00:00+00:00,639.0,A,07344210,629.0,A,,,636.0,A
2020-08-27 00:00:00+00:00,658.0,A,07344210,635.0,A,,,645.0,A
2020-08-28 00:00:00+00:00,661.0,A,07344210,641.0,A,,,653.0,A
2020-08-29 00:00:00+00:00,676.0,A,07344210,636.0,A,,,645.0,A
2020-08-30 00:00:00+00:00,735.0,A,07344210,676.0,A,,,708.0,A
2020-08-31 00:00:00+00:00,748.0,A,07344210,699.0,A,,,732.0,A
2020-09-01 00:00:00+00:00,703.0,A,07344210,661.0,A,,,680.0,A
2020-09-02 00:00:00+00:00,675.0,A,07344210,656.0,A,,,667.0,A
2020-09-06 00:00:00+00:00,652.0,A,07344210,556.0,A,,,622.0,A
2020-09-07 00:00:00+00:00,661.0,A,07344210,652.0,A,,,657.0,A
2020-09-08 00:00:00+00:00,663.0,A,07344210,565.0,A,,,641.0,A
2020-09-09 00:00:00+00:00,648.0,A,07344210,554.0,A,,,612.0,A
2020-09-10 00:00:00+00:00,638.0,A,07344210,627.0,A,,,633.0,A
2020-09-11 00:00:00+00:00,639.0,A,07344210,628.0,A,,,634.0,A
2020-09-12 00:00:00+00:00,638.0,A,07344210,625.0,A,,,633.0,A
2020-09-13 00:00:00+00:00,634.0,A,07344210,625.0,A,,,630.0,A
2020-09-14 00:00:00+00:00,629.0,A,07344210,621.0,A,,,628.0,A
2020-09-15 00:00:00+00:00,629.0,A,07344210,622.0,A,,,626.0,A
2020-09-16 00:00:00+00:00,627.0,A,07344210,614.0,A,,,623.0,A
2020-09-17 00:00:00+00:00,622.0,A,07344210,610.0,A,,,619.0,A
2020-09-18 00:00:00+00:00,621.0,A,07344210,611.0,A,,,617.0,A
2020-09-19 00:00:00+00:00,621.0,A,07344210,613.0,A,,,618.0,A
2020-09-20 00:00:00+00:00,622.0,A,07344210,610.0,A,,,618.0,A
2020-09-21 00:00:00+00:00,649.0,A,07344210,618.0,A,,,627.0,A
2020-09-22 00:00:00+00:00,1420.0,A,07344210,648.0,A,,,829.0,A
2020-09-23 00:00:00+00:00,1970.0,A,07344210,1420.0,A,,,1750.0,A
2020-09-24 00:00:00+00:00,1980.0,A,07344210,1800.0,A,,,1920.0,A
2020-09-25 00:00:00+00:00,1800.0,A,07344210,1530.0,A,,,1650.0,A
2020-09-26 00:00:00+00:00,1530.0,A,07344210,1360.0,A,,,1440.0,A
2020-09-27 00:00:00+00:00,1360.0,A,07344210,1270.0,A,,,1310.0,A
2020-09-28 00:00:00+00:00,1960.0,A,07344210,1250.0,A,,,1600.0,A
2020-09-29 00:00:00+00:00,2760.0,A,07344210,1960.0,A,,,2380.0,A
2020-09-30 00:00:00+00:00,2910.0,A,07344210,2760.0,A,,,2850.0,A
2020-10-01 00:00:00+00:00,2920.0,A,07344210,2910.0,A,,,2910.0,A
2020-10-02 00:00:00+00:00,2920.0,A,07344210,2910.0,A,,,2920.0,A
2020-10-03 00:00:00+00:00,2920.0,A,07344210,2900.0,A,,,2910.0,A
2020-10-04 00:00:00+00:00,2910.0,A,07344210,2880.0,A,,,2890.0,A
2020-10-05 00:00:00+00:00,2890.0,A,07344210,2190.0,A,,,2560.0,A
2020-10-06 00:00:00+00:00,2190.0,A,07344210,2000.0,A,,,2060.0,A
2020-10-07 00:00:00+00:00,2000.0,A,07344210,1260.0,A,,,1670.0,A
2020-10-08 00:00:00+00:00,1260.0,A,07344210,1090.0,A,,,1150.0,A
2020-10-09 00:00:00+00:00,1090.0,A,07344210,691.0,A,,,923.0,A
2020-10-10 00:00:00+00:00,691.0,A,07344210,607.0,A,,,631.0,A
2020-10-11 00:00:00+00:00,608.0,A,07344210,592.0,A,,,600.0,A
2020-10-12 00:00:00+00:00,599.0,A,07344210,586.0,A,,,593.0,A
2020-10-13 00:00:00+00:00,597.0,A,07344210,592.0,A,,,595.0,A
2020-10-14 00:00:00+00:00,597.0,A,07344210,586.0,A,,,593.0,A
2020-10-15 00:00:00+00:00,594.0,A,07344210,590.0,A,,,594.0,A
2020-10-16 00:00:00+00:00,594.0,A,07344210,586.0,A,,,592.0,A
2020-10-17 00:00:00+00:00,596.0,A,07344210,585.0,A,,,591.0,A
2020-10-18 00:00:00+00:00,594.0,A,07344210,583.0,A,,,589.0,A
2020-10-19 00:00:00+00:00,594.0,A,07344210,582.0,A,,,591.0,A
2020-10-20 00:00:00+00:00,593.0,A,07344210,582.0,A,,,589.0,A
2020-10-21 00:00:00+00:00,592.0,A,07344210,580.0,A,,,589.0,A
2020-11-05 00:00:00+00:00,589.0,A,07344210,582.0,A,,,587.0,A
2020-11-06 00:00:00+00:00,590.0,A,07344210,580.0,A,,,588.0,A
2020-11-07 00:00:00+00:00,589.0,A,07344210,583.0,A,,,587.0,A
2020-11-08 00:00:00+00:00,587.0,A,07344210,580.0,A,,,587.0,A
2020-11-09 00:00:00+00:00,589.0,A,07344210,579.0,A,,,586.0,A
2020-11-10 00:00:00+00:00,589.0,A,07344210,583.0,A,,,587.0,A
2020-11-11 00:00:00+00:00,590.0,A,07344210,583.0,A,,,588.0,A
2020-11-12 00:00:00+00:00,590.0,A,07344210,583.0,A,,,588.0,A
2020-11-13 00:00:00+00:00,589.0,A,07344210,579.0,A,,,586.0,A
2020-11-14 00:00:00+00:00,589.0,A,07344210,579.0,A,,,587.0,A
2020-11-15 00:00:00+00:00,593.0,A,07344210,579.0,A,,,587.0,A
2020-11-16 00:00:00+00:00,594.0,A,07344210,563.0,"A, e",,,576.0,"A, e"
2020-11-17 00:00:00+00:00,563.0,"A, e",07344210,562.0,"A, e",,,563.0,"A, e"
2020-11-18 00:00:00+00:00,562.0,"A, e",07344210,562.0,"A, e",,,562.0,"A, e"
2020-11-19 00:00:00+00:00,562.0,"A, e",07344210,562.0,"A, e",,,562.0,"A, e"
2020-11-20 00:00:00+00:00,562.0,"A, e",07344210,562.0,"A, e",,,562.0,"A, e"
2020-11-21 00:00:00+00:00,562.0,"A, e",07344210,562.0,"A, e",,,562.0,"A, e"
2020-11-22 00:00:00+00:00,562.0,"A, e",07344210,562.0,"A, e",,,562.0,"A, e"
2020-11-23 00:00:00+00:00,562.0,"A, e",07344210,562.0,"A, e",,,562.0,"A, e"
2020-11-24 00:00:00+00:00,562.0,"A, e",07344210,561.0,"A, e",,,562.0,"A, e"
2020-11-25 00:00:00+00:00,561.0,"A, e",07344210,561.0,"A, e",,,561.0,"A, e"
2020-11-26 00:00:00+00:00,561.0,"A, e",07344210,561.0,"A, e",,,561.0,"A, e"
2020-11-27 00:00:00+00:00,561.0,"A, e",07344210,561.0,"A, e",,,561.0,"A, e"
2020-11-28 00:00:00+00:00,561.0,"A, e",07344210,561.0,"A, e",,,561.0,"A, e"
2020-11-29 00:00:00+00:00,561.0,"A, e",07344210,561.0,"A, e",,,561.0,"A, e"
2020-11-30 00:00:00+00:00,561.0,"A, e",07344210,561.0,"A, e",,,561.0,"A, e"
2020-12-01 00:00:00+00:00,561.0,"A, e",07344210,560.0,"A, e",,,561.0,"A, e"
2020-12-02 00:00:00+00:00,560.0,"A, e",07344210,560.0,"A, e",,,560.0,"A, e"
2020-12-03 00:00:00+00:00,560.0,"A, e",07344210,560.0,"A, e",,,560.0,"A, e"
2020-12-04 00:00:00+00:00,560.0,"A, e",07344210,560.0,"A, e",,,560.0,"A, e"
2020-12-05 00:00:00+00:00,560.0,"A, e",07344210,560.0,"A, e",,,560.0,"A, e"
2020-12-06 00:00:00+00:00,560.0,"A, e",07344210,560.0,"A, e",,,560.0,"A, e"
2020-12-07 00:00:00+00:00,560.0,"A, e",07344210,560.0,"A, e",,,560.0,"A, e"
2020-12-08 00:00:00+00:00,560.0,"A, e",07344210,559.0,"A, e",,,560.0,"A, e"
2020-12-09 00:00:00+00:00,559.0,"A, e",07344210,559.0,"A, e",,,559.0,"A, e"
2020-12-10 00:00:00+00:00,559.0,"A, e",07344210,559.0,"A, e",,,559.0,"A, e"
2020-12-11 00:00:00+00:00,559.0,"A, e",07344210,559.0,"A, e",,,559.0,"A, e"
2020-12-12 00:00:00+00:00,559.0,"A, e",07344210,559.0,"A, e",,,559.0,"A, e"
2020-12-13 00:00:00+00:00,559.0,"A, e",07344210,559.0,"A, e",,,559.0,"A, e"
2020-12-14 00:00:00+00:00,559.0,"A, e",07344210,559.0,"A, e",,,559.0,"A, e"
2020-12-15 00:00:00+00:00,559.0,"A, e",07344210,558.0,"A, e",,,559.0,"A, e"
2020-12-16 00:00:00+00:00,558.0,"A, e",07344210,558.0,"A, e",,,558.0,"A, e"
2020-12-17 00:00:00+00:00,558.0,"A, e",07344210,558.0,"A, e",,,558.0,"A, e"
2020-12-18 00:00:00+00:00,558.0,"A, e",07344210,558.0,"A, e",,,558.0,"A, e"
2020-12-19 00:00:00+00:00,558.0,"A, e",07344210,558.0,"A, e",,,558.0,"A, e"
2020-12-20 00:00:00+00:00,558.0,"A, e",07344210,558.0,"A, e",,,558.0,"A, e"
2020-12-21 00:00:00+00:00,558.0,"A, e",07344210,558.0,"A, e",,,558.0,"A, e"
2020-12-22 00:00:00+00:00,558.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-23 00:00:00+00:00,557.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-24 00:00:00+00:00,557.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-25 00:00:00+00:00,557.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-26 00:00:00+00:00,557.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-27 00:00:00+00:00,557.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-28 00:00:00+00:00,557.0,"A, e",07344210,557.0,"A, e",,,557.0,"A, e"
2020-12-29 00:00:00+00:00,557.0,"A, e",07344210,556.0,"A, e",,,556.0,"A, e"
2020-12-30 00:00:00+00:00,556.0,"A, e",07344210,556.0,"A, e",,,556.0,"A, e"
2020-12-31 00:00:00+00:00,1270.0,"A, e",07344210,556.0,"A, e",,,668.0,"A, e"
2021-01-01 00:00:00+00:00,1980.0,"A, e",07344210,1270.0,"A, e",,,1790.0,"A, e"
2021-01-02 00:00:00+00:00,1980.0,"A, e",07344210,1680.0,"A, e",,,1880.0,"A, e"
2021-01-03 00:00:00+00:00,1680.0,"A, e",07344210,1020.0,"A, e",,,1350.0,"A, e"
2021-01-04 00:00:00+00:00,1360.0,A,07344210,888.0,"A, e",,,1130.0,"A, e"
2021-01-05 00:00:00+00:00,2350.0,A,07344210,1360.0,A,,,1820.0,A
2021-01-06 00:00:00+00:00,3970.0,A,07344210,2350.0,A,,,2890.0,A
2021-01-07 00:00:00+00:00,6630.0,A,07344210,3970.0,A,,,5390.0,A
2021-01-08 00:00:00+00:00,8280.0,A,07344210,6630.0,A,,,7520.0,A
2021-01-09 00:00:00+00:00,8630.0,A,07344210,8280.0,A,,,8490.0,A
2021-01-10 00:00:00+00:00,8760.0,A,07344210,8630.0,A,,,8700.0,A
2021-01-11 00:00:00+00:00,8790.0,A,07344210,8750.0,A,,,8770.0,A
2021-01-12 00:00:00+00:00,8800.0,A,07344210,8760.0,A,,,8790.0,A
2021-01-13 00:00:00+00:00,8800.0,A,07344210,8760.0,A,,,8780.0,A
2021-01-14 00:00:00+00:00,8800.0,A,07344210,8690.0,A,,,8760.0,A
2021-01-15 00:00:00+00:00,8770.0,A,07344210,8680.0,A,,,8730.0,A
2021-01-16 00:00:00+00:00,8730.0,A,07344210,8660.0,A,,,8700.0,A
2021-01-17 00:00:00+00:00,8680.0,A,07344210,8620.0,A,,,8660.0,A
2021-01-18 00:00:00+00:00,8640.0,A,07344210,8540.0,A,,,8590.0,A
2021-01-19 00:00:00+00:00,8580.0,A,07344210,8530.0,A,,,8550.0,A
2021-01-20 00:00:00+00:00,8530.0,A,07344210,8470.0,A,,,8500.0,A
2021-01-21 00:00:00+00:00,8470.0,A,07344210,8420.0,A,,,8450.0,A
2021-01-22 00:00:00+00:00,8420.0,A,07344210,8370.0,A,,,8400.0,A
2021-01-23 00:00:00+00:00,8370.0,A,07344210,8310.0,A,,,8340.0,A
2021-01-24 00:00:00+00:00,8320.0,A,07344210,8260.0,A,,,8290.0,A
2021-01-25 00:00:00+00:00,8280.0,A,07344210,8230.0,A,,,8260.0,A
2021-01-26 00:00:00+00:00,8280.0,A,07344210,8220.0,A,,,8250.0,A
2021-01-27 00:00:00+00:00,8220.0,A,07344210,8120.0,A,,,8180.0,A
2021-01-28 00:00:00+00:00,8160.0,A,07344210,8090.0,A,,,8130.0,A
2021-01-29 00:00:00+00:00,8120.0,A,07344210,8030.0,A,,,8080.0,A
2021-01-30 00:00:00+00:00,8050.0,A,07344210,8010.0,A,,,8030.0,A
2021-01-31 00:00:00+00:00,8010.0,A,07344210,7940.0,A,,,7970.0,A
2021-02-01 00:00:00+00:00,7980.0,A,07344210,7890.0,A,,,7940.0,A
2021-02-02 00:00:00+00:00,7920.0,A,07344210,7840.0,A,,,7900.0,A
2021-02-03 00:00:00+00:00,7890.0,A,07344210,7790.0,A,,,7860.0,A
2021-02-04 00:00:00+00:00,7830.0,A,07344210,6860.0,A,,,7560.0,A
2021-02-05 00:00:00+00:00,6860.0,A,07344210,6090.0,A,,,6450.0,A
2021-02-06 00:00:00+00:00,6090.0,A,07344210,5540.0,A,,,5790.0,A
2021-02-07 00:00:00+00:00,5540.0,A,07344210,5150.0,A,,,5320.0,A
2021-02-08 00:00:00+00:00,5150.0,A,07344210,4120.0,A,,,4690.0,A
2021-02-09 00:00:00+00:00,4120.0,A,07344210,3450.0,A,,,3780.0,A
2021-02-10 00:00:00+00:00,3450.0,A,07344210,3000.0,A,,,3220.0,A
2021-02-11 00:00:00+00:00,3040.0,A,07344210,2980.0,A,,,3010.0,A
2021-02-12 00:00:00+00:00,3040.0,A,07344210,2760.0,A,,,2940.0,A
2021-02-13 00:00:00+00:00,2760.0,A,07344210,2610.0,A,,,2670.0,A
2021-02-14 00:00:00+00:00,2610.0,A,07344210,2560.0,A,,,2580.0,A
2021-02-15 00:00:00+00:00,2560.0,A,07344210,2530.0,A,,,2540.0,A
2021-02-16 00:00:00+00:00,2560.0,A,07344210,2310.0,A,,,2480.0,A
2021-02-17 00:00:00+00:00,2310.0,A,07344210,2200.0,A,,,2240.0,A
2021-02-18 00:00:00+00:00,2200.0,A,07344210,2180.0,A,,,2190.0,A
2021-02-19 00:00:00+00:00,2190.0,A,07344210,1730.0,A,,,2050.0,A
2021-02-20 00:00:00+00:00,1730.0,A,07344210,1570.0,A,,,1620.0,A
2021-02-21 00:00:00+00:00,1700.0,A,07344210,1590.0,A,,,1620.0,A
2021-02-22 00:00:00+00:00,1760.0,A,07344210,1700.0,A,,,1740.0,A
2021-02-23 00:00:00+00:00,1760.0,A,07344210,1660.0,A,,,1710.0,A
2021-02-24 00:00:00+00:00,1660.0,A,07344210,1580.0,A,,,1620.0,A
2021-02-25 00:00:00+00:00,1580.0,A,07344210,1530.0,A,,,1560.0,A
2021-02-26 00:00:00+00:00,3340.0,A,07344210,1550.0,A,,,2470.0,A
2021-02-27 00:00:00+00:00,3610.0,A,07344210,3340.0,A,,,3550.0,A
2021-02-28 00:00:00+00:00,3560.0,A,07344210,3250.0,A,,,3410.0,A
2021-03-01 00:00:00+00:00,3700.0,A,07344210,3250.0,A,,,3490.0,A
2021-03-02 00:00:00+00:00,4680.0,A,07344210,3700.0,A,,,4090.0,A
2021-03-03 00:00:00+00:00,5420.0,A,07344210,4680.0,A,,,5040.0,A
2021-03-04 00:00:00+00:00,7300.0,A,07344210,5420.0,A,,,6230.0,A
2021-03-05 00:00:00+00:00,8090.0,A,07344210,7300.0,A,,,7760.0,A
2021-03-06 00:00:00+00:00,8350.0,A,07344210,8090.0,A,,,8230.0,A
2021-03-07 00:00:00+00:00,8440.0,A,07344210,8350.0,A,,,8390.0,A
2021-03-08 00:00:00+00:00,8470.0,A,07344210,8420.0,A,,,8450.0,A
2021-03-09 00:00:00+00:00,8500.0,A,07344210,8450.0,A,,,8480.0,A
2021-03-10 00:00:00+00:00,8500.0,A,07344210,8460.0,A,,,8490.0,A
2021-03-11 00:00:00+00:00,8500.0,A,07344210,8460.0,A,,,8480.0,A
2021-03-12 00:00:00+00:00,8490.0,A,07344210,8440.0,A,,,8460.0,A
2021-03-13 00:00:00+00:00,8460.0,A,07344210,8390.0,A,,,8440.0,A
2021-03-14 00:00:00+00:00,8500.0,A,07344210,8390.0,A,,,8450.0,A
2021-03-15 00:00:00+00:00,8490.0,A,07344210,8380.0,A,,,8440.0,A
2021-03-16 00:00:00+00:00,8420.0,A,07344210,8340.0,A,,,8390.0,A
2021-03-17 00:00:00+00:00,8430.0,A,07344210,8360.0,A,,,8390.0,A
2021-03-18 00:00:00+00:00,8410.0,A,07344210,8350.0,A,,,8380.0,A
2021-03-19 00:00:00+00:00,8360.0,A,07344210,8280.0,A,,,8320.0,A
2021-03-20 00:00:00+00:00,8310.0,A,07344210,8220.0,A,,,8260.0,A
2021-03-21 00:00:00+00:00,8250.0,A,07344210,8160.0,A,,,8220.0,A
2021-03-22 00:00:00+00:00,8190.0,A,07344210,8120.0,A,,,8170.0,A
2021-03-23 00:00:00+00:00,8260.0,A,07344210,8140.0,A,,,8190.0,A
2021-03-24 00:00:00+00:00,8260.0,A,07344210,8110.0,A,,,8190.0,A
2021-03-25 00:00:00+00:00,8140.0,A,07344210,8060.0,A,,,8110.0,A
2021-03-26 00:00:00+00:00,8100.0,A,07344210,8000.0,A,,,8050.0,A
2021-03-27 00:00:00+00:00,8210.0,A,07344210,7980.0,A,,,8040.0,A
2021-03-28 00:00:00+00:00,8240.0,A,07344210,8170.0,A,,,8210.0,A
2021-03-29 00:00:00+00:00,8190.0,A,07344210,8060.0,A,,,8140.0,A
2021-03-30 00:00:00+00:00,8120.0,A,07344210,8070.0,A,,,8100.0,A
2021-03-31 00:00:00+00:00,8230.0,A,07344210,8090.0,A,,,8190.0,A
