datetime,00060_Minimum,00060_Minimum_cd,site_no,00060_Mean,00060_Mean_cd
2021-05-07 00:00:00+00:00,8.24,A,08061480,10.1,A
2021-05-08 00:00:00+00:00,6.78,A,08061480,7.77,A
2021-05-09 00:00:00+00:00,5.22,A,08061480,6.48,A
2021-05-10 00:00:00+00:00,4.43,A,08061480,12.5,A
2021-05-11 00:00:00+00:00,9.53,A,08061480,30.5,A
2021-05-12 00:00:00+00:00,17.9,A,08061480,18.7,A
2021-05-13 00:00:00+00:00,16.4,A,08061480,17.8,A
2021-05-14 00:00:00+00:00,11.6,A,08061480,13.9,A
2021-05-15 00:00:00+00:00,9.53,A,08061480,10.5,A
2021-05-16 00:00:00+00:00,8.24,A,08061480,50.5,A
2021-05-17 00:00:00+00:00,36.7,A,08061480,41.5,A
2021-05-18 00:00:00+00:00,35.5,A,08061480,45.9,A
2021-05-19 00:00:00+00:00,35.5,A,08061480,37.2,A
2021-05-20 00:00:00+00:00,34.3,A,08061480,55.0,A
2021-05-21 00:00:00+00:00,37.8,A,08061480,40.6,A
2021-05-22 00:00:00+00:00,34.3,A,08061480,37.0,A
2021-05-23 00:00:00+00:00,24.9,A,08061480,30.4,A
2021-05-24 00:00:00+00:00,21.2,A,08061480,36.4,A
2021-05-25 00:00:00+00:00,23.9,A,08061480,42.9,A
2021-05-26 00:00:00+00:00,28.9,A,08061480,32.7,A
2021-05-27 00:00:00+00:00,21.2,A,08061480,24.9,A
2021-05-28 00:00:00+00:00,17.9,A,08061480,22.7,A
2021-05-29 00:00:00+00:00,13.0,A,08061480,15.4,A
2021-05-30 00:00:00+00:00,10.2,A,08061480,11.5,A
2021-05-31 00:00:00+00:00,8.87,A,08061480,46.9,A
2021-06-01 00:00:00+00:00,35.3,A,08061480,41.0,A
2021-06-02 00:00:00+00:00,34.0,A,08061480,36.2,A
2021-06-03 00:00:00+00:00,31.4,A,08061480,33.4,A
2021-06-04 00:00:00+00:00,22.3,A,08061480,26.9,A
2021-06-05 00:00:00+00:00,20.2,A,08061480,49.2,A
2021-06-06 00:00:00+00:00,35.3,A,08061480,62.2,A
2021-06-07 00:00:00+00:00,34.0,A,08061480,53.5,A
2021-06-08 00:00:00+00:00,35.3,A,08061480,40.8,A
2021-06-09 00:00:00+00:00,31.4,A,08061480,34.7,A
2021-06-10 00:00:00+00:00,30.2,A,08061480,31.7,A
2021-06-11 00:00:00+00:00,16.7,A,08061480,23.1,A
2021-06-12 00:00:00+00:00,13.6,A,08061480,16.5,A
2021-06-13 00:00:00+00:00,9.26,A,08061480,11.2,A
2021-06-14 00:00:00+00:00,5.75,A,08061480,7.03,A
2021-06-15 00:00:00+00:00,4.13,A,08061480,5.13,A
2021-06-16 00:00:00+00:00,3.43,A,08061480,4.13,A
2021-06-17 00:00:00+00:00,2.75,A,08061480,3.36,A
2021-06-18 00:00:00+00:00,0.87,A,08061480,1.82,A
2021-06-19 00:00:00+00:00,0.87,A,08061480,1.42,A
2021-06-20 00:00:00+00:00,0.87,A,08061480,1.32,A
2021-06-21 00:00:00+00:00,0.29,A,08061480,2.25,A
2021-06-22 00:00:00+00:00,0.87,A,08061480,1.7,A
2021-06-23 00:00:00+00:00,0.29,A,08061480,1.08,A
2021-06-24 00:00:00+00:00,0.54,A,08061480,1.14,A
2021-06-25 00:00:00+00:00,0.3,A,08061480,0.87,A
2021-06-26 00:00:00+00:00,0.57,A,08061480,0.95,A
2021-06-27 00:00:00+00:00,0.58,A,08061480,1.58,A
2021-06-28 00:00:00+00:00,0.6,A,08061480,3.32,A
2021-06-29 00:00:00+00:00,0.34,A,08061480,1.84,A
2021-06-30 00:00:00+00:00,0.63,A,08061480,1.49,A
2021-07-01 00:00:00+00:00,0.65,A,08061480,9.54,A
2021-07-02 00:00:00+00:00,6.77,A,08061480,14.3,A
2021-07-03 00:00:00+00:00,4.49,A,08061480,6.27,A
2021-07-04 00:00:00+00:00,3.77,A,08061480,4.16,A
2021-07-05 00:00:00+00:00,2.45,A,08061480,3.48,A
2021-07-06 00:00:00+00:00,2.48,A,08061480,3.44,A
2021-07-07 00:00:00+00:00,2.5,A,08061480,3.66,A
2021-07-08 00:00:00+00:00,1.78,A,08061480,2.64,A
2021-07-09 00:00:00+00:00,1.19,A,08061480,2.4,A
2021-07-10 00:00:00+00:00,1.22,A,08061480,2.53,A
2021-07-11 00:00:00+00:00,2.62,A,08061480,7.76,A
2021-07-12 00:00:00+00:00,1.91,A,08061480,2.86,A
2021-07-13 00:00:00+00:00,1.29,A,08061480,2.14,A
2021-07-14 00:00:00+00:00,0.85,A,08061480,1.99,A
2021-07-15 00:00:00+00:00,0.87,A,08061480,1.76,A
2021-07-16 00:00:00+00:00,0.3,A,08061480,0.9,A
2021-07-17 00:00:00+00:00,0.3,A,08061480,1.03,A
2021-07-18 00:00:00+00:00,0.31,A,08061480,1.38,A
2021-07-19 00:00:00+00:00,0.58,A,08061480,19.9,A
2021-07-20 00:00:00+00:00,6.65,A,08061480,7.54,A
2021-07-21 00:00:00+00:00,5.0,A,08061480,6.83,A
2021-07-22 00:00:00+00:00,3.54,A,08061480,5.04,A
2021-07-23 00:00:00+00:00,3.68,A,08061480,4.07,A
2021-07-24 00:00:00+00:00,2.37,A,08061480,3.99,A
2021-07-25 00:00:00+00:00,3.07,A,08061480,3.99,A
2021-07-26 00:00:00+00:00,2.42,A,08061480,3.82,A
2021-07-27 00:00:00+00:00,3.12,A,08061480,4.32,A
2021-07-28 00:00:00+00:00,3.15,A,08061480,4.49,A
2021-07-29 00:00:00+00:00,2.51,A,08061480,4.58,A
2021-07-30 00:00:00+00:00,3.21,A,08061480,4.9,A
2021-07-31 00:00:00+00:00,2.57,A,08061480,4.26,A
2021-08-01 00:00:00+00:00,1.85,A,08061480,3.03,A
2021-08-02 00:00:00+00:00,0.8,A,08061480,5.19,A
2021-08-03 00:00:00+00:00,0.82,A,08061480,2.76,A
2021-08-04 00:00:00+00:00,1.3,A,08061480,3.09,A
2021-08-05 00:00:00+00:00,1.98,A,08061480,3.15,A
2021-08-06 00:00:00+00:00,1.34,A,08061480,2.39,A
2021-08-07 00:00:00+00:00,0.89,A,08061480,2.75,A
2021-08-08 00:00:00+00:00,1.4,A,08061480,3.26,A
2021-08-09 00:00:00+00:00,1.42,A,08061480,3.42,A
2021-08-10 00:00:00+00:00,1.45,A,08061480,3.35,A
2021-08-11 00:00:00+00:00,2.21,A,08061480,3.76,A
2021-08-12 00:00:00+00:00,0.62,A,08061480,2.36,A
2021-08-13 00:00:00+00:00,1.0,A,08061480,2.72,A
2021-08-14 00:00:00+00:00,1.57,A,08061480,15.0,A
2021-08-15 00:00:00+00:00,4.43,A,08061480,5.1,A
2021-08-16 00:00:00+00:00,3.07,A,08061480,9.07,A
2021-08-17 00:00:00+00:00,4.5,A,08061480,9.07,A
2021-08-18 00:00:00+00:00,6.86,A,08061480,35.2,A
2021-08-19 00:00:00+00:00,11.8,A,08061480,13.1,A
2021-08-20 00:00:00+00:00,9.71,A,08061480,10.8,A
2021-08-21 00:00:00+00:00,7.71,A,08061480,8.9,A
2021-08-22 00:00:00+00:00,6.99,A,08061480,7.72,A
2021-08-23 00:00:00+00:00,5.54,A,08061480,6.5,A
2021-08-24 00:00:00+00:00,4.74,A,08061480,5.78,A
2021-08-25 00:00:00+00:00,4.03,A,08061480,5.63,A
2021-08-26 00:00:00+00:00,4.07,A,08061480,5.05,A
2021-08-27 00:00:00+00:00,2.72,A,08061480,3.94,A
2021-08-28 00:00:00+00:00,2.75,A,08061480,3.72,A
2021-08-29 00:00:00+00:00,2.06,A,08061480,3.34,A
2021-08-30 00:00:00+00:00,1.4,A,08061480,2.04,A
2021-08-31 00:00:00+00:00,0.31,A,08061480,1.3,A
2021-09-01 00:00:00+00:00,0.59,A,08061480,1.66,A
2021-09-02 00:00:00+00:00,0.33,A,08061480,1.4,A
2021-09-03 00:00:00+00:00,0.19,A,08061480,1.52,A
2021-09-04 00:00:00+00:00,0.36,A,08061480,1.96,A
2021-09-05 00:00:00+00:00,0.1,A,08061480,0.59,A
2021-09-06 00:00:00+00:00,0.1,A,08061480,0.6,A
2021-09-07 00:00:00+00:00,0.06,A,08061480,0.49,A
2021-09-08 00:00:00+00:00,0.06,A,08061480,0.51,A
2021-09-09 00:00:00+00:00,0.06,A,08061480,0.46,A
2021-09-10 00:00:00+00:00,0.04,A,08061480,0.57,A
2021-09-11 00:00:00+00:00,0.07,A,08061480,0.73,A
2021-09-12 00:00:00+00:00,0.07,A,08061480,1.03,A
2021-09-13 00:00:00+00:00,0.14,A,08061480,1.19,A
2021-09-14 00:00:00+00:00,0.07,A,08061480,1.44,A
2021-09-15 00:00:00+00:00,0.28,A,08061480,2.48,A
2021-09-16 00:00:00+00:00,0.53,A,08061480,3.21,A
2021-09-17 00:00:00+00:00,0.16,A,08061480,2.02,A
2021-09-18 00:00:00+00:00,0.31,A,08061480,3.24,A
2021-09-19 00:00:00+00:00,1.45,A,08061480,4.69,A
2021-09-20 00:00:00+00:00,1.48,A,08061480,4.3,A
2021-09-21 00:00:00+00:00,1.51,A,08061480,3.84,A
2021-09-22 00:00:00+00:00,1.01,A,08061480,3.31,A
2021-09-23 00:00:00+00:00,1.03,A,08061480,5.05,A
2021-09-24 00:00:00+00:00,0.2,A,08061480,1.39,A
2021-09-25 00:00:00+00:00,0.21,A,08061480,2.07,A
2021-09-26 00:00:00+00:00,0.4,A,08061480,2.86,A
2021-09-27 00:00:00+00:00,0.73,A,08061480,3.03,A
2021-09-28 00:00:00+00:00,1.16,A,08061480,3.26,A
2021-09-29 00:00:00+00:00,1.8,A,08061480,3.99,A
2021-09-30 00:00:00+00:00,1.21,A,08061480,4.09,A
2021-10-01 00:00:00+00:00,0.47,A,08061480,24.5,A
2021-10-02 00:00:00+00:00,0.52,A,08061480,2.41,A
2021-10-03 00:00:00+00:00,0.15,A,08061480,0.67,A
2021-10-04 00:00:00+00:00,0.16,A,08061480,1.14,A
2021-10-05 00:00:00+00:00,0.92,A,08061480,2.14,A
2021-10-06 00:00:00+00:00,0.59,A,08061480,1.56,A
2021-10-07 00:00:00+00:00,0.59,A,08061480,2.44,A
2021-10-08 00:00:00+00:00,0.17,A,08061480,0.78,A
2021-10-09 00:00:00+00:00,0.05,A,08061480,2.32,A
2021-10-10 00:00:00+00:00,0.02,A,08061480,7.83,A
2021-10-11 00:00:00+00:00,0.3,A,08061480,1.74,A
2021-10-12 00:00:00+00:00,0.08,A,08061480,0.15,A
2021-10-13 00:00:00+00:00,0.0,A,08061480,30.0,A
2021-10-14 00:00:00+00:00,15.3,A,08061480,38.5,A
2021-10-15 00:00:00+00:00,10.4,A,08061480,12.8,A
2021-10-16 00:00:00+00:00,8.34,A,08061480,9.46,A
2021-10-17 00:00:00+00:00,6.21,A,08061480,7.55,A
2021-10-18 00:00:00+00:00,3.79,A,08061480,5.06,A
2021-10-19 00:00:00+00:00,3.08,A,08061480,3.45,A
2021-10-20 00:00:00+00:00,1.64,A,08061480,2.94,A
2021-10-21 00:00:00+00:00,2.39,A,08061480,3.28,A
2021-10-22 00:00:00+00:00,2.36,A,08061480,3.61,A
2021-10-23 00:00:00+00:00,2.33,A,08061480,4.07,A
2021-10-24 00:00:00+00:00,2.3,A,08061480,4.23,A
2021-10-25 00:00:00+00:00,2.96,A,08061480,5.2,A
2021-10-26 00:00:00+00:00,1.5,A,08061480,4.33,A
2021-10-27 00:00:00+00:00,1.47,A,08061480,7.23,A
2021-10-28 00:00:00+00:00,0.17,A,08061480,0.53,A
2021-10-29 00:00:00+00:00,0.05,A,08061480,0.12,A
2021-10-30 00:00:00+00:00,0.03,A,08061480,0.18,A
2021-10-31 00:00:00+00:00,0.08,A,08061480,0.64,A
2021-11-01 00:00:00+00:00,0.16,A,08061480,1.01,A
2021-11-02 00:00:00+00:00,0.16,A,08061480,6.81,A
2021-11-03 00:00:00+00:00,1.35,A,08061480,28.5,A
2021-11-04 00:00:00+00:00,3.41,A,08061480,5.3,A
2021-11-05 00:00:00+00:00,3.39,A,08061480,5.1,A
2021-11-06 00:00:00+00:00,4.07,A,08061480,5.25,A
2021-11-07 00:00:00+00:00,2.67,A,08061480,4.16,A
2021-11-08 00:00:00+00:00,1.91,A,08061480,3.33,A
2021-11-09 00:00:00+00:00,2.63,A,08061480,3.91,A
2021-11-10 00:00:00+00:00,1.22,A,08061480,11.0,A
2021-11-11 00:00:00+00:00,3.25,A,08061480,8.34,A
2021-11-12 00:00:00+00:00,1.19,A,08061480,2.62,A
2021-11-13 00:00:00+00:00,1.17,A,08061480,2.37,A
2021-11-14 00:00:00+00:00,0.75,A,08061480,1.96,A
2021-11-15 00:00:00+00:00,0.42,A,08061480,1.55,A
2021-11-16 00:00:00+00:00,0.73,A,08061480,1.63,A
2021-11-17 00:00:00+00:00,0.22,A,08061480,0.78,A
2021-11-18 00:00:00+00:00,0.03,A,08061480,0.11,A
2021-11-19 00:00:00+00:00,0.03,A,08061480,0.19,A
2021-11-20 00:00:00+00:00,0.06,A,08061480,0.77,A
2021-11-21 00:00:00+00:00,0.2,A,08061480,1.19,A
2021-11-22 00:00:00+00:00,0.2,A,08061480,1.21,A
2021-11-23 00:00:00+00:00,0.19,A,08061480,1.55,A
2021-11-24 00:00:00+00:00,0.1,A,08061480,1.47,A
2021-11-25 00:00:00+00:00,0.19,A,08061480,1.72,A
2021-11-26 00:00:00+00:00,0.18,A,08061480,1.5,A
2021-11-27 00:00:00+00:00,0.33,A,08061480,3.04,A
2021-11-28 00:00:00+00:00,0.17,A,08061480,0.71,A
2021-11-29 00:00:00+00:00,0.05,A,08061480,0.49,A
2021-11-30 00:00:00+00:00,0.09,A,08061480,0.6,A
2021-12-01 00:00:00+00:00,0.05,A,08061480,17.9,A
2021-12-02 00:00:00+00:00,6.54,A,08061480,9.77,A
2021-12-03 00:00:00+00:00,2.04,A,08061480,3.74,A
2021-12-04 00:00:00+00:00,0.86,A,08061480,1.43,A
2021-12-05 00:00:00+00:00,0.28,A,08061480,0.84,A
2021-12-06 00:00:00+00:00,0.08,A,08061480,4.17,A
2021-12-07 00:00:00+00:00,3.36,A,08061480,5.32,A
2021-12-08 00:00:00+00:00,0.27,A,08061480,0.76,A
2021-12-09 00:00:00+00:00,0.07,A,08061480,0.18,A
2021-12-10 00:00:00+00:00,0.04,A,08061480,1.09,A
2021-12-11 00:00:00+00:00,0.14,A,08061480,0.42,A
2021-12-12 00:00:00+00:00,0.04,A,08061480,0.37,A
2021-12-13 00:00:00+00:00,0.04,A,08061480,0.31,A
2021-12-14 00:00:00+00:00,0.07,A,08061480,0.2,A
2021-12-15 00:00:00+00:00,0.04,A,08061480,0.35,A
2021-12-16 00:00:00+00:00,0.04,A,08061480,0.21,A
2021-12-17 00:00:00+00:00,0.07,A,08061480,0.55,A
2021-12-18 00:00:00+00:00,0.27,A,08061480,4.37,A
2021-12-19 00:00:00+00:00,0.07,A,08061480,0.34,A
2021-12-20 00:00:00+00:00,0.04,A,08061480,0.22,A
2021-12-21 00:00:00+00:00,0.02,A,08061480,0.19,A
2021-12-22 00:00:00+00:00,0.04,A,08061480,0.23,A
2021-12-23 00:00:00+00:00,0.02,A,08061480,0.23,A
2021-12-24 00:00:00+00:00,0.04,A,08061480,0.33,A
2021-12-25 00:00:00+00:00,0.04,A,08061480,0.24,A
2021-12-26 00:00:00+00:00,0.04,A,08061480,0.31,A
2021-12-27 00:00:00+00:00,0.04,A,08061480,0.33,A
2021-12-28 00:00:00+00:00,0.14,A,08061480,0.54,A
2021-12-29 00:00:00+00:00,0.14,A,08061480,0.47,A
2021-12-30 00:00:00+00:00,0.02,A,08061480,0.36,A
2021-12-31 00:00:00+00:00,0.14,A,08061480,0.47,A
2022-01-01 00:00:00+00:00,0.27,A,08061480,2.08,A
2022-01-02 00:00:00+00:00,0.07,A,08061480,0.38,A
2022-01-03 00:00:00+00:00,0.04,A,08061480,0.25,A
2022-01-04 00:00:00+00:00,0.04,A,08061480,0.29,A
2022-01-05 00:00:00+00:00,0.07,A,08061480,0.35,A
2022-01-06 00:00:00+00:00,0.04,A,08061480,0.25,A
2022-01-07 00:00:00+00:00,0.01,A,08061480,0.09,A
2022-01-08 00:00:00+00:00,0.01,A,08061480,0.17,A
2022-01-09 00:00:00+00:00,0.04,A,08061480,0.3,A
2022-01-10 00:00:00+00:00,0.02,A,08061480,0.19,A
2022-01-11 00:00:00+00:00,0.02,A,08061480,0.21,A
2022-01-12 00:00:00+00:00,0.02,A,08061480,0.18,A
2022-01-13 00:00:00+00:00,0.02,A,08061480,0.22,A
2022-01-14 00:00:00+00:00,0.01,A,08061480,0.15,A
2022-01-15 00:00:00+00:00,0.01,A,08061480,0.06,A
2022-01-16 00:00:00+00:00,0.0,A,08061480,0.04,A
2022-01-17 00:00:00+00:00,0.0,A,08061480,0.05,A
2022-01-18 00:00:00+00:00,0.0,A,08061480,0.04,A
2022-01-19 00:00:00+00:00,0.0,A,08061480,0.04,A
2022-01-20 00:00:00+00:00,0.0,A,08061480,0.02,A
2022-01-21 00:00:00+00:00,0.0,A,08061480,0.01,A
2022-01-22 00:00:00+00:00,0.0,A,08061480,0.05,A
2022-01-23 00:00:00+00:00,0.0,A,08061480,0.13,A
2022-01-24 00:00:00+00:00,0.0,A,08061480,0.04,A
2022-01-25 00:00:00+00:00,0.0,A,08061480,0.02,A
2022-01-26 00:00:00+00:00,0.0,A,08061480,0.04,A
2022-01-27 00:00:00+00:00,0.01,A,08061480,0.1,A
2022-01-28 00:00:00+00:00,0.0,A,08061480,0.04,A
2022-01-29 00:00:00+00:00,0.0,A,08061480,0.13,A
2022-01-30 00:00:00+00:00,0.01,A,08061480,0.29,A
2022-01-31 00:00:00+00:00,0.04,A,08061480,0.46,A
2022-02-01 00:00:00+00:00,0.04,A,08061480,0.41,A
2022-02-02 00:00:00+00:00,0.0,A,08061480,10.7,A
2022-02-03 00:00:00+00:00,18.1,A,08061480,35.7,A
2022-02-04 00:00:00+00:00,12.7,A,08061480,15.8,A
2022-02-05 00:00:00+00:00,8.42,A,08061480,10.5,A
2022-02-06 00:00:00+00:00,6.98,A,08061480,8.01,A
2022-02-07 00:00:00+00:00,4.65,A,08061480,6.15,A
2022-02-08 00:00:00+00:00,2.55,A,08061480,4.01,A
2022-02-09 00:00:00+00:00,1.8,A,08061480,2.16,A
2022-02-10 00:00:00+00:00,0.76,A,08061480,1.77,A
2022-02-11 00:00:00+00:00,0.44,A,08061480,2.27,A
2022-02-12 00:00:00+00:00,0.44,A,08061480,2.19,A
2022-02-13 00:00:00+00:00,0.24,A,08061480,1.75,A
2022-02-14 00:00:00+00:00,0.24,A,08061480,1.68,A
2022-02-15 00:00:00+00:00,0.07,A,08061480,1.0,A
2022-02-16 00:00:00+00:00,0.44,A,08061480,2.13,A
2022-02-17 00:00:00+00:00,0.44,A,08061480,2.09,A
2022-02-18 00:00:00+00:00,0.07,A,08061480,0.6,A
2022-02-19 00:00:00+00:00,0.07,A,08061480,0.75,A
2022-02-20 00:00:00+00:00,0.07,A,08061480,0.91,A
2022-02-21 00:00:00+00:00,0.12,A,08061480,0.65,A
2022-02-22 00:00:00+00:00,0.24,A,08061480,0.43,A
2022-02-23 00:00:00+00:00,0.04,A,08061480,0.64,A
2022-02-24 00:00:00+00:00,0.07,A,08061480,0.22,A
2022-02-25 00:00:00+00:00,0.02,A,08061480,0.4,A
2022-02-26 00:00:00+00:00,0.04,A,08061480,0.72,A
2022-02-27 00:00:00+00:00,0.07,A,08061480,1.04,A
2022-02-28 00:00:00+00:00,0.07,A,08061480,1.27,A
2022-03-01 00:00:00+00:00,0.44,A,08061480,3.08,A
2022-03-02 00:00:00+00:00,0.44,A,08061480,2.6,A
2022-03-03 00:00:00+00:00,0.76,A,08061480,3.4,A
2022-03-04 00:00:00+00:00,0.76,A,08061480,4.55,A
2022-03-05 00:00:00+00:00,3.23,A,08061480,5.86,A
2022-03-06 00:00:00+00:00,3.23,A,08061480,5.31,A
2022-03-07 00:00:00+00:00,1.8,A,08061480,4.87,A
2022-03-08 00:00:00+00:00,1.8,A,08061480,5.19,A
2022-03-09 00:00:00+00:00,2.55,A,08061480,5.86,A
2022-03-10 00:00:00+00:00,1.18,A,08061480,3.78,A
2022-03-11 00:00:00+00:00,0.44,A,08061480,3.71,A
2022-03-12 00:00:00+00:00,0.44,A,08061480,3.08,A
2022-03-13 00:00:00+00:00,0.44,A,08061480,3.72,A
2022-03-14 00:00:00+00:00,0.76,A,08061480,27.2,A
2022-03-15 00:00:00+00:00,3.23,A,08061480,6.28,A
2022-03-16 00:00:00+00:00,1.8,A,08061480,3.36,A
2022-03-17 00:00:00+00:00,2.55,A,08061480,3.79,A
2022-03-18 00:00:00+00:00,1.18,A,08061480,2.49,A
2022-03-19 00:00:00+00:00,0.44,A,08061480,1.65,A
2022-03-20 00:00:00+00:00,0.76,A,08061480,2.12,A
2022-03-21 00:00:00+00:00,0.76,A,08061480,32.7,A
2022-03-22 00:00:00+00:00,33.5,A,08061480,41.8,A
2022-03-23 00:00:00+00:00,16.2,A,08061480,25.7,A
2022-03-24 00:00:00+00:00,10.1,A,08061480,13.0,A
2022-03-25 00:00:00+00:00,5.48,A,08061480,8.01,A
2022-03-26 00:00:00+00:00,1.18,A,08061480,3.46,A
2022-03-27 00:00:00+00:00,0.44,A,08061480,2.07,A
2022-03-28 00:00:00+00:00,0.24,A,08061480,0.75,A
2022-03-29 00:00:00+00:00,0.12,A,08061480,0.29,A
2022-03-30 00:00:00+00:00,0.12,A,08061480,19.6,A
2022-03-31 00:00:00+00:00,5.48,A,08061480,6.49,A
2022-04-01 00:00:00+00:00,2.55,A,08061480,4.49,A
2022-04-02 00:00:00+00:00,1.8,A,08061480,3.21,A
2022-04-03 00:00:00+00:00,0.76,A,08061480,2.19,A
2022-04-04 00:00:00+00:00,0.44,A,08061480,26.2,A
2022-04-05 00:00:00+00:00,41.4,A,08061480,62.4,A
2022-04-06 00:00:00+00:00,35.3,A,08061480,38.3,A
2022-04-07 00:00:00+00:00,34.0,A,08061480,37.9,A
2022-04-08 00:00:00+00:00,37.8,A,08061480,40.1,A
2022-04-09 00:00:00+00:00,22.5,A,08061480,35.0,A
2022-04-10 00:00:00+00:00,8.87,A,08061480,15.0,A
2022-04-11 00:00:00+00:00,5.22,A,08061480,7.38,A
2022-04-12 00:00:00+00:00,5.22,A,08061480,6.72,A
2022-04-13 00:00:00+00:00,5.22,A,08061480,7.27,A
2022-04-14 00:00:00+00:00,4.43,A,08061480,5.45,A
2022-04-15 00:00:00+00:00,3.72,A,08061480,4.73,A
2022-04-16 00:00:00+00:00,2.35,A,08061480,3.38,A
2022-04-17 00:00:00+00:00,2.32,A,08061480,3.8,A
2022-04-18 00:00:00+00:00,2.29,A,08061480,3.55,A
2022-04-19 00:00:00+00:00,1.52,A,08061480,8.82,A
2022-04-20 00:00:00+00:00,6.65,A,08061480,9.3,A
2022-04-21 00:00:00+00:00,2.19,A,08061480,3.79,A
2022-04-22 00:00:00+00:00,0.93,A,08061480,1.78,A
2022-04-23 00:00:00+00:00,0.31,A,08061480,0.93,A
2022-04-24 00:00:00+00:00,0.16,A,08061480,0.3,A
2022-04-25 00:00:00+00:00,2.81,A,08061480,51.3,A
2022-04-26 00:00:00+00:00,9.96,A,08061480,16.1,A
2022-04-27 00:00:00+00:00,5.74,A,08061480,7.92,A
2022-04-28 00:00:00+00:00,3.4,A,08061480,4.69,A
2022-04-29 00:00:00+00:00,1.31,A,08061480,2.35,A
2022-04-30 00:00:00+00:00,0.83,A,08061480,1.25,A
2022-05-01 00:00:00+00:00,0.27,A,08061480,1.05,A
2022-05-02 00:00:00+00:00,0.26,A,08061480,12.0,A
2022-05-03 00:00:00+00:00,5.58,A,08061480,53.7,A
2022-05-04 00:00:00+00:00,19.7,A,08061480,25.9,A
2022-05-05 00:00:00+00:00,14.7,A,08061480,34.2,A
2022-05-06 00:00:00+00:00,15.5,A,08061480,19.7,A
2022-05-07 00:00:00+00:00,10.4,A,08061480,12.5,A
2022-05-08 00:00:00+00:00,6.92,A,08061480,8.9,A
2022-05-09 00:00:00+00:00,5.38,A,08061480,6.32,A
2022-05-10 00:00:00+00:00,3.15,A,08061480,4.15,A
2022-05-11 00:00:00+00:00,1.11,A,08061480,2.68,A
2022-05-12 00:00:00+00:00,0.7,A,08061480,1.95,A
2022-05-13 00:00:00+00:00,0.38,A,08061480,1.19,A
2022-05-14 00:00:00+00:00,0.21,A,08061480,0.85,A
2022-05-15 00:00:00+00:00,0.1,A,08061480,2.24,A
2022-05-16 00:00:00+00:00,8.2,A,08061480,31.3,A
2022-05-17 00:00:00+00:00,6.05,A,08061480,7.34,A
2022-05-18 00:00:00+00:00,3.64,A,08061480,4.76,A
2022-05-19 00:00:00+00:00,2.24,A,08061480,2.91,A
2022-05-20 00:00:00+00:00,0.6,A,08061480,1.43,A
2022-05-21 00:00:00+00:00,0.09,A,08061480,0.38,A
2022-05-22 00:00:00+00:00,0.05,A,08061480,0.32,A
2022-05-23 00:00:00+00:00,0.05,A,08061480,0.51,A
2022-05-24 00:00:00+00:00,0.08,A,08061480,19.3,A
2022-05-25 00:00:00+00:00,9.29,A,08061480,21.0,A
2022-05-26 00:00:00+00:00,5.77,A,08061480,7.85,A
2022-05-27 00:00:00+00:00,4.14,A,08061480,5.91,A
2022-05-28 00:00:00+00:00,2.72,A,08061480,3.92,A
2022-05-29 00:00:00+00:00,1.31,A,08061480,2.64,A
2022-05-30 00:00:00+00:00,0.84,A,08061480,1.84,A
2022-05-31 00:00:00+00:00,0.49,A,08061480,1.27,A
2022-06-01 00:00:00+00:00,0.13,A,08061480,1.03,A
2022-06-02 00:00:00+00:00,0.07,A,08061480,51.8,A
2022-06-03 00:00:00+00:00,18.6,A,08061480,21.4,A
2022-06-04 00:00:00+00:00,11.1,A,08061480,14.4,A
2022-06-05 00:00:00+00:00,8.42,A,08061480,9.78,A
2022-06-06 00:00:00+00:00,6.29,A,08061480,7.22,A
2022-06-07 00:00:00+00:00,3.18,A,08061480,4.73,A
2022-06-08 00:00:00+00:00,1.73,A,08061480,3.22,A
2022-06-09 00:00:00+00:00,1.72,A,08061480,3.24,A
2022-06-10 00:00:00+00:00,1.11,A,08061480,3.57,A
2022-06-11 00:00:00+00:00,1.67,A,08061480,4.12,A
2022-06-12 00:00:00+00:00,2.42,A,08061480,4.13,A
2022-06-13 00:00:00+00:00,1.63,A,08061480,3.24,A
2022-06-14 00:00:00+00:00,0.37,P,08061480,1.49,P
2022-06-15 00:00:00+00:00,0.1,P,08061480,0.52,P
2022-06-16 00:00:00+00:00,0.1,P,08061480,0.54,P
2022-06-17 00:00:00+00:00,0.03,P,08061480,0.38,P
2022-06-18 00:00:00+00:00,0.06,P,08061480,0.49,P
2022-06-19 00:00:00+00:00,0.06,P,08061480,1.23,P
2022-06-20 00:00:00+00:00,0.06,P,08061480,0.58,P
2022-06-21 00:00:00+00:00,0.11,P,08061480,0.69,P
2022-06-22 00:00:00+00:00,0.12,P,08061480,1.52,P
2022-06-23 00:00:00+00:00,0.43,P,08061480,0.92,P
2022-06-24 00:00:00+00:00,0.12,P,08061480,0.47,P
2022-06-25 00:00:00+00:00,0.04,P,08061480,1.02,P
2022-06-26 00:00:00+00:00,0.24,P,08061480,1.36,P
2022-06-27 00:00:00+00:00,0.07,P,08061480,0.59,P
2022-06-28 00:00:00+00:00,0.07,P,08061480,0.77,P
2022-06-29 00:00:00+00:00,0.13,P,08061480,1.63,P
2022-06-30 00:00:00+00:00,0.07,P,08061480,1.35,P
2022-07-01 00:00:00+00:00,0.14,P,08061480,1.42,P
2022-07-02 00:00:00+00:00,0.27,P,08061480,1.67,P
