datetime,00060_left vel meter_Maximum,00060_left vel meter_Maximum_cd,site_no,00060_right vel meter_Maximum,00060_right vel meter_Maximum_cd,00060_Maximum,00060_Maximum_cd,00060_left vel meter_Minimum,00060_left vel meter_Minimum_cd,00060_right vel meter_Minimum,00060_right vel meter_Minimum_cd,00060_Minimum,00060_Minimum_cd,00060_left vel meter_Mean,00060_left vel meter_Mean_cd,00060_right vel meter_Mean,00060_right vel meter_Mean_cd,00060_Mean,00060_Mean_cd
2016-11-05 00:00:00+00:00,74.0,A,08188590,84.8,A,78.3,A,64.8,A,74.5,A,70.7,A,68.3,A,79.1,A,73.7,A
2016-11-06 00:00:00+00:00,72.6,A,08188590,86.6,A,77.4,A,63.4,A,73.6,A,71.3,A,68.3,A,79.7,A,74.0,A
2016-11-07 00:00:00+00:00,71.2,A,08188590,84.8,A,77.1,A,63.4,A,73.6,A,71.6,A,68.2,A,79.7,A,74.0,A
2016-11-08 00:00:00+00:00,73.3,A,08188590,84.0,A,77.4,A,63.4,A,73.6,A,71.0,A,68.3,A,79.8,A,74.2,A
2016-11-09 00:00:00+00:00,73.3,A,08188590,88.3,A,76.8,A,63.4,A,74.5,A,71.3,A,68.6,A,80.2,A,74.3,A
2016-11-10 00:00:00+00:00,74.0,A,08188590,84.8,A,77.0,A,64.1,A,73.6,A,71.3,A,68.3,A,79.5,A,73.9,A
2016-11-11 00:00:00+00:00,73.3,A,08188590,86.6,A,77.4,A,64.8,A,74.5,A,71.1,A,68.5,A,79.7,A,73.9,A
2016-11-12 00:00:00+00:00,71.9,A,08188590,84.8,A,77.0,A,63.4,A,74.5,A,69.8,A,68.5,A,80.0,A,74.1,A
2016-11-13 00:00:00+00:00,72.6,A,08188590,85.7,A,77.0,A,64.1,A,72.7,A,71.3,A,68.4,A,79.9,A,74.1,A
2016-11-14 00:00:00+00:00,72.6,A,08188590,84.8,A,77.7,A,64.1,A,75.3,A,71.3,A,68.6,A,80.1,A,74.3,A
2016-11-15 00:00:00+00:00,72.6,A,08188590,84.8,A,77.4,A,65.5,A,74.5,A,71.3,A,69.1,A,79.7,A,74.4,A
2016-11-16 00:00:00+00:00,73.3,A,08188590,84.8,A,77.1,A,63.4,A,73.6,A,70.8,A,68.4,A,80.3,A,74.2,A
2016-11-17 00:00:00+00:00,71.9,A,08188590,85.7,A,76.5,A,64.1,A,75.3,A,70.8,A,68.5,A,79.8,A,73.9,A
2016-11-18 00:00:00+00:00,75.4,A,08188590,84.0,A,76.9,A,31.6,A,10.6,A,23.8,A,62.6,A,67.6,A,65.1,A
2016-11-19 00:00:00+00:00,43.6,A,08188590,20.1,A,27.7,A,28.1,A,6.24,A,21.7,A,36.8,A,12.2,A,25.3,A
2016-11-20 00:00:00+00:00,41.5,A,08188590,18.3,A,28.2,A,28.8,A,7.11,A,21.8,A,35.2,A,12.2,A,24.7,A
2016-11-21 00:00:00+00:00,72.6,A,08188590,85.7,A,77.1,A,31.6,A,8.83,A,23.7,A,53.3,A,49.0,A,51.2,A
2016-11-22 00:00:00+00:00,71.2,A,08188590,85.7,A,76.0,A,33.0,A,8.83,A,24.2,A,47.2,A,34.2,A,41.1,A
2016-11-23 00:00:00+00:00,93.1,A,08188590,92.6,A,76.9,A,30.2,A,10.6,A,23.6,A,56.1,A,53.6,A,54.3,A
2016-11-24 00:00:00+00:00,71.2,A,08188590,85.7,A,76.9,A,63.4,A,74.5,A,70.3,A,67.9,A,80.3,A,73.6,A
2016-11-25 00:00:00+00:00,71.2,A,08188590,86.6,A,76.2,A,64.1,A,74.5,A,69.9,A,67.7,A,79.5,A,73.2,A
2016-11-26 00:00:00+00:00,71.2,A,08188590,86.6,A,75.9,A,63.4,A,76.2,A,70.2,A,67.5,A,80.3,A,73.4,A
2016-11-27 00:00:00+00:00,71.9,A,08188590,84.0,A,75.8,A,62.0,A,74.5,A,68.8,A,67.6,A,79.6,A,73.2,A
2016-11-28 00:00:00+00:00,73.3,A,08188590,84.8,A,76.7,A,64.8,A,72.7,A,70.7,A,68.3,A,79.9,A,73.8,A
2016-11-29 00:00:00+00:00,71.9,A,08188590,85.7,A,77.4,A,28.1,A,7.11,A,22.3,A,47.2,A,37.9,A,42.9,A
2016-11-30 00:00:00+00:00,73.3,A,08188590,84.8,A,76.8,A,23.9,A,9.7,A,21.5,A,46.2,A,37.7,A,42.1,A
2016-12-01 00:00:00+00:00,42.2,A,08188590,20.1,A,28.8,A,26.7,A,7.11,A,21.0,A,36.3,A,14.0,A,25.8,A
2016-12-02 00:00:00+00:00,76.1,A,08188590,84.0,A,76.9,A,33.0,A,8.83,A,23.6,A,45.2,A,31.2,A,38.3,A
2016-12-03 00:00:00+00:00,71.9,A,08188590,82.2,A,76.9,A,26.0,A,8.83,A,21.8,A,41.9,A,25.6,A,34.2,A
2016-12-04 00:00:00+00:00,42.9,A,08188590,15.7,A,27.7,A,28.8,A,5.38,A,21.0,A,35.4,A,10.9,A,24.3,A
2016-12-05 00:00:00+00:00,71.9,A,08188590,84.8,A,77.0,A,24.6,A,0.2,A,17.5,A,40.8,A,28.3,A,35.9,A
2016-12-06 00:00:00+00:00,95.9,A,08188590,106.0,A,86.0,A,32.3,A,8.83,A,23.3,A,51.8,A,45.5,A,49.1,A
2016-12-07 00:00:00+00:00,40.8,A,08188590,17.5,A,27.6,A,30.2,A,6.24,A,20.8,A,34.7,A,11.8,A,24.2,A
2016-12-08 00:00:00+00:00,72.6,A,08188590,85.7,A,80.7,A,33.0,A,11.4,A,24.4,A,53.9,A,49.6,A,52.5,A
2016-12-09 00:00:00+00:00,71.9,A,08188590,87.4,A,79.0,A,35.2,A,10.6,A,24.7,A,52.0,A,44.9,A,48.6,A
2016-12-10 00:00:00+00:00,73.3,A,08188590,85.7,A,77.8,A,35.9,A,12.3,A,25.7,A,54.2,A,47.5,A,50.4,A
2016-12-11 00:00:00+00:00,74.7,A,08188590,87.4,A,78.1,A,32.3,A,14.9,A,26.3,A,51.0,A,42.6,A,46.1,A
2016-12-12 00:00:00+00:00,94.5,A,08188590,112.0,A,106.0,A,36.6,A,13.2,A,26.2,A,63.8,A,65.4,A,64.6,A
2016-12-13 00:00:00+00:00,74.0,A,08188590,88.3,A,78.2,A,65.5,A,77.9,A,72.2,A,69.9,A,82.0,A,75.1,A
2016-12-14 00:00:00+00:00,74.0,A,08188590,89.1,A,78.6,A,64.1,A,77.9,A,71.3,A,69.5,A,81.6,A,74.5,A
2016-12-15 00:00:00+00:00,74.0,A,08188590,85.7,A,77.3,A,33.0,A,12.3,A,26.1,A,50.3,A,41.8,A,45.6,A
2016-12-16 00:00:00+00:00,44.3,A,08188590,20.9,A,29.6,A,35.9,A,12.3,A,25.5,A,38.9,A,16.9,A,27.6,A
2016-12-17 00:00:00+00:00,74.0,A,08188590,84.0,A,76.3,A,35.9,A,13.2,A,25.6,A,49.1,A,38.7,A,43.1,A
2016-12-18 00:00:00+00:00,104.0,A,08188590,95.2,A,102.0,A,35.2,A,11.4,A,26.6,A,79.1,A,75.5,A,78.4,A
2016-12-19 00:00:00+00:00,84.6,A,08188590,69.3,A,74.5,A,34.5,A,8.83,A,25.0,A,57.0,A,36.3,A,46.3,A
2016-12-20 00:00:00+00:00,87.4,A,08188590,80.5,A,75.0,A,14.7,A,-11.0,A,10.4,A,59.6,A,49.8,A,53.7,A
2016-12-21 00:00:00+00:00,76.8,A,08188590,79.6,A,75.3,A,33.7,A,11.4,A,25.1,A,56.8,A,47.5,A,51.3,A
2016-12-22 00:00:00+00:00,76.8,A,08188590,78.8,A,75.3,A,33.7,A,11.4,A,25.5,A,59.0,A,50.9,A,53.8,A
2016-12-23 00:00:00+00:00,76.8,A,08188590,100.0,A,75.7,A,34.5,A,11.4,A,24.9,A,57.1,A,45.8,A,50.6,A
2016-12-24 00:00:00+00:00,76.8,A,08188590,78.8,A,75.3,A,35.2,A,11.4,A,25.5,A,58.6,A,49.0,A,53.0,A
2016-12-25 00:00:00+00:00,100.0,A,08188590,103.0,A,102.0,A,37.3,A,9.7,A,26.3,A,64.0,A,56.2,A,59.5,A
2016-12-26 00:00:00+00:00,78.3,A,08188590,80.5,A,79.1,A,67.0,A,66.7,A,68.5,A,71.9,A,74.9,A,72.1,A
2016-12-27 00:00:00+00:00,76.8,A,08188590,79.6,A,75.4,A,35.9,A,9.7,A,25.4,A,57.4,A,46.6,A,51.1,A
2016-12-28 00:00:00+00:00,98.8,A,08188590,79.6,A,74.2,A,36.6,A,10.6,A,25.1,A,62.5,A,56.0,A,58.0,A
2016-12-29 00:00:00+00:00,76.1,A,08188590,77.9,A,74.5,A,34.5,A,10.6,A,24.6,A,48.7,A,32.1,A,40.0,A
2016-12-30 00:00:00+00:00,43.6,A,08188590,20.1,A,28.8,A,34.5,A,10.6,A,24.4,A,38.8,A,14.7,A,26.7,A
2016-12-31 00:00:00+00:00,42.9,A,08188590,20.9,A,28.7,A,34.5,A,8.83,A,24.2,A,38.8,A,14.5,A,26.6,A
2017-01-01 00:00:00+00:00,42.2,A,08188590,20.1,A,28.3,A,34.5,A,8.83,A,24.4,A,38.0,A,14.6,A,26.4,A
2017-01-02 00:00:00+00:00,43.6,A,08188590,20.9,A,29.5,A,32.3,A,10.6,A,24.1,A,38.5,A,14.9,A,26.6,A
2017-01-03 00:00:00+00:00,99.5,A,08188590,99.5,A,90.7,A,33.7,A,10.6,A,24.1,A,58.5,A,50.4,A,53.4,A
2017-01-04 00:00:00+00:00,74.0,A,08188590,79.6,A,73.3,A,66.2,A,68.4,A,67.4,A,70.1,A,73.7,A,70.2,A
2017-01-05 00:00:00+00:00,75.4,A,08188590,87.7,A,72.9,A,65.5,A,62.7,A,67.4,A,71.2,A,73.4,A,70.5,A
2017-01-06 00:00:00+00:00,76.1,A,08188590,79.6,A,74.2,A,34.5,A,12.3,A,25.2,A,67.2,A,66.8,A,65.6,A
2017-01-07 00:00:00+00:00,42.9,A,08188590,18.3,A,28.3,A,33.7,A,5.38,A,22.7,A,38.3,A,11.9,A,25.6,A
2017-01-08 00:00:00+00:00,43.6,A,08188590,16.6,A,27.9,A,32.3,A,7.11,A,23.6,A,38.4,A,11.8,A,25.7,A
2017-01-09 00:00:00+00:00,74.7,A,08188590,79.6,A,73.9,A,34.5,A,8.83,A,24.1,A,53.2,A,39.5,A,45.4,A
2017-01-10 00:00:00+00:00,74.7,A,08188590,79.6,A,73.9,A,33.7,A,9.7,A,25.2,A,49.0,A,33.0,A,40.4,A
2017-01-11 00:00:00+00:00,99.5,A,08188590,99.5,A,101.0,A,35.2,A,9.7,A,24.5,A,64.8,A,59.3,A,60.7,A
2017-01-12 00:00:00+00:00,76.8,A,08188590,79.6,A,74.8,A,69.1,A,67.6,A,68.9,A,72.3,A,75.4,A,71.9,A
2017-01-13 00:00:00+00:00,75.4,A,08188590,81.4,A,74.9,A,36.6,A,11.4,A,25.6,A,69.0,A,70.4,A,68.0,A
2017-01-14 00:00:00+00:00,79.0,A,08188590,82.2,A,73.6,A,35.2,A,11.4,A,24.6,A,47.2,A,30.6,A,38.1,A
2017-01-15 00:00:00+00:00,76.1,A,08188590,79.6,A,74.6,A,35.2,A,7.97,A,25.3,A,61.8,A,56.4,A,57.5,A
2017-01-16 00:00:00+00:00,77.6,A,08188590,81.4,A,74.9,A,65.5,A,71.0,A,68.0,A,72.0,A,75.0,A,71.6,A
2017-01-17 00:00:00+00:00,76.8,A,08188590,81.4,A,73.8,A,66.2,A,71.0,A,68.5,A,70.8,A,75.3,A,71.1,A
2017-01-18 00:00:00+00:00,74.7,A,08188590,82.2,A,73.1,A,66.2,A,70.1,A,67.6,A,70.6,A,74.5,A,70.2,A
2017-01-19 00:00:00+00:00,75.4,A,08188590,79.6,A,73.0,A,66.2,A,68.4,A,67.3,A,70.9,A,74.3,A,70.3,A
2017-01-20 00:00:00+00:00,76.1,A,08188590,79.6,A,73.6,A,67.0,A,68.4,A,67.9,A,70.9,A,74.7,A,70.5,A
2017-01-21 00:00:00+00:00,76.1,A,08188590,84.8,A,73.3,A,34.5,A,10.6,A,25.1,A,50.2,A,38.0,A,42.9,A
2017-01-22 00:00:00+00:00,76.1,A,08188590,80.5,A,74.6,A,30.9,A,7.97,A,22.4,A,57.2,A,50.3,A,52.2,A
2017-01-23 00:00:00+00:00,76.1,A,08188590,80.5,A,74.3,A,35.2,A,9.7,A,25.2,A,62.3,A,57.2,A,58.1,A
2017-01-24 00:00:00+00:00,75.4,A,08188590,81.4,A,74.0,A,33.7,A,9.7,A,24.6,A,58.1,A,50.9,A,53.1,A
2017-01-25 00:00:00+00:00,99.5,A,08188590,95.2,A,89.6,A,33.7,A,11.4,A,24.2,A,60.1,A,54.1,A,55.5,A
2017-01-26 00:00:00+00:00,74.7,A,08188590,78.8,A,73.1,A,35.9,A,8.83,A,24.4,A,65.3,A,63.6,A,62.6,A
2017-01-27 00:00:00+00:00,57.1,A,08188590,68.4,A,56.0,A,34.5,A,8.83,A,24.2,A,48.6,A,47.1,A,45.0,A
2017-01-28 00:00:00+00:00,57.8,A,08188590,68.4,A,55.9,A,-3.71,A,-24.0,A,1.1,A,51.3,A,60.2,A,52.2,A
2017-01-29 00:00:00+00:00,,,08188590,,,74.5,A,,,,,0.0,A,,,49.4,"A, e",46.8,A
2017-01-30 00:00:00+00:00,76.1,A,08188590,80.5,A,74.5,A,67.7,A,71.0,A,69.3,A,71.9,A,76.1,A,71.9,A
2017-01-31 00:00:00+00:00,76.1,A,08188590,81.4,A,75.2,A,35.9,A,10.6,A,26.1,A,64.7,A,61.5,A,61.6,A
2017-02-01 00:00:00+00:00,99.5,A,08188590,89.1,A,77.3,A,40.8,A,15.7,A,27.8,A,72.1,A,75.4,A,71.5,A
2017-02-02 00:00:00+00:00,75.4,A,08188590,82.2,A,74.3,A,37.3,A,7.97,A,25.4,A,62.3,A,56.8,A,57.8,A
2017-02-03 00:00:00+00:00,76.1,A,08188590,79.6,A,74.9,A,33.7,A,7.97,A,22.9,A,59.5,A,53.7,A,55.3,A
2017-02-04 00:00:00+00:00,76.8,A,08188590,80.5,A,74.5,A,31.6,A,11.4,A,24.5,A,56.3,A,48.8,A,51.4,A
2017-02-05 00:00:00+00:00,76.1,A,08188590,83.1,A,76.5,A,24.6,A,13.2,A,25.0,A,57.9,A,52.5,A,53.8,A
2017-02-06 00:00:00+00:00,75.4,A,08188590,80.5,A,74.2,A,33.7,A,12.3,A,25.2,A,54.8,A,45.0,A,48.7,A
2017-02-07 00:00:00+00:00,75.4,A,08188590,78.8,A,73.9,A,33.0,A,8.83,A,24.8,A,58.4,A,50.9,A,53.4,A
2017-02-08 00:00:00+00:00,96.6,A,08188590,95.2,A,94.1,A,35.2,A,8.83,A,24.2,A,60.4,A,54.1,A,55.9,A
2017-02-09 00:00:00+00:00,55.6,A,08188590,64.1,A,53.9,A,28.8,A,-13.6,A,16.6,A,45.1,A,36.7,A,39.2,A
2017-02-10 00:00:00+00:00,42.2,A,08188590,18.3,A,28.0,A,33.0,A,9.7,A,23.6,A,38.5,A,14.1,A,26.4,A
2017-02-11 00:00:00+00:00,74.0,A,08188590,78.8,A,72.4,A,35.2,A,9.7,A,24.5,A,52.0,A,39.6,A,44.5,A
2017-02-12 00:00:00+00:00,76.1,A,08188590,77.9,A,73.3,A,37.3,A,12.3,A,26.4,A,69.6,A,69.6,A,67.6,A
2017-02-13 00:00:00+00:00,77.6,A,08188590,78.8,A,74.0,A,36.6,A,10.6,A,24.9,A,61.2,A,54.6,A,56.0,A
2017-02-14 00:00:00+00:00,76.1,A,08188590,79.6,A,73.7,A,50.0,A,58.9,A,55.1,A,71.6,A,73.2,A,70.1,A
2017-02-15 00:00:00+00:00,99.5,A,08188590,81.4,A,75.0,A,33.7,A,5.38,A,23.5,A,66.0,A,62.8,A,62.1,A
2017-02-16 00:00:00+00:00,83.1,A,08188590,87.9,A,72.8,A,60.8,A,64.1,A,67.7,A,71.9,A,73.6,A,70.2,A
2017-02-17 00:00:00+00:00,76.8,A,08188590,80.5,A,73.4,A,36.6,A,14.9,A,27.7,A,70.7,A,72.0,A,69.0,A
2017-02-18 00:00:00+00:00,75.4,A,08188590,82.2,A,74.4,A,35.2,A,11.4,A,24.8,A,61.9,A,57.2,A,57.5,A
2017-02-19 00:00:00+00:00,76.8,A,08188590,78.8,A,74.6,A,33.0,A,8.83,A,23.3,A,56.8,A,49.5,A,51.6,A
2017-02-20 00:00:00+00:00,74.7,A,08188590,78.8,A,73.5,A,32.3,A,10.6,A,24.4,A,50.8,A,38.9,A,43.8,A
2017-02-21 00:00:00+00:00,101.0,A,08188590,103.0,A,103.0,A,64.1,A,68.4,A,64.1,A,76.2,A,78.9,A,75.7,A
2017-02-22 00:00:00+00:00,101.0,A,08188590,101.0,A,102.0,A,9.72,A,-11.9,A,7.4,A,60.4,A,51.6,A,57.0,A
2017-02-23 00:00:00+00:00,76.8,A,08188590,79.6,A,73.0,A,34.5,A,10.6,A,24.4,A,52.5,A,39.6,A,44.7,A
2017-02-24 00:00:00+00:00,78.3,A,08188590,80.5,A,74.0,A,35.2,A,11.4,A,25.2,A,52.1,A,38.9,A,44.1,A
2017-02-25 00:00:00+00:00,98.8,A,08188590,78.8,A,72.6,A,30.2,A,11.4,A,25.2,A,51.3,A,37.2,A,42.8,A
2017-02-26 00:00:00+00:00,76.1,A,08188590,78.8,A,73.4,A,9.72,A,9.7,A,21.6,A,51.3,A,38.5,A,43.6,A
2017-02-27 00:00:00+00:00,74.7,A,08188590,80.5,A,72.8,A,33.7,A,11.4,A,25.2,A,55.3,A,45.9,A,48.9,A
2017-02-28 00:00:00+00:00,74.7,A,08188590,78.8,A,73.1,A,35.9,A,11.4,A,25.4,A,58.4,A,50.4,A,52.4,A
2017-03-01 00:00:00+00:00,76.1,A,08188590,79.6,A,72.7,A,67.0,A,68.4,A,66.5,A,71.4,A,74.2,A,70.1,A
2017-03-02 00:00:00+00:00,76.1,A,08188590,78.8,A,73.1,A,67.7,A,65.8,A,66.7,A,71.5,A,73.7,A,69.9,A
2017-03-03 00:00:00+00:00,77.6,A,08188590,80.5,A,72.5,A,36.6,A,9.7,A,26.0,A,70.6,A,71.5,A,68.7,A
2017-03-04 00:00:00+00:00,44.3,A,08188590,18.3,A,28.0,A,9.72,A,-12.8,A,6.7,A,23.5,A,0.48,A,15.2,A
2017-03-05 00:00:00+00:00,43.6,A,08188590,19.2,A,28.6,A,9.72,A,-11.9,A,6.0,A,22.3,A,0.93,A,13.8,A
2017-03-06 00:00:00+00:00,44.3,A,08188590,20.1,A,29.0,A,9.01,A,-11.9,A,6.0,A,29.4,A,7.65,A,19.5,A
2017-03-07 00:00:00+00:00,71.2,A,08188590,75.3,A,68.5,A,34.5,A,11.4,A,24.2,A,57.3,A,52.0,A,52.5,A
2017-03-08 00:00:00+00:00,73.3,A,08188590,79.6,A,72.2,A,62.7,A,67.6,A,64.7,A,68.7,A,72.6,A,68.0,A
2017-03-09 00:00:00+00:00,74.0,A,08188590,77.9,A,71.8,A,62.7,A,64.1,A,63.6,A,69.6,A,73.1,A,68.9,A
2017-03-10 00:00:00+00:00,74.0,A,08188590,78.8,A,71.6,A,36.6,A,11.4,A,25.1,A,62.0,A,59.7,A,59.1,A
2017-03-11 00:00:00+00:00,74.7,A,08188590,77.9,A,72.6,A,34.5,A,11.4,A,24.5,A,56.3,A,47.5,A,50.5,A
2017-03-12 00:00:00+00:00,77.6,A,08188590,77.9,A,73.9,A,35.9,A,9.7,A,25.0,A,52.8,A,39.7,A,45.0,A
2017-03-13 00:00:00+00:00,43.6,A,08188590,18.3,A,28.8,A,35.9,A,8.83,A,24.1,A,39.7,A,13.3,A,26.4,A
2017-03-14 00:00:00+00:00,75.4,A,08188590,80.5,A,72.7,A,33.7,A,11.4,A,25.0,A,55.2,A,45.3,A,48.6,A
2017-03-15 00:00:00+00:00,,,08188590,,,72.7,A,,,,,0.0,A,,,,,43.5,A
2017-03-16 00:00:00+00:00,,,08188590,,,74.6,A,,,,,0.0,A,,,,,51.0,A
2017-03-17 00:00:00+00:00,76.1,A,08188590,82.2,A,74.9,A,34.5,A,9.7,A,25.6,A,59.7,A,55.3,A,55.8,A
2017-03-18 00:00:00+00:00,76.1,A,08188590,81.4,A,73.7,A,67.0,A,70.1,A,68.1,A,71.4,A,75.8,A,71.4,A
2017-03-19 00:00:00+00:00,76.1,A,08188590,82.2,A,75.6,A,67.0,A,70.1,A,67.8,A,71.3,A,75.7,A,71.2,A
2017-03-20 00:00:00+00:00,74.0,A,08188590,80.5,A,73.1,A,34.5,A,10.6,A,25.8,A,58.3,A,51.6,A,53.5,A
2017-03-21 00:00:00+00:00,86.7,A,08188590,80.5,A,73.0,A,35.9,A,11.4,A,24.5,A,50.4,A,36.0,A,41.9,A
2017-03-22 00:00:00+00:00,75.4,A,08188590,78.8,A,73.6,A,66.2,A,68.4,A,67.5,A,70.9,A,74.0,A,70.3,A
2017-03-23 00:00:00+00:00,75.4,A,08188590,77.9,A,72.9,A,35.2,A,11.4,A,25.4,A,51.3,A,36.9,A,43.3,A
2017-03-24 00:00:00+00:00,75.4,A,08188590,81.4,A,73.8,A,36.6,A,10.6,A,25.6,A,59.2,A,52.8,A,54.7,A
2017-03-25 00:00:00+00:00,74.0,A,08188590,92.6,A,72.3,A,35.2,A,10.6,A,24.5,A,46.2,A,28.6,A,36.4,A
2017-03-26 00:00:00+00:00,74.0,A,08188590,80.5,A,73.9,A,23.9,A,11.4,A,25.1,A,64.9,A,64.5,A,63.3,A
2017-03-27 00:00:00+00:00,63.4,A,08188590,76.2,A,56.5,A,35.2,A,11.4,A,25.1,A,48.0,A,45.3,A,44.1,A
2017-03-28 00:00:00+00:00,57.8,A,08188590,65.0,A,54.7,A,48.6,A,55.5,A,49.0,A,52.2,A,60.2,A,52.6,A
2017-03-29 00:00:00+00:00,58.5,A,08188590,67.6,A,55.4,A,48.6,A,53.7,A,50.2,A,52.8,A,60.3,A,52.5,A
2017-03-30 00:00:00+00:00,57.8,A,08188590,65.0,A,54.5,A,28.8,A,13.2,A,25.3,A,50.4,A,54.2,A,49.1,A
2017-03-31 00:00:00+00:00,96.6,A,08188590,96.9,A,74.6,A,31.6,A,9.7,A,24.9,A,60.2,A,55.4,A,56.1,A
2017-04-01 00:00:00+00:00,74.0,A,08188590,78.8,A,73.3,A,32.3,A,8.83,A,23.4,A,53.3,A,42.5,A,46.8,A
2017-04-02 00:00:00+00:00,96.6,A,08188590,90.9,A,71.7,A,33.7,A,8.83,A,23.4,A,43.7,A,31.6,A,35.9,A
2017-04-03 00:00:00+00:00,57.1,A,08188590,67.6,A,54.8,A,48.6,A,54.6,A,50.5,A,52.3,A,60.4,A,52.7,A
2017-04-04 00:00:00+00:00,56.4,A,08188590,65.8,A,55.2,A,48.6,A,53.7,A,50.7,A,52.7,A,60.5,A,53.0,A
2017-04-05 00:00:00+00:00,56.4,A,08188590,65.0,A,55.2,A,47.2,A,53.7,A,50.2,A,52.3,A,60.3,A,52.7,A
2017-04-06 00:00:00+00:00,63.8,A,08188590,75.4,A,55.5,A,41.3,A,48.0,A,49.9,A,52.7,A,59.9,A,52.9,A
2017-04-07 00:00:00+00:00,58.5,A,08188590,65.8,A,56.7,A,47.2,A,53.7,A,49.5,A,52.7,A,59.6,A,52.6,A
2017-04-08 00:00:00+00:00,55.6,A,08188590,65.0,A,55.4,A,47.9,A,53.7,A,48.9,A,52.3,A,58.8,A,52.1,A
2017-04-09 00:00:00+00:00,55.6,A,08188590,63.2,A,54.1,A,48.6,A,53.7,A,49.6,A,51.9,A,58.7,A,51.8,A
2017-04-10 00:00:00+00:00,55.6,A,08188590,63.2,A,54.0,A,47.9,A,50.3,A,48.0,A,51.7,A,57.7,A,51.2,A
2017-04-11 00:00:00+00:00,54.9,A,08188590,62.4,A,53.3,A,46.5,A,52.0,A,48.4,A,51.7,A,57.0,A,51.1,A
2017-04-12 00:00:00+00:00,57.1,A,08188590,63.2,A,54.1,A,48.6,A,50.3,A,48.4,A,52.1,A,57.5,A,51.5,A
2017-04-13 00:00:00+00:00,57.8,A,08188590,61.5,A,53.8,A,48.6,A,52.0,A,49.3,A,52.0,A,57.8,A,51.6,A
2017-04-14 00:00:00+00:00,73.3,A,08188590,78.8,A,72.9,A,33.7,A,8.83,A,24.1,A,46.8,A,39.5,A,41.5,A
2017-04-15 00:00:00+00:00,95.9,A,08188590,91.7,A,81.4,A,33.0,A,11.4,A,24.8,A,51.6,A,42.6,A,46.2,A
2017-04-16 00:00:00+00:00,77.6,A,08188590,95.2,A,65.4,A,33.7,A,9.7,A,24.3,A,46.8,A,42.0,A,42.4,A
2017-04-17 00:00:00+00:00,60.6,A,08188590,76.2,A,59.9,A,34.5,A,11.4,A,24.9,A,50.2,A,52.3,A,49.0,A
2017-04-18 00:00:00+00:00,57.8,A,08188590,65.8,A,56.7,A,34.5,A,10.6,A,24.7,A,49.6,A,49.7,A,47.5,A
2017-04-19 00:00:00+00:00,57.8,A,08188590,66.7,A,56.1,A,48.6,A,54.6,A,50.6,A,53.0,A,60.4,A,54.0,A
2017-04-20 00:00:00+00:00,58.5,A,08188590,65.8,A,57.3,A,49.3,A,53.7,A,50.0,A,52.9,A,59.9,A,53.7,A
2017-04-21 00:00:00+00:00,56.4,A,08188590,66.7,A,56.3,A,49.3,A,53.7,A,50.9,A,52.7,A,60.1,A,53.7,A
2017-04-22 00:00:00+00:00,57.1,A,08188590,66.7,A,56.3,A,-1.59,A,9.7,A,15.0,A,50.2,A,51.9,A,49.1,A
2017-04-23 00:00:00+00:00,58.5,A,08188590,65.0,A,55.9,A,33.7,A,6.24,A,23.7,A,46.6,A,42.0,A,42.8,A
2017-04-24 00:00:00+00:00,99.5,A,08188590,99.5,A,109.0,A,49.3,A,51.2,A,50.0,A,75.5,A,78.6,A,80.6,A
2017-04-25 00:00:00+00:00,74.7,A,08188590,79.6,A,80.7,A,66.2,A,68.4,A,74.6,A,70.8,A,74.9,A,77.6,A
2017-04-26 00:00:00+00:00,76.8,A,08188590,79.6,A,81.9,A,65.5,A,68.4,A,75.4,A,70.6,A,73.9,A,78.2,A
2017-04-27 00:00:00+00:00,73.3,A,08188590,77.9,A,81.4,A,65.5,A,69.3,A,75.9,A,69.7,A,74.1,A,78.9,A
2017-04-28 00:00:00+00:00,75.4,A,08188590,77.9,A,83.2,A,64.8,A,68.4,A,75.7,A,69.6,A,73.2,A,79.3,A
2017-04-29 00:00:00+00:00,72.6,A,08188590,77.1,A,81.7,A,6.89,A,-15.3,A,4.5,A,56.8,A,55.6,A,60.9,A
2017-04-30 00:00:00+00:00,75.4,A,08188590,78.8,A,80.8,A,7.6,A,-10.2,A,6.4,A,39.5,A,30.0,A,38.8,A
2017-05-01 00:00:00+00:00,76.8,A,08188590,80.5,A,79.3,A,11.1,A,-8.44,A,5.3,A,58.4,A,57.6,A,60.5,A
2017-05-02 00:00:00+00:00,72.6,A,08188590,77.1,A,79.5,A,6.18,A,-13.6,A,4.9,A,51.4,A,48.0,A,54.8,A
2017-05-03 00:00:00+00:00,73.3,A,08188590,78.8,A,78.5,A,59.9,A,67.6,A,71.5,A,66.3,A,73.1,A,75.5,A
2017-05-04 00:00:00+00:00,74.0,A,08188590,82.2,A,84.7,A,16.1,A,0.2,A,20.1,A,55.9,A,56.5,A,61.3,A
2017-05-05 00:00:00+00:00,52.8,A,08188590,66.7,A,62.8,A,45.8,A,54.6,A,56.3,A,49.5,A,59.8,A,59.0,A
2017-05-06 00:00:00+00:00,53.5,A,08188590,66.7,A,62.1,A,46.5,A,51.2,A,56.3,A,49.1,A,59.1,A,59.4,A
2017-05-07 00:00:00+00:00,53.5,A,08188590,64.1,A,63.0,A,45.8,A,54.6,A,57.1,A,49.6,A,59.4,A,60.2,A
