datetime,00060_from dcp_Maximum,00060_from dcp_Maximum_cd,site_no,00060_from dcp_Minimum,00060_from dcp_Minimum_cd,00060_from dcp_Mean,00060_from dcp_Mean_cd
2018-01-08 00:00:00+00:00,277.0,A,08049300,213.0,A,243.0,A
2018-01-09 00:00:00+00:00,263.0,A,08049300,201.0,A,232.0,A
2018-01-10 00:00:00+00:00,242.0,A,08049300,188.0,A,218.0,A
2018-01-11 00:00:00+00:00,237.0,A,08049300,178.0,A,212.0,A
2018-01-12 00:00:00+00:00,237.0,A,08049300,183.0,A,211.0,A
2018-01-13 00:00:00+00:00,228.0,A,08049300,167.0,A,200.0,A
2018-01-14 00:00:00+00:00,226.0,A,08049300,161.0,A,198.0,A
2018-01-15 00:00:00+00:00,225.0,A,08049300,166.0,A,201.0,A
2018-01-16 00:00:00+00:00,230.0,A,08049300,172.0,A,207.0,A
2018-01-17 00:00:00+00:00,230.0,A,08049300,177.0,A,206.0,A
2018-01-18 00:00:00+00:00,229.0,A,08049300,177.0,A,208.0,A
2018-01-19 00:00:00+00:00,230.0,A,08049300,184.0,A,214.0,A
2018-01-20 00:00:00+00:00,241.0,"A, e",08049300,174.0,"A, e",216.0,"A, e"
2018-01-21 00:00:00+00:00,465.0,"A, e",08049300,169.0,"A, e",279.0,"A, e"
2018-01-22 00:00:00+00:00,484.0,"A, e",08049300,309.0,"A, e",390.0,"A, e"
2018-01-23 00:00:00+00:00,311.0,A,08049300,211.0,A,253.0,A
2018-01-24 00:00:00+00:00,250.0,A,08049300,191.0,A,220.0,A
2018-01-25 00:00:00+00:00,233.0,A,08049300,176.0,A,208.0,A
2018-01-26 00:00:00+00:00,228.0,A,08049300,177.0,A,205.0,A
2018-01-27 00:00:00+00:00,239.0,A,08049300,170.0,A,206.0,A
2018-01-28 00:00:00+00:00,239.0,A,08049300,169.0,A,207.0,A
2018-01-29 00:00:00+00:00,233.0,A,08049300,174.0,A,206.0,A
2018-01-30 00:00:00+00:00,226.0,A,08049300,175.0,A,203.0,A
2018-01-31 00:00:00+00:00,225.0,A,08049300,174.0,A,202.0,A
2018-02-01 00:00:00+00:00,221.0,A,08049300,168.0,A,198.0,A
2018-02-02 00:00:00+00:00,214.0,A,08049300,165.0,A,195.0,A
2018-02-03 00:00:00+00:00,218.0,A,08049300,157.0,A,191.0,A
2018-02-04 00:00:00+00:00,220.0,A,08049300,151.0,A,189.0,A
2018-02-05 00:00:00+00:00,220.0,A,08049300,159.0,A,193.0,A
2018-02-06 00:00:00+00:00,253.0,A,08049300,160.0,A,196.0,A
2018-02-07 00:00:00+00:00,346.0,A,08049300,246.0,A,278.0,A
2018-02-08 00:00:00+00:00,267.0,A,08049300,203.0,A,233.0,A
2018-02-09 00:00:00+00:00,237.0,A,08049300,181.0,A,211.0,A
2018-02-10 00:00:00+00:00,231.0,A,08049300,169.0,A,203.0,A
2018-02-11 00:00:00+00:00,230.0,A,08049300,161.0,A,199.0,A
2018-02-12 00:00:00+00:00,230.0,A,08049300,166.0,A,199.0,A
2018-02-13 00:00:00+00:00,215.0,A,08049300,164.0,A,196.0,A
2018-02-14 00:00:00+00:00,219.0,A,08049300,172.0,A,199.0,A
2018-02-15 00:00:00+00:00,223.0,A,08049300,172.0,A,201.0,A
2018-02-16 00:00:00+00:00,225.0,A,08049300,171.0,A,202.0,A
2018-02-17 00:00:00+00:00,278.0,A,08049300,166.0,A,211.0,A
2018-02-18 00:00:00+00:00,292.0,A,08049300,245.0,A,272.0,A
2018-02-19 00:00:00+00:00,290.0,A,08049300,225.0,A,259.0,A
2018-02-20 00:00:00+00:00,3590.0,A,08049300,251.0,A,694.0,A
2018-02-21 00:00:00+00:00,9580.0,A,08049300,3590.0,A,8210.0,A
2018-02-22 00:00:00+00:00,9440.0,A,08049300,4140.0,A,6210.0,A
2018-02-23 00:00:00+00:00,5690.0,A,08049300,2980.0,A,4430.0,A
2018-02-24 00:00:00+00:00,5880.0,A,08049300,2210.0,A,3940.0,A
2018-02-25 00:00:00+00:00,4560.0,A,08049300,1470.0,A,2390.0,A
2018-02-26 00:00:00+00:00,1470.0,A,08049300,933.0,A,1140.0,A
2018-02-27 00:00:00+00:00,933.0,A,08049300,713.0,A,793.0,A
2018-02-28 00:00:00+00:00,2490.0,A,08049300,634.0,A,831.0,A
2018-03-01 00:00:00+00:00,11700.0,A,08049300,2490.0,A,8660.0,A
2018-03-02 00:00:00+00:00,4000.0,A,08049300,2370.0,A,2680.0,A
2018-03-03 00:00:00+00:00,2370.0,A,08049300,2230.0,A,2310.0,A
2018-03-04 00:00:00+00:00,2240.0,A,08049300,2060.0,A,2130.0,A
2018-03-05 00:00:00+00:00,2120.0,A,08049300,1990.0,A,2050.0,A
2018-03-06 00:00:00+00:00,2070.0,A,08049300,1430.0,A,1680.0,A
2018-03-07 00:00:00+00:00,2590.0,A,08049300,1500.0,A,2430.0,A
2018-03-08 00:00:00+00:00,2540.0,A,08049300,1530.0,A,2330.0,A
2018-03-09 00:00:00+00:00,1530.0,A,08049300,611.0,A,835.0,A
2018-03-10 00:00:00+00:00,617.0,A,08049300,518.0,A,568.0,A
2018-03-11 00:00:00+00:00,569.0,A,08049300,492.0,A,530.0,A
2018-03-12 00:00:00+00:00,545.0,A,08049300,469.0,A,510.0,A
2018-03-13 00:00:00+00:00,515.0,A,08049300,425.0,A,460.0,A
2018-03-14 00:00:00+00:00,474.0,A,08049300,420.0,A,449.0,A
2018-03-15 00:00:00+00:00,471.0,A,08049300,396.0,A,433.0,A
2018-03-16 00:00:00+00:00,441.0,A,08049300,386.0,A,421.0,A
2018-03-17 00:00:00+00:00,520.0,A,08049300,374.0,A,412.0,A
2018-03-18 00:00:00+00:00,1720.0,A,08049300,520.0,A,1200.0,A
2018-03-19 00:00:00+00:00,798.0,A,08049300,512.0,A,576.0,A
2018-03-20 00:00:00+00:00,530.0,A,08049300,443.0,A,480.0,A
2018-03-21 00:00:00+00:00,458.0,A,08049300,383.0,A,412.0,A
2018-03-22 00:00:00+00:00,400.0,A,08049300,333.0,A,364.0,A
2018-03-23 00:00:00+00:00,378.0,A,08049300,310.0,A,351.0,A
2018-03-24 00:00:00+00:00,376.0,A,08049300,306.0,A,347.0,A
2018-03-25 00:00:00+00:00,369.0,A,08049300,301.0,A,341.0,A
2018-03-26 00:00:00+00:00,369.0,A,08049300,303.0,A,342.0,A
2018-03-27 00:00:00+00:00,4120.0,A,08049300,320.0,A,1270.0,A
2018-03-28 00:00:00+00:00,5510.0,A,08049300,2130.0,A,4220.0,A
2018-03-29 00:00:00+00:00,2130.0,A,08049300,1160.0,A,1510.0,A
2018-03-30 00:00:00+00:00,1170.0,A,08049300,913.0,A,1010.0,A
2018-03-31 00:00:00+00:00,916.0,A,08049300,774.0,A,820.0,A
2018-04-01 00:00:00+00:00,780.0,A,08049300,663.0,A,708.0,A
2018-04-02 00:00:00+00:00,699.0,A,08049300,625.0,A,652.0,A
2018-04-03 00:00:00+00:00,639.0,A,08049300,558.0,A,597.0,A
2018-04-04 00:00:00+00:00,605.0,A,08049300,507.0,A,560.0,A
2018-04-05 00:00:00+00:00,507.0,A,08049300,424.0,A,452.0,A
2018-04-06 00:00:00+00:00,443.0,A,08049300,381.0,A,416.0,A
2018-04-07 00:00:00+00:00,488.0,A,08049300,436.0,A,465.0,A
2018-04-08 00:00:00+00:00,470.0,A,08049300,388.0,A,429.0,A
2018-04-09 00:00:00+00:00,443.0,A,08049300,369.0,A,409.0,A
2018-04-10 00:00:00+00:00,421.0,A,08049300,360.0,A,394.0,A
2018-04-11 00:00:00+00:00,404.0,A,08049300,336.0,A,374.0,A
2018-04-12 00:00:00+00:00,397.0,A,08049300,335.0,A,373.0,A
2018-04-13 00:00:00+00:00,392.0,A,08049300,338.0,A,371.0,A
2018-04-14 00:00:00+00:00,385.0,A,08049300,316.0,A,357.0,A
2018-04-15 00:00:00+00:00,382.0,A,08049300,311.0,A,352.0,A
2018-04-16 00:00:00+00:00,378.0,A,08049300,305.0,A,344.0,A
2018-04-17 00:00:00+00:00,364.0,A,08049300,299.0,A,336.0,A
2018-04-18 00:00:00+00:00,366.0,A,08049300,309.0,A,341.0,A
2018-04-19 00:00:00+00:00,355.0,A,08049300,294.0,A,324.0,A
2018-04-20 00:00:00+00:00,328.0,A,08049300,270.0,A,297.0,A
2018-04-21 00:00:00+00:00,805.0,A,08049300,234.0,A,328.0,A
2018-04-22 00:00:00+00:00,1440.0,A,08049300,510.0,A,933.0,A
2018-04-23 00:00:00+00:00,510.0,A,08049300,347.0,A,388.0,A
2018-04-24 00:00:00+00:00,356.0,A,08049300,294.0,A,324.0,A
2018-04-25 00:00:00+00:00,334.0,A,08049300,276.0,A,311.0,A
2018-04-26 00:00:00+00:00,493.0,A,08049300,298.0,A,367.0,A
2018-04-27 00:00:00+00:00,493.0,A,08049300,386.0,A,433.0,A
2018-04-28 00:00:00+00:00,388.0,A,08049300,280.0,A,325.0,A
2018-04-29 00:00:00+00:00,315.0,A,08049300,241.0,A,284.0,A
2018-04-30 00:00:00+00:00,309.0,A,08049300,236.0,A,278.0,A
2018-05-01 00:00:00+00:00,303.0,A,08049300,242.0,A,280.0,A
2018-05-02 00:00:00+00:00,307.0,A,08049300,249.0,A,284.0,A
2018-05-03 00:00:00+00:00,1560.0,A,08049300,242.0,A,663.0,A
2018-05-04 00:00:00+00:00,1950.0,A,08049300,863.0,A,1350.0,A
2018-05-05 00:00:00+00:00,1700.0,A,08049300,542.0,A,902.0,A
2018-05-06 00:00:00+00:00,542.0,A,08049300,414.0,A,458.0,A
2018-05-07 00:00:00+00:00,445.0,A,08049300,373.0,A,404.0,A
2018-05-08 00:00:00+00:00,405.0,A,08049300,343.0,A,371.0,A
2018-05-09 00:00:00+00:00,371.0,A,08049300,314.0,A,351.0,A
2018-05-10 00:00:00+00:00,322.0,A,08049300,259.0,A,291.0,A
2018-05-11 00:00:00+00:00,304.0,A,08049300,243.0,A,276.0,A
2018-05-12 00:00:00+00:00,296.0,A,08049300,231.0,A,267.0,A
2018-05-13 00:00:00+00:00,292.0,A,08049300,221.0,A,261.0,A
2018-05-14 00:00:00+00:00,281.0,A,08049300,224.0,A,259.0,A
2018-05-15 00:00:00+00:00,278.0,A,08049300,211.0,A,254.0,A
2018-05-16 00:00:00+00:00,276.0,A,08049300,223.0,A,252.0,A
2018-05-17 00:00:00+00:00,275.0,A,08049300,217.0,A,249.0,A
2018-05-18 00:00:00+00:00,266.0,A,08049300,218.0,A,247.0,A
2018-05-19 00:00:00+00:00,278.0,A,08049300,219.0,A,250.0,A
2018-05-20 00:00:00+00:00,667.0,A,08049300,220.0,A,435.0,A
2018-05-21 00:00:00+00:00,666.0,A,08049300,404.0,A,533.0,A
2018-05-22 00:00:00+00:00,404.0,A,08049300,280.0,A,317.0,A
2018-05-23 00:00:00+00:00,304.0,A,08049300,241.0,A,269.0,A
2018-05-24 00:00:00+00:00,279.0,A,08049300,220.0,A,253.0,A
2018-05-25 00:00:00+00:00,268.0,A,08049300,211.0,A,243.0,A
2018-05-26 00:00:00+00:00,257.0,A,08049300,196.0,A,233.0,A
2018-05-27 00:00:00+00:00,249.0,A,08049300,187.0,A,224.0,A
2018-05-28 00:00:00+00:00,258.0,A,08049300,190.0,A,224.0,A
2018-05-29 00:00:00+00:00,254.0,A,08049300,199.0,A,230.0,A
2018-05-30 00:00:00+00:00,245.0,A,08049300,190.0,A,221.0,A
2018-05-31 00:00:00+00:00,240.0,A,08049300,183.0,A,220.0,A
2018-06-01 00:00:00+00:00,238.0,A,08049300,187.0,A,218.0,A
2018-06-02 00:00:00+00:00,244.0,A,08049300,185.0,A,217.0,A
2018-06-03 00:00:00+00:00,236.0,A,08049300,170.0,A,207.0,A
2018-06-04 00:00:00+00:00,458.0,A,08049300,177.0,A,283.0,A
2018-06-05 00:00:00+00:00,416.0,A,08049300,263.0,A,318.0,A
2018-06-06 00:00:00+00:00,294.0,A,08049300,249.0,A,272.0,A
2018-06-07 00:00:00+00:00,283.0,A,08049300,195.0,A,244.0,A
2018-06-08 00:00:00+00:00,250.0,A,08049300,194.0,A,226.0,A
2018-06-09 00:00:00+00:00,243.0,A,08049300,182.0,A,216.0,A
2018-06-10 00:00:00+00:00,251.0,A,08049300,176.0,A,216.0,A
2018-06-11 00:00:00+00:00,249.0,A,08049300,179.0,A,218.0,A
2018-06-12 00:00:00+00:00,242.0,A,08049300,161.0,A,209.0,A
2018-06-13 00:00:00+00:00,226.0,A,08049300,170.0,A,199.0,A
2018-06-14 00:00:00+00:00,207.0,A,08049300,151.0,A,184.0,A
2018-06-15 00:00:00+00:00,211.0,A,08049300,165.0,A,191.0,A
2018-06-16 00:00:00+00:00,209.0,A,08049300,155.0,A,187.0,A
2018-06-17 00:00:00+00:00,206.0,A,08049300,147.0,A,180.0,A
2018-06-18 00:00:00+00:00,200.0,A,08049300,150.0,A,182.0,A
2018-06-19 00:00:00+00:00,200.0,A,08049300,151.0,A,180.0,A
2018-06-20 00:00:00+00:00,259.0,A,08049300,159.0,A,202.0,A
2018-06-21 00:00:00+00:00,1610.0,A,08049300,232.0,A,834.0,A
2018-06-22 00:00:00+00:00,456.0,A,08049300,251.0,A,303.0,A
2018-06-23 00:00:00+00:00,251.0,A,08049300,182.0,A,218.0,A
2018-06-24 00:00:00+00:00,230.0,A,08049300,177.0,A,208.0,A
2018-06-25 00:00:00+00:00,224.0,A,08049300,176.0,A,197.0,A
2018-06-26 00:00:00+00:00,232.0,A,08049300,172.0,A,201.0,A
2018-06-27 00:00:00+00:00,210.0,A,08049300,158.0,A,187.0,A
2018-06-28 00:00:00+00:00,211.0,A,08049300,168.0,A,191.0,A
2018-06-29 00:00:00+00:00,220.0,A,08049300,166.0,A,194.0,A
2018-06-30 00:00:00+00:00,211.0,A,08049300,152.0,A,185.0,A
2018-07-01 00:00:00+00:00,202.0,A,08049300,145.0,A,179.0,A
2018-07-02 00:00:00+00:00,203.0,A,08049300,119.0,A,179.0,A
2018-07-03 00:00:00+00:00,203.0,A,08049300,158.0,A,181.0,A
2018-07-04 00:00:00+00:00,199.0,A,08049300,145.0,A,175.0,A
2018-07-05 00:00:00+00:00,190.0,A,08049300,141.0,A,169.0,A
2018-07-06 00:00:00+00:00,195.0,A,08049300,152.0,A,176.0,A
2018-07-07 00:00:00+00:00,206.0,A,08049300,152.0,A,180.0,A
2018-07-08 00:00:00+00:00,210.0,A,08049300,152.0,A,181.0,A
2018-07-09 00:00:00+00:00,213.0,A,08049300,160.0,A,188.0,A
2018-07-10 00:00:00+00:00,219.0,A,08049300,157.0,A,191.0,A
2018-07-11 00:00:00+00:00,232.0,A,08049300,177.0,A,207.0,A
2018-07-12 00:00:00+00:00,279.0,A,08049300,178.0,A,217.0,A
2018-07-13 00:00:00+00:00,281.0,A,08049300,231.0,A,254.0,A
2018-07-14 00:00:00+00:00,235.0,A,08049300,178.0,A,207.0,A
2018-07-15 00:00:00+00:00,214.0,A,08049300,159.0,A,190.0,A
2018-07-16 00:00:00+00:00,204.0,A,08049300,158.0,A,185.0,A
2018-07-17 00:00:00+00:00,198.0,A,08049300,155.0,A,178.0,A
2018-07-18 00:00:00+00:00,188.0,A,08049300,143.0,A,170.0,A
2018-07-19 00:00:00+00:00,193.0,A,08049300,138.0,A,172.0,A
2018-07-20 00:00:00+00:00,187.0,A,08049300,142.0,A,169.0,A
2018-07-21 00:00:00+00:00,195.0,A,08049300,132.0,A,166.0,A
2018-07-22 00:00:00+00:00,188.0,A,08049300,134.0,A,167.0,A
2018-07-23 00:00:00+00:00,185.0,A,08049300,137.0,A,167.0,A
2018-07-24 00:00:00+00:00,183.0,A,08049300,124.0,A,164.0,A
2018-07-25 00:00:00+00:00,179.0,A,08049300,141.0,A,166.0,A
2018-07-26 00:00:00+00:00,179.0,A,08049300,138.0,A,162.0,A
2018-07-27 00:00:00+00:00,177.0,A,08049300,136.0,A,160.0,A
2018-07-28 00:00:00+00:00,186.0,A,08049300,134.0,A,162.0,A
2018-07-29 00:00:00+00:00,189.0,A,08049300,133.0,A,164.0,A
2018-07-30 00:00:00+00:00,186.0,A,08049300,138.0,A,166.0,A
2018-07-31 00:00:00+00:00,190.0,A,08049300,145.0,A,171.0,A
2018-08-01 00:00:00+00:00,185.0,A,08049300,146.0,A,172.0,A
2018-08-02 00:00:00+00:00,188.0,A,08049300,147.0,A,170.0,A
2018-08-03 00:00:00+00:00,181.0,A,08049300,140.0,A,167.0,A
2018-08-04 00:00:00+00:00,184.0,A,08049300,134.0,A,163.0,A
2018-08-05 00:00:00+00:00,185.0,A,08049300,125.0,A,160.0,A
2018-08-06 00:00:00+00:00,185.0,A,08049300,135.0,A,164.0,A
2018-08-07 00:00:00+00:00,178.0,A,08049300,134.0,A,163.0,A
2018-08-08 00:00:00+00:00,181.0,A,08049300,138.0,A,164.0,A
2018-08-09 00:00:00+00:00,178.0,A,08049300,128.0,A,160.0,A
2018-08-10 00:00:00+00:00,646.0,A,08049300,132.0,A,200.0,A
2018-08-11 00:00:00+00:00,6950.0,A,08049300,646.0,A,4320.0,A
2018-08-12 00:00:00+00:00,5790.0,A,08049300,499.0,A,1580.0,A
2018-08-13 00:00:00+00:00,3760.0,A,08049300,489.0,A,1080.0,A
2018-08-14 00:00:00+00:00,3770.0,A,08049300,693.0,A,1640.0,A
2018-08-15 00:00:00+00:00,693.0,A,08049300,376.0,A,490.0,A
2018-08-16 00:00:00+00:00,380.0,A,08049300,285.0,A,316.0,A
2018-08-17 00:00:00+00:00,302.0,A,08049300,243.0,A,269.0,A
2018-08-18 00:00:00+00:00,483.0,A,08049300,205.0,A,260.0,A
2018-08-19 00:00:00+00:00,490.0,A,08049300,236.0,A,310.0,A
2018-08-20 00:00:00+00:00,411.0,A,08049300,221.0,A,288.0,A
2018-08-21 00:00:00+00:00,409.0,A,08049300,270.0,A,313.0,A
2018-08-22 00:00:00+00:00,280.0,A,08049300,220.0,A,247.0,A
2018-08-23 00:00:00+00:00,253.0,A,08049300,196.0,A,224.0,A
2018-08-24 00:00:00+00:00,234.0,A,08049300,181.0,A,211.0,A
2018-08-25 00:00:00+00:00,240.0,A,08049300,176.0,A,211.0,A
2018-08-26 00:00:00+00:00,235.0,A,08049300,167.0,A,206.0,A
2018-08-27 00:00:00+00:00,233.0,A,08049300,170.0,A,205.0,A
2018-08-28 00:00:00+00:00,220.0,A,08049300,164.0,A,200.0,A
2018-08-29 00:00:00+00:00,217.0,A,08049300,164.0,A,198.0,A
2018-08-30 00:00:00+00:00,215.0,A,08049300,167.0,A,197.0,A
2018-08-31 00:00:00+00:00,214.0,A,08049300,161.0,A,193.0,A
2018-09-01 00:00:00+00:00,216.0,A,08049300,160.0,A,190.0,A
2018-09-02 00:00:00+00:00,212.0,A,08049300,151.0,A,187.0,A
2018-09-03 00:00:00+00:00,4280.0,A,08049300,189.0,A,1750.0,A
2018-09-04 00:00:00+00:00,3250.0,A,08049300,448.0,A,1130.0,A
2018-09-05 00:00:00+00:00,883.0,A,08049300,306.0,A,492.0,A
2018-09-06 00:00:00+00:00,1480.0,A,08049300,456.0,A,730.0,A
2018-09-07 00:00:00+00:00,4410.0,A,08049300,639.0,A,1890.0,A
2018-09-08 00:00:00+00:00,12700.0,A,08049300,1950.0,A,7140.0,A
2018-09-09 00:00:00+00:00,11000.0,A,08049300,788.0,A,3510.0,A
2018-09-10 00:00:00+00:00,788.0,A,08049300,485.0,A,560.0,A
2018-09-11 00:00:00+00:00,541.0,A,08049300,389.0,A,459.0,A
2018-09-12 00:00:00+00:00,722.0,A,08049300,508.0,A,588.0,A
2018-09-13 00:00:00+00:00,525.0,A,08049300,403.0,A,457.0,A
2018-09-14 00:00:00+00:00,406.0,A,08049300,329.0,A,364.0,A
2018-09-15 00:00:00+00:00,586.0,A,08049300,320.0,A,368.0,A
2018-09-16 00:00:00+00:00,1250.0,A,08049300,539.0,A,823.0,A
2018-09-17 00:00:00+00:00,542.0,A,08049300,390.0,A,432.0,A
2018-09-18 00:00:00+00:00,397.0,A,08049300,312.0,A,345.0,A
2018-09-19 00:00:00+00:00,336.0,A,08049300,276.0,A,306.0,A
2018-09-20 00:00:00+00:00,319.0,A,08049300,230.0,A,286.0,A
2018-09-21 00:00:00+00:00,10000.0,A,08049300,262.0,A,692.0,A
2018-09-22 00:00:00+00:00,16500.0,A,08049300,10000.0,A,15100.0,A
2018-09-23 00:00:00+00:00,12000.0,A,08049300,2280.0,A,5390.0,A
2018-09-24 00:00:00+00:00,2280.0,A,08049300,1270.0,A,1640.0,A
2018-09-25 00:00:00+00:00,1270.0,A,08049300,816.0,A,999.0,A
2018-09-26 00:00:00+00:00,5600.0,A,08049300,754.0,A,3340.0,A
2018-09-27 00:00:00+00:00,2840.0,A,08049300,777.0,A,1270.0,A
2018-09-28 00:00:00+00:00,777.0,A,08049300,545.0,A,620.0,A
2018-09-29 00:00:00+00:00,630.0,A,08049300,460.0,A,528.0,A
2018-09-30 00:00:00+00:00,621.0,A,08049300,465.0,A,511.0,A
2018-10-01 00:00:00+00:00,478.0,A,08049300,367.0,A,413.0,A
2018-10-02 00:00:00+00:00,402.0,A,08049300,340.0,A,365.0,A
2018-10-03 00:00:00+00:00,397.0,A,08049300,314.0,A,357.0,A
2018-10-04 00:00:00+00:00,372.0,A,08049300,298.0,A,337.0,A
2018-10-05 00:00:00+00:00,349.0,A,08049300,288.0,A,321.0,A
2018-10-06 00:00:00+00:00,437.0,A,08049300,270.0,A,322.0,A
2018-10-07 00:00:00+00:00,467.0,A,08049300,307.0,A,362.0,A
2018-10-08 00:00:00+00:00,477.0,A,08049300,276.0,A,340.0,A
2018-10-09 00:00:00+00:00,10400.0,A,08049300,477.0,A,5520.0,A
2018-10-10 00:00:00+00:00,7860.0,A,08049300,1070.0,A,2720.0,A
2018-10-11 00:00:00+00:00,1070.0,A,08049300,663.0,A,802.0,A
2018-10-12 00:00:00+00:00,1140.0,A,08049300,539.0,A,626.0,A
2018-10-13 00:00:00+00:00,14800.0,A,08049300,1140.0,A,7390.0,A
2018-10-14 00:00:00+00:00,14700.0,A,08049300,3250.0,A,7960.0,A
2018-10-15 00:00:00+00:00,14100.0,A,08049300,3370.0,A,10700.0,A
2018-10-16 00:00:00+00:00,15400.0,A,08049300,12400.0,A,14200.0,A
2018-10-17 00:00:00+00:00,14700.0,A,08049300,8460.0,A,10800.0,A
2018-10-18 00:00:00+00:00,12400.0,A,08049300,6480.0,A,10300.0,A
2018-10-19 00:00:00+00:00,11500.0,A,08049300,4550.0,A,6270.0,A
2018-10-20 00:00:00+00:00,12600.0,A,08049300,6510.0,A,10400.0,A
2018-10-21 00:00:00+00:00,6510.0,A,08049300,3900.0,A,4750.0,A
2018-10-22 00:00:00+00:00,3900.0,A,08049300,3220.0,A,3490.0,A
2018-10-23 00:00:00+00:00,4260.0,A,08049300,3260.0,A,4020.0,A
2018-10-24 00:00:00+00:00,13200.0,"A, e",08049300,3220.0,A,5460.0,"A, e"
2018-10-25 00:00:00+00:00,15200.0,A,08049300,9160.0,A,13500.0,"A, e"
2018-10-26 00:00:00+00:00,9160.0,A,08049300,4340.0,A,5750.0,A
2018-10-27 00:00:00+00:00,4340.0,A,08049300,3610.0,A,3930.0,A
2018-10-28 00:00:00+00:00,3610.0,A,08049300,3170.0,A,3370.0,A
2018-10-29 00:00:00+00:00,3170.0,A,08049300,2610.0,A,2920.0,A
2018-10-30 00:00:00+00:00,2610.0,A,08049300,1930.0,A,2220.0,A
2018-10-31 00:00:00+00:00,6990.0,A,08049300,1720.0,A,2920.0,A
2018-11-01 00:00:00+00:00,7010.0,A,08049300,2520.0,A,4290.0,A
2018-11-02 00:00:00+00:00,2550.0,A,08049300,2020.0,A,2200.0,A
2018-11-03 00:00:00+00:00,3710.0,A,08049300,2550.0,A,2810.0,A
2018-11-04 00:00:00+00:00,5020.0,A,08049300,3700.0,A,4260.0,A
2018-11-05 00:00:00+00:00,3700.0,A,08049300,3420.0,A,3510.0,A
2018-11-06 00:00:00+00:00,3450.0,A,08049300,3250.0,A,3330.0,A
2018-11-07 00:00:00+00:00,3270.0,A,08049300,3200.0,A,3230.0,A
2018-11-08 00:00:00+00:00,3220.0,A,08049300,3110.0,A,3160.0,A
2018-11-09 00:00:00+00:00,3640.0,A,08049300,3190.0,A,3440.0,A
2018-11-10 00:00:00+00:00,3240.0,A,08049300,3070.0,A,3130.0,A
2018-11-11 00:00:00+00:00,3160.0,A,08049300,2980.0,A,3070.0,A
2018-11-12 00:00:00+00:00,4070.0,A,08049300,3080.0,A,3690.0,A
2018-11-13 00:00:00+00:00,3700.0,A,08049300,3240.0,A,3440.0,A
2018-11-14 00:00:00+00:00,3240.0,A,08049300,2870.0,A,3020.0,A
2018-11-15 00:00:00+00:00,2890.0,A,08049300,2680.0,A,2770.0,A
2018-11-16 00:00:00+00:00,2680.0,A,08049300,2440.0,A,2600.0,A
2018-11-17 00:00:00+00:00,2440.0,A,08049300,1650.0,A,1810.0,A
2018-11-18 00:00:00+00:00,1660.0,A,08049300,1570.0,A,1610.0,A
2018-11-19 00:00:00+00:00,1630.0,A,08049300,1500.0,A,1550.0,A
2018-11-20 00:00:00+00:00,1520.0,A,08049300,1420.0,A,1470.0,A
2018-11-21 00:00:00+00:00,1500.0,A,08049300,1410.0,A,1450.0,A
2018-11-22 00:00:00+00:00,1460.0,A,08049300,1370.0,A,1420.0,A
2018-11-23 00:00:00+00:00,1410.0,A,08049300,1160.0,A,1350.0,A
2018-11-24 00:00:00+00:00,1160.0,A,08049300,690.0,A,803.0,A
2018-11-25 00:00:00+00:00,718.0,A,08049300,613.0,A,669.0,A
2018-11-26 00:00:00+00:00,706.0,A,08049300,622.0,A,665.0,A
2018-11-27 00:00:00+00:00,681.0,A,08049300,581.0,A,631.0,A
2018-11-28 00:00:00+00:00,651.0,A,08049300,559.0,A,619.0,A
2018-11-29 00:00:00+00:00,675.0,A,08049300,573.0,A,626.0,A
2018-11-30 00:00:00+00:00,625.0,A,08049300,428.0,A,490.0,A
2018-12-01 00:00:00+00:00,596.0,A,08049300,453.0,A,558.0,A
2018-12-02 00:00:00+00:00,529.0,A,08049300,390.0,A,443.0,A
2018-12-03 00:00:00+00:00,448.0,A,08049300,360.0,A,400.0,A
2018-12-04 00:00:00+00:00,421.0,A,08049300,353.0,A,387.0,A
2018-12-05 00:00:00+00:00,484.0,A,08049300,365.0,A,418.0,A
2018-12-06 00:00:00+00:00,510.0,A,08049300,441.0,A,479.0,A
2018-12-07 00:00:00+00:00,943.0,A,08049300,502.0,A,570.0,A
2018-12-08 00:00:00+00:00,2890.0,A,08049300,943.0,A,2450.0,A
2018-12-09 00:00:00+00:00,2320.0,A,08049300,1010.0,A,1500.0,A
2018-12-10 00:00:00+00:00,1010.0,A,08049300,729.0,A,822.0,A
2018-12-11 00:00:00+00:00,1240.0,A,08049300,725.0,A,1070.0,A
2018-12-12 00:00:00+00:00,1240.0,A,08049300,1150.0,A,1190.0,A
2018-12-13 00:00:00+00:00,1200.0,A,08049300,1100.0,A,1150.0,A
2018-12-14 00:00:00+00:00,1220.0,A,08049300,1090.0,A,1160.0,A
2018-12-15 00:00:00+00:00,1190.0,A,08049300,955.0,A,1050.0,A
2018-12-16 00:00:00+00:00,973.0,A,08049300,833.0,A,893.0,A
2018-12-17 00:00:00+00:00,923.0,A,08049300,826.0,A,877.0,A
2018-12-18 00:00:00+00:00,826.0,A,08049300,574.0,A,639.0,A
2018-12-19 00:00:00+00:00,673.0,A,08049300,519.0,A,582.0,A
2018-12-20 00:00:00+00:00,620.0,A,08049300,508.0,A,581.0,A
2018-12-21 00:00:00+00:00,635.0,A,08049300,566.0,A,603.0,A
2018-12-22 00:00:00+00:00,580.0,A,08049300,464.0,A,514.0,A
