datetime,00060_from dcp_Mean,00060_from dcp_Mean_cd,site_no
2019-08-05 00:00:00+00:00,196.0,A,08057300
2019-08-06 00:00:00+00:00,64.6,A,08057300
2019-08-07 00:00:00+00:00,32.5,A,08057300
2019-08-08 00:00:00+00:00,22.1,A,08057300
2019-08-09 00:00:00+00:00,17.2,A,08057300
2019-08-10 00:00:00+00:00,14.4,A,08057300
2019-08-11 00:00:00+00:00,12.4,A,08057300
2019-08-12 00:00:00+00:00,10.9,A,08057300
2019-08-13 00:00:00+00:00,9.63,A,08057300
2019-08-14 00:00:00+00:00,10.8,A,08057300
2019-08-15 00:00:00+00:00,12.9,A,08057300
2019-08-16 00:00:00+00:00,12.7,A,08057300
2019-08-17 00:00:00+00:00,11.1,A,08057300
2019-08-18 00:00:00+00:00,9.68,A,08057300
2019-08-19 00:00:00+00:00,8.84,A,08057300
2019-08-20 00:00:00+00:00,7.06,A,08057300
2019-08-21 00:00:00+00:00,5.15,A,08057300
2019-08-22 00:00:00+00:00,4.35,A,08057300
2019-08-23 00:00:00+00:00,4.06,A,08057300
2019-08-24 00:00:00+00:00,3.68,A,08057300
2019-08-25 00:00:00+00:00,3.64,A,08057300
2019-08-26 00:00:00+00:00,3.43,A,08057300
2019-08-27 00:00:00+00:00,4.98,A,08057300
2019-08-28 00:00:00+00:00,7.31,A,08057300
2019-08-29 00:00:00+00:00,7.9,A,08057300
2019-08-30 00:00:00+00:00,14.4,A,08057300
2019-08-31 00:00:00+00:00,66.2,A,08057300
2019-09-01 00:00:00+00:00,43.6,A,08057300
2019-09-02 00:00:00+00:00,22.2,A,08057300
2019-09-03 00:00:00+00:00,15.6,A,08057300
2019-09-04 00:00:00+00:00,13.2,A,08057300
2019-09-05 00:00:00+00:00,11.3,A,08057300
2019-09-06 00:00:00+00:00,10.5,A,08057300
2019-09-07 00:00:00+00:00,9.35,A,08057300
2019-09-08 00:00:00+00:00,8.22,A,08057300
2019-09-09 00:00:00+00:00,7.01,A,08057300
2019-09-10 00:00:00+00:00,6.06,A,08057300
2019-09-11 00:00:00+00:00,5.22,A,08057300
2019-09-12 00:00:00+00:00,4.32,A,08057300
2019-09-13 00:00:00+00:00,3.64,A,08057300
2019-09-14 00:00:00+00:00,3.64,A,08057300
2019-09-15 00:00:00+00:00,3.64,A,08057300
2019-09-16 00:00:00+00:00,3.68,A,08057300
2019-09-17 00:00:00+00:00,3.59,A,08057300
2019-09-18 00:00:00+00:00,3.39,A,08057300
2019-09-19 00:00:00+00:00,3.29,A,08057300
2019-09-20 00:00:00+00:00,3.8,A,08057300
2019-09-21 00:00:00+00:00,4.33,A,08057300
2019-09-22 00:00:00+00:00,3.97,"A, e",08057300
2019-09-23 00:00:00+00:00,4.15,"A, e",08057300
2019-09-24 00:00:00+00:00,3.82,"A, e",08057300
2019-09-25 00:00:00+00:00,4.05,"A, e",08057300
2019-09-26 00:00:00+00:00,3.68,A,08057300
2019-09-27 00:00:00+00:00,3.4,A,08057300
2019-09-28 00:00:00+00:00,3.04,A,08057300
2019-09-29 00:00:00+00:00,2.9,A,08057300
2019-09-30 00:00:00+00:00,2.65,A,08057300
2019-10-01 00:00:00+00:00,2.41,A,08057300
2019-10-02 00:00:00+00:00,2.34,A,08057300
2019-10-03 00:00:00+00:00,2.36,A,08057300
2019-10-04 00:00:00+00:00,2.72,A,08057300
2019-10-05 00:00:00+00:00,2.48,A,08057300
2019-10-06 00:00:00+00:00,3.37,A,08057300
2019-10-07 00:00:00+00:00,2.67,A,08057300
2019-10-08 00:00:00+00:00,1.57,A,08057300
2019-10-09 00:00:00+00:00,1.79,A,08057300
2019-10-10 00:00:00+00:00,2.86,A,08057300
2019-10-11 00:00:00+00:00,39.7,A,08057300
2019-10-12 00:00:00+00:00,20.9,A,08057300
2019-10-13 00:00:00+00:00,18.0,A,08057300
2019-10-14 00:00:00+00:00,16.9,A,08057300
2019-10-15 00:00:00+00:00,23.4,A,08057300
2019-10-16 00:00:00+00:00,30.0,A,08057300
2019-10-17 00:00:00+00:00,11.2,A,08057300
2019-10-18 00:00:00+00:00,11.2,A,08057300
2019-10-19 00:00:00+00:00,11.0,A,08057300
2019-10-20 00:00:00+00:00,10.8,A,08057300
2019-10-21 00:00:00+00:00,984.0,A,08057300
2019-10-22 00:00:00+00:00,190.0,A,08057300
2019-10-23 00:00:00+00:00,56.1,A,08057300
2019-10-24 00:00:00+00:00,156.0,A,08057300
2019-10-25 00:00:00+00:00,1030.0,A,08057300
2019-10-26 00:00:00+00:00,220.0,A,08057300
2019-10-27 00:00:00+00:00,87.5,A,08057300
2019-10-28 00:00:00+00:00,55.8,A,08057300
2019-10-29 00:00:00+00:00,66.8,A,08057300
2019-10-30 00:00:00+00:00,764.0,A,08057300
2019-10-31 00:00:00+00:00,227.0,A,08057300
2019-11-01 00:00:00+00:00,88.7,A,08057300
2019-11-02 00:00:00+00:00,57.9,A,08057300
2019-11-03 00:00:00+00:00,37.7,A,08057300
2019-11-04 00:00:00+00:00,32.5,A,08057300
2019-11-05 00:00:00+00:00,33.9,A,08057300
2019-11-06 00:00:00+00:00,44.9,A,08057300
2019-11-07 00:00:00+00:00,393.0,A,08057300
2019-11-08 00:00:00+00:00,225.0,A,08057300
2019-11-09 00:00:00+00:00,86.9,A,08057300
2019-11-10 00:00:00+00:00,54.4,A,08057300
2019-11-11 00:00:00+00:00,101.0,A,08057300
2019-11-12 00:00:00+00:00,31.3,A,08057300
2019-11-13 00:00:00+00:00,13.2,A,08057300
2019-11-14 00:00:00+00:00,19.1,A,08057300
2019-11-15 00:00:00+00:00,15.7,A,08057300
2019-11-16 00:00:00+00:00,17.3,A,08057300
2019-11-17 00:00:00+00:00,19.7,A,08057300
2019-11-18 00:00:00+00:00,21.6,A,08057300
2019-11-19 00:00:00+00:00,22.8,A,08057300
2019-11-20 00:00:00+00:00,23.6,A,08057300
2019-11-21 00:00:00+00:00,30.1,A,08057300
2019-11-22 00:00:00+00:00,244.0,A,08057300
2019-11-23 00:00:00+00:00,169.0,A,08057300
2019-11-24 00:00:00+00:00,65.2,A,08057300
2019-11-25 00:00:00+00:00,41.5,A,08057300
2019-11-26 00:00:00+00:00,37.6,A,08057300
2019-11-27 00:00:00+00:00,46.2,A,08057300
2019-11-28 00:00:00+00:00,172.0,A,08057300
2019-11-29 00:00:00+00:00,257.0,A,08057300
2019-11-30 00:00:00+00:00,384.0,A,08057300
2019-12-01 00:00:00+00:00,204.0,A,08057300
2019-12-02 00:00:00+00:00,84.0,A,08057300
2019-12-03 00:00:00+00:00,55.7,A,08057300
2019-12-04 00:00:00+00:00,47.9,A,08057300
2019-12-05 00:00:00+00:00,40.4,A,08057300
2019-12-06 00:00:00+00:00,59.2,A,08057300
2019-12-07 00:00:00+00:00,25.4,A,08057300
2019-12-08 00:00:00+00:00,24.2,A,08057300
2019-12-09 00:00:00+00:00,49.6,A,08057300
2019-12-10 00:00:00+00:00,249.0,A,08057300
2019-12-11 00:00:00+00:00,151.0,A,08057300
2019-12-12 00:00:00+00:00,66.4,A,08057300
2019-12-13 00:00:00+00:00,48.2,A,08057300
2019-12-14 00:00:00+00:00,40.8,A,08057300
2019-12-15 00:00:00+00:00,45.8,A,08057300
2019-12-16 00:00:00+00:00,57.0,A,08057300
2019-12-17 00:00:00+00:00,29.2,A,08057300
2019-12-18 00:00:00+00:00,16.3,A,08057300
2019-12-19 00:00:00+00:00,17.0,A,08057300
2019-12-20 00:00:00+00:00,18.1,A,08057300
2019-12-21 00:00:00+00:00,19.8,A,08057300
2019-12-22 00:00:00+00:00,21.1,A,08057300
2019-12-23 00:00:00+00:00,20.8,A,08057300
2019-12-24 00:00:00+00:00,20.8,A,08057300
2019-12-25 00:00:00+00:00,20.8,A,08057300
2019-12-26 00:00:00+00:00,20.1,A,08057300
2019-12-27 00:00:00+00:00,20.8,A,08057300
2019-12-28 00:00:00+00:00,182.0,A,08057300
2019-12-29 00:00:00+00:00,394.0,A,08057300
2019-12-30 00:00:00+00:00,107.0,A,08057300
2019-12-31 00:00:00+00:00,50.4,A,08057300
2020-01-01 00:00:00+00:00,34.7,A,08057300
2020-01-02 00:00:00+00:00,32.3,A,08057300
2020-01-03 00:00:00+00:00,41.9,A,08057300
2020-01-04 00:00:00+00:00,23.6,A,08057300
2020-01-05 00:00:00+00:00,22.2,A,08057300
2020-01-06 00:00:00+00:00,26.6,A,08057300
2020-01-07 00:00:00+00:00,21.2,A,08057300
2020-01-08 00:00:00+00:00,20.3,A,08057300
2020-01-09 00:00:00+00:00,22.0,A,08057300
2020-01-10 00:00:00+00:00,50.4,A,08057300
2020-01-11 00:00:00+00:00,996.0,A,08057300
2020-01-12 00:00:00+00:00,228.0,A,08057300
2020-01-13 00:00:00+00:00,109.0,A,08057300
2020-01-14 00:00:00+00:00,79.4,A,08057300
2020-01-15 00:00:00+00:00,73.7,A,08057300
2020-01-16 00:00:00+00:00,1790.0,A,08057300
2020-01-17 00:00:00+00:00,703.0,A,08057300
2020-01-18 00:00:00+00:00,346.0,A,08057300
2020-01-19 00:00:00+00:00,176.0,A,08057300
2020-01-20 00:00:00+00:00,134.0,A,08057300
2020-01-21 00:00:00+00:00,110.0,A,08057300
2020-01-22 00:00:00+00:00,219.0,A,08057300
2020-01-23 00:00:00+00:00,267.0,A,08057300
2020-01-24 00:00:00+00:00,153.0,A,08057300
2020-01-25 00:00:00+00:00,112.0,A,08057300
2020-01-26 00:00:00+00:00,106.0,A,08057300
2020-01-27 00:00:00+00:00,88.4,A,08057300
2020-01-28 00:00:00+00:00,185.0,A,08057300
2020-01-29 00:00:00+00:00,258.0,A,08057300
2020-01-30 00:00:00+00:00,127.0,A,08057300
2020-01-31 00:00:00+00:00,94.9,A,08057300
2020-02-01 00:00:00+00:00,79.2,A,08057300
2020-02-02 00:00:00+00:00,74.4,A,08057300
2020-02-03 00:00:00+00:00,72.0,A,08057300
2020-02-04 00:00:00+00:00,130.0,A,08057300
2020-02-05 00:00:00+00:00,115.0,A,08057300
2020-02-06 00:00:00+00:00,82.4,A,08057300
2020-02-07 00:00:00+00:00,68.9,A,08057300
2020-02-08 00:00:00+00:00,60.1,A,08057300
2020-02-09 00:00:00+00:00,61.8,A,08057300
2020-02-10 00:00:00+00:00,120.0,A,08057300
2020-02-11 00:00:00+00:00,322.0,A,08057300
2020-02-12 00:00:00+00:00,2870.0,A,08057300
2020-02-13 00:00:00+00:00,589.0,A,08057300
2020-02-14 00:00:00+00:00,215.0,A,08057300
2020-02-15 00:00:00+00:00,158.0,A,08057300
2020-02-16 00:00:00+00:00,138.0,A,08057300
2020-02-17 00:00:00+00:00,126.0,A,08057300
2020-02-18 00:00:00+00:00,203.0,A,08057300
2020-02-19 00:00:00+00:00,248.0,A,08057300
2020-02-20 00:00:00+00:00,819.0,A,08057300
2020-02-21 00:00:00+00:00,252.0,A,08057300
2020-02-22 00:00:00+00:00,160.0,A,08057300
2020-02-23 00:00:00+00:00,135.0,A,08057300
2020-02-24 00:00:00+00:00,134.0,A,08057300
2020-02-25 00:00:00+00:00,114.0,A,08057300
2020-02-26 00:00:00+00:00,111.0,A,08057300
2020-02-27 00:00:00+00:00,44.5,A,08057300
2020-02-28 00:00:00+00:00,61.8,A,08057300
2020-02-29 00:00:00+00:00,60.7,A,08057300
2020-03-01 00:00:00+00:00,64.1,A,08057300
2020-03-02 00:00:00+00:00,71.3,A,08057300
2020-03-03 00:00:00+00:00,70.3,A,08057300
2020-03-04 00:00:00+00:00,403.0,A,08057300
2020-03-05 00:00:00+00:00,397.0,A,08057300
2020-03-06 00:00:00+00:00,164.0,A,08057300
2020-03-07 00:00:00+00:00,103.0,A,08057300
2020-03-08 00:00:00+00:00,86.4,A,08057300
2020-03-09 00:00:00+00:00,94.5,A,08057300
2020-03-10 00:00:00+00:00,105.0,A,08057300
2020-03-11 00:00:00+00:00,90.0,A,08057300
2020-03-12 00:00:00+00:00,83.2,A,08057300
2020-03-13 00:00:00+00:00,1110.0,A,08057300
2020-03-14 00:00:00+00:00,688.0,A,08057300
2020-03-15 00:00:00+00:00,614.0,A,08057300
2020-03-16 00:00:00+00:00,3160.0,A,08057300
2020-03-17 00:00:00+00:00,415.0,A,08057300
2020-03-18 00:00:00+00:00,2900.0,A,08057300
2020-03-19 00:00:00+00:00,883.0,A,08057300
2020-03-20 00:00:00+00:00,1110.0,A,08057300
2020-03-21 00:00:00+00:00,314.0,A,08057300
2020-03-22 00:00:00+00:00,383.0,A,08057300
2020-03-23 00:00:00+00:00,253.0,A,08057300
2020-03-24 00:00:00+00:00,198.0,A,08057300
2020-03-25 00:00:00+00:00,162.0,A,08057300
2020-03-26 00:00:00+00:00,148.0,A,08057300
2020-03-27 00:00:00+00:00,136.0,A,08057300
2020-03-28 00:00:00+00:00,270.0,A,08057300
2020-03-29 00:00:00+00:00,202.0,A,08057300
2020-03-30 00:00:00+00:00,248.0,A,08057300
2020-03-31 00:00:00+00:00,341.0,A,08057300
2020-04-01 00:00:00+00:00,155.0,A,08057300
2020-04-02 00:00:00+00:00,114.0,A,08057300
2020-04-03 00:00:00+00:00,159.0,A,08057300
2020-04-04 00:00:00+00:00,160.0,A,08057300
2020-04-05 00:00:00+00:00,172.0,A,08057300
2020-04-06 00:00:00+00:00,114.0,A,08057300
2020-04-07 00:00:00+00:00,97.6,A,08057300
2020-04-08 00:00:00+00:00,87.4,A,08057300
2020-04-09 00:00:00+00:00,83.5,A,08057300
2020-04-10 00:00:00+00:00,60.6,A,08057300
2020-04-11 00:00:00+00:00,58.0,A,08057300
2020-04-12 00:00:00+00:00,279.0,A,08057300
2020-04-13 00:00:00+00:00,181.0,A,08057300
2020-04-14 00:00:00+00:00,84.8,A,08057300
2020-04-15 00:00:00+00:00,42.6,A,08057300
2020-04-16 00:00:00+00:00,43.9,A,08057300
2020-04-17 00:00:00+00:00,60.2,A,08057300
2020-04-18 00:00:00+00:00,38.6,A,08057300
2020-04-19 00:00:00+00:00,88.4,A,08057300
2020-04-20 00:00:00+00:00,100.0,A,08057300
2020-04-21 00:00:00+00:00,62.3,A,08057300
2020-04-22 00:00:00+00:00,53.4,A,08057300
2020-04-23 00:00:00+00:00,54.6,A,08057300
2020-04-24 00:00:00+00:00,49.7,A,08057300
2020-04-25 00:00:00+00:00,46.0,A,08057300
2020-04-26 00:00:00+00:00,25.0,A,08057300
2020-04-27 00:00:00+00:00,25.3,A,08057300
2020-04-28 00:00:00+00:00,37.2,A,08057300
2020-04-29 00:00:00+00:00,761.0,A,08057300
2020-04-30 00:00:00+00:00,165.0,A,08057300
2020-05-01 00:00:00+00:00,67.8,A,08057300
2020-05-02 00:00:00+00:00,42.6,A,08057300
2020-05-03 00:00:00+00:00,40.0,A,08057300
2020-05-04 00:00:00+00:00,37.0,A,08057300
2020-05-05 00:00:00+00:00,83.9,A,08057300
2020-05-06 00:00:00+00:00,44.6,A,08057300
2020-05-07 00:00:00+00:00,34.2,A,08057300
2020-05-08 00:00:00+00:00,118.0,A,08057300
2020-05-09 00:00:00+00:00,53.6,A,08057300
2020-05-10 00:00:00+00:00,41.8,A,08057300
2020-05-11 00:00:00+00:00,33.9,A,08057300
2020-05-12 00:00:00+00:00,54.0,A,08057300
2020-05-13 00:00:00+00:00,88.9,A,08057300
2020-05-14 00:00:00+00:00,60.0,A,08057300
2020-05-15 00:00:00+00:00,52.8,A,08057300
2020-05-16 00:00:00+00:00,857.0,A,08057300
2020-05-17 00:00:00+00:00,975.0,A,08057300
2020-05-18 00:00:00+00:00,199.0,A,08057300
2020-05-19 00:00:00+00:00,105.0,A,08057300
2020-05-20 00:00:00+00:00,58.9,A,08057300
2020-05-21 00:00:00+00:00,38.1,A,08057300
2020-05-22 00:00:00+00:00,37.1,A,08057300
2020-05-23 00:00:00+00:00,848.0,A,08057300
2020-05-24 00:00:00+00:00,253.0,A,08057300
2020-05-25 00:00:00+00:00,758.0,A,08057300
2020-05-26 00:00:00+00:00,595.0,A,08057300
2020-05-27 00:00:00+00:00,174.0,A,08057300
2020-05-28 00:00:00+00:00,114.0,A,08057300
2020-05-29 00:00:00+00:00,85.8,A,08057300
2020-05-30 00:00:00+00:00,53.3,A,08057300
2020-05-31 00:00:00+00:00,48.7,A,08057300
2020-06-01 00:00:00+00:00,42.3,A,08057300
2020-06-02 00:00:00+00:00,39.6,A,08057300
2020-06-03 00:00:00+00:00,38.7,A,08057300
2020-06-04 00:00:00+00:00,32.9,A,08057300
2020-06-05 00:00:00+00:00,31.3,A,08057300
2020-06-06 00:00:00+00:00,29.0,A,08057300
2020-06-07 00:00:00+00:00,25.4,A,08057300
2020-06-08 00:00:00+00:00,21.3,A,08057300
2020-06-09 00:00:00+00:00,21.3,A,08057300
2020-06-10 00:00:00+00:00,18.1,A,08057300
2020-06-11 00:00:00+00:00,10.9,A,08057300
2020-06-12 00:00:00+00:00,10.3,A,08057300
2020-06-13 00:00:00+00:00,10.1,A,08057300
2020-06-14 00:00:00+00:00,9.25,A,08057300
2020-06-15 00:00:00+00:00,8.91,A,08057300
2020-06-16 00:00:00+00:00,8.64,A,08057300
2020-06-17 00:00:00+00:00,7.64,A,08057300
2020-06-18 00:00:00+00:00,7.21,A,08057300
2020-06-19 00:00:00+00:00,16.2,A,08057300
2020-06-20 00:00:00+00:00,2340.0,A,08057300
2020-06-21 00:00:00+00:00,278.0,A,08057300
2020-06-22 00:00:00+00:00,542.0,A,08057300
2020-06-23 00:00:00+00:00,1150.0,A,08057300
2020-06-24 00:00:00+00:00,393.0,A,08057300
2020-06-25 00:00:00+00:00,149.0,A,08057300
2020-06-26 00:00:00+00:00,87.2,A,08057300
2020-06-27 00:00:00+00:00,60.0,A,08057300
2020-06-28 00:00:00+00:00,63.4,A,08057300
2020-06-29 00:00:00+00:00,144.0,A,08057300
2020-06-30 00:00:00+00:00,82.8,A,08057300
2020-07-01 00:00:00+00:00,53.7,A,08057300
2020-07-02 00:00:00+00:00,49.2,A,08057300
2020-07-03 00:00:00+00:00,46.9,A,08057300
2020-07-04 00:00:00+00:00,38.6,A,08057300
2020-07-05 00:00:00+00:00,154.0,A,08057300
2020-07-06 00:00:00+00:00,432.0,A,08057300
2020-07-07 00:00:00+00:00,169.0,A,08057300
2020-07-08 00:00:00+00:00,74.6,A,08057300
2020-07-09 00:00:00+00:00,44.1,A,08057300
2020-07-10 00:00:00+00:00,32.8,A,08057300
2020-07-11 00:00:00+00:00,27.6,A,08057300
2020-07-12 00:00:00+00:00,31.4,A,08057300
2020-07-13 00:00:00+00:00,18.6,A,08057300
2020-07-14 00:00:00+00:00,16.2,A,08057300
2020-07-15 00:00:00+00:00,14.1,A,08057300
2020-07-16 00:00:00+00:00,12.8,A,08057300
2020-07-17 00:00:00+00:00,12.1,A,08057300
2020-07-18 00:00:00+00:00,10.8,A,08057300
2020-07-19 00:00:00+00:00,9.77,A,08057300
2020-07-20 00:00:00+00:00,8.7,A,08057300
2020-07-21 00:00:00+00:00,8.1,A,08057300
2020-07-22 00:00:00+00:00,8.32,A,08057300
2020-07-23 00:00:00+00:00,8.11,A,08057300
2020-07-24 00:00:00+00:00,7.9,A,08057300
2020-07-25 00:00:00+00:00,6.85,A,08057300
2020-07-26 00:00:00+00:00,5.71,A,08057300
2020-07-27 00:00:00+00:00,5.14,A,08057300
2020-07-28 00:00:00+00:00,10.2,A,08057300
2020-07-29 00:00:00+00:00,21.4,A,08057300
2020-07-30 00:00:00+00:00,23.2,A,08057300
2020-07-31 00:00:00+00:00,71.0,A,08057300
2020-08-01 00:00:00+00:00,51.0,A,08057300
2020-08-02 00:00:00+00:00,29.5,A,08057300
2020-08-03 00:00:00+00:00,20.0,A,08057300
2020-08-04 00:00:00+00:00,14.2,A,08057300
2020-08-05 00:00:00+00:00,12.0,A,08057300
2020-08-06 00:00:00+00:00,9.54,A,08057300
2020-08-07 00:00:00+00:00,8.5,A,08057300
2020-08-08 00:00:00+00:00,7.88,A,08057300
2020-08-09 00:00:00+00:00,7.02,A,08057300
2020-08-10 00:00:00+00:00,6.69,A,08057300
2020-08-11 00:00:00+00:00,6.34,A,08057300
2020-08-12 00:00:00+00:00,6.38,A,08057300
2020-08-13 00:00:00+00:00,6.08,A,08057300
2020-08-14 00:00:00+00:00,4.49,A,08057300
2020-08-15 00:00:00+00:00,3.88,A,08057300
2020-08-16 00:00:00+00:00,27.6,A,08057300
2020-08-17 00:00:00+00:00,449.0,A,08057300
2020-08-18 00:00:00+00:00,114.0,A,08057300
2020-08-19 00:00:00+00:00,36.0,A,08057300
2020-08-20 00:00:00+00:00,19.4,A,08057300
2020-08-21 00:00:00+00:00,15.1,A,08057300
2020-08-22 00:00:00+00:00,13.3,A,08057300
2020-08-23 00:00:00+00:00,11.8,A,08057300
2020-08-24 00:00:00+00:00,10.9,A,08057300
2020-08-25 00:00:00+00:00,9.92,A,08057300
2020-08-26 00:00:00+00:00,9.25,A,08057300
2020-08-27 00:00:00+00:00,7.77,A,08057300
2020-08-28 00:00:00+00:00,7.27,A,08057300
2020-08-29 00:00:00+00:00,6.49,A,08057300
2020-08-30 00:00:00+00:00,1720.0,A,08057300
2020-08-31 00:00:00+00:00,416.0,A,08057300
2020-09-01 00:00:00+00:00,324.0,A,08057300
2020-09-02 00:00:00+00:00,1700.0,A,08057300
2020-09-03 00:00:00+00:00,287.0,A,08057300
2020-09-04 00:00:00+00:00,126.0,A,08057300
2020-09-05 00:00:00+00:00,116.0,A,08057300
2020-09-06 00:00:00+00:00,176.0,A,08057300
2020-09-07 00:00:00+00:00,73.4,A,08057300
2020-09-08 00:00:00+00:00,42.5,A,08057300
2020-09-09 00:00:00+00:00,1030.0,A,08057300
2020-09-10 00:00:00+00:00,3360.0,A,08057300
2020-09-11 00:00:00+00:00,336.0,A,08057300
2020-09-12 00:00:00+00:00,162.0,A,08057300
2020-09-13 00:00:00+00:00,117.0,A,08057300
2020-09-14 00:00:00+00:00,80.1,A,08057300
2020-09-15 00:00:00+00:00,58.0,A,08057300
2020-09-16 00:00:00+00:00,45.6,A,08057300
2020-09-17 00:00:00+00:00,40.8,A,08057300
2020-09-18 00:00:00+00:00,40.5,A,08057300
2020-09-19 00:00:00+00:00,31.7,A,08057300
2020-09-20 00:00:00+00:00,26.9,A,08057300
2020-09-21 00:00:00+00:00,28.3,A,08057300
2020-09-22 00:00:00+00:00,131.0,A,08057300
2020-09-23 00:00:00+00:00,128.0,A,08057300
2020-09-24 00:00:00+00:00,59.0,A,08057300
2020-09-25 00:00:00+00:00,36.0,A,08057300
2020-09-26 00:00:00+00:00,31.2,A,08057300
2020-09-27 00:00:00+00:00,37.7,A,08057300
2020-09-28 00:00:00+00:00,64.0,A,08057300
2020-09-29 00:00:00+00:00,19.7,A,08057300
2020-09-30 00:00:00+00:00,19.7,A,08057300
2020-10-01 00:00:00+00:00,24.2,A,08057300
2020-10-02 00:00:00+00:00,17.9,A,08057300
2020-10-03 00:00:00+00:00,17.6,A,08057300
2020-10-04 00:00:00+00:00,22.5,A,08057300
2020-10-05 00:00:00+00:00,18.5,A,08057300
2020-10-06 00:00:00+00:00,19.2,A,08057300
2020-10-07 00:00:00+00:00,19.0,A,08057300
2020-10-08 00:00:00+00:00,19.0,A,08057300
2020-10-09 00:00:00+00:00,20.9,A,08057300
2020-10-10 00:00:00+00:00,20.4,A,08057300
2020-10-11 00:00:00+00:00,19.8,A,08057300
2020-10-12 00:00:00+00:00,29.9,A,08057300
2020-10-13 00:00:00+00:00,17.9,A,08057300
2020-10-14 00:00:00+00:00,16.7,A,08057300
2020-10-15 00:00:00+00:00,26.4,A,08057300
2020-10-16 00:00:00+00:00,13.0,A,08057300
2020-10-17 00:00:00+00:00,11.1,A,08057300
2020-10-18 00:00:00+00:00,12.0,A,08057300
2020-10-19 00:00:00+00:00,11.7,A,08057300
2020-10-20 00:00:00+00:00,12.8,A,08057300
2020-10-21 00:00:00+00:00,13.6,A,08057300
2020-10-22 00:00:00+00:00,13.6,A,08057300
2020-10-23 00:00:00+00:00,873.0,A,08057300
2020-10-24 00:00:00+00:00,343.0,A,08057300
2020-10-25 00:00:00+00:00,110.0,A,08057300
2020-10-26 00:00:00+00:00,117.0,A,08057300
2020-10-27 00:00:00+00:00,108.0,A,08057300
2020-10-28 00:00:00+00:00,210.0,A,08057300
2020-10-29 00:00:00+00:00,175.0,A,08057300
2020-10-30 00:00:00+00:00,87.9,A,08057300
2020-10-31 00:00:00+00:00,60.8,A,08057300
2020-11-01 00:00:00+00:00,57.9,A,08057300
2020-11-02 00:00:00+00:00,39.1,A,08057300
2020-11-03 00:00:00+00:00,37.7,A,08057300
2020-11-04 00:00:00+00:00,34.7,A,08057300
2020-11-05 00:00:00+00:00,34.1,A,08057300
2020-11-06 00:00:00+00:00,34.5,A,08057300
2020-11-07 00:00:00+00:00,34.2,A,08057300
2020-11-08 00:00:00+00:00,35.2,A,08057300
2020-11-09 00:00:00+00:00,38.2,A,08057300
2020-11-10 00:00:00+00:00,44.3,A,08057300
2020-11-11 00:00:00+00:00,34.9,A,08057300
2020-11-12 00:00:00+00:00,30.9,A,08057300
2020-11-13 00:00:00+00:00,35.5,A,08057300
2020-11-14 00:00:00+00:00,27.7,A,08057300
2020-11-15 00:00:00+00:00,45.0,A,08057300
2020-11-16 00:00:00+00:00,22.9,A,08057300
2020-11-17 00:00:00+00:00,22.9,A,08057300
2020-11-18 00:00:00+00:00,22.0,A,08057300
2020-11-19 00:00:00+00:00,21.5,A,08057300
2020-11-20 00:00:00+00:00,21.7,A,08057300
2020-11-21 00:00:00+00:00,21.8,A,08057300
2020-11-22 00:00:00+00:00,34.3,A,08057300
2020-11-23 00:00:00+00:00,17.6,A,08057300
2020-11-24 00:00:00+00:00,21.1,A,08057300
2020-11-25 00:00:00+00:00,345.0,A,08057300
2020-11-26 00:00:00+00:00,127.0,A,08057300
2020-11-27 00:00:00+00:00,77.8,A,08057300
2020-11-28 00:00:00+00:00,39.5,A,08057300
2020-11-29 00:00:00+00:00,199.0,A,08057300
2020-11-30 00:00:00+00:00,101.0,A,08057300
2020-12-01 00:00:00+00:00,40.2,A,08057300
2020-12-02 00:00:00+00:00,38.5,A,08057300
2020-12-03 00:00:00+00:00,39.4,A,08057300
2020-12-04 00:00:00+00:00,28.9,A,08057300
2020-12-05 00:00:00+00:00,26.4,A,08057300
2020-12-06 00:00:00+00:00,35.2,A,08057300
2020-12-07 00:00:00+00:00,25.8,A,08057300
2020-12-08 00:00:00+00:00,24.7,A,08057300
2020-12-09 00:00:00+00:00,25.9,A,08057300
2020-12-10 00:00:00+00:00,25.8,A,08057300
2020-12-11 00:00:00+00:00,33.7,A,08057300
2020-12-12 00:00:00+00:00,45.8,A,08057300
2020-12-13 00:00:00+00:00,413.0,A,08057300
2020-12-14 00:00:00+00:00,340.0,A,08057300
2020-12-15 00:00:00+00:00,117.0,A,08057300
2020-12-16 00:00:00+00:00,75.8,A,08057300
2020-12-17 00:00:00+00:00,46.1,A,08057300
2020-12-18 00:00:00+00:00,40.5,A,08057300
2020-12-19 00:00:00+00:00,42.5,A,08057300
2020-12-20 00:00:00+00:00,37.1,A,08057300
2020-12-21 00:00:00+00:00,33.6,A,08057300
2020-12-22 00:00:00+00:00,32.0,A,08057300
2020-12-23 00:00:00+00:00,72.7,A,08057300
2020-12-24 00:00:00+00:00,27.4,A,08057300
2020-12-25 00:00:00+00:00,19.9,A,08057300
2020-12-26 00:00:00+00:00,20.7,A,08057300
2020-12-27 00:00:00+00:00,21.9,A,08057300
2020-12-28 00:00:00+00:00,26.4,A,08057300
2020-12-29 00:00:00+00:00,22.7,A,08057300
2020-12-30 00:00:00+00:00,125.0,A,08057300
2020-12-31 00:00:00+00:00,1470.0,A,08057300
2021-01-01 00:00:00+00:00,1420.0,A,08057300
