datetime,00060_radar sensor_Maximum,00060_radar sensor_Maximum_cd,site_no,00060_radar sensor_Minimum,00060_radar sensor_Minimum_cd,00060_radar sensor_Mean,00060_radar sensor_Mean_cd
2016-05-23 00:00:00+00:00,62.2,A,08092000,50.7,A,58.0,A
2016-05-24 00:00:00+00:00,52.7,A,08092000,48.8,A,51.6,A
2016-05-25 00:00:00+00:00,50.7,A,08092000,45.2,A,47.4,A
2016-05-26 00:00:00+00:00,46.9,A,08092000,38.9,A,43.0,A
2016-05-27 00:00:00+00:00,4330.0,A,08092000,45.2,A,1740.0,A
2016-05-28 00:00:00+00:00,3030.0,A,08092000,729.0,A,1480.0,A
2016-05-29 00:00:00+00:00,849.0,A,08092000,472.0,A,615.0,A
2016-05-30 00:00:00+00:00,999.0,A,08092000,427.0,A,723.0,A
2016-05-31 00:00:00+00:00,2290.0,A,08092000,442.0,A,718.0,A
2016-06-01 00:00:00+00:00,3120.0,A,08092000,1550.0,A,2420.0,A
2016-06-02 00:00:00+00:00,13000.0,A,08092000,1770.0,A,5490.0,A
2016-06-03 00:00:00+00:00,9680.0,A,08092000,2460.0,A,5030.0,A
2016-06-04 00:00:00+00:00,2530.0,A,08092000,1950.0,A,2110.0,"A, e"
2016-06-05 00:00:00+00:00,3320.0,A,08092000,,,1870.0,"A, e"
2016-06-06 00:00:00+00:00,4700.0,A,08092000,,,1710.0,"A, e"
2016-06-07 00:00:00+00:00,5440.0,A,08092000,,,1520.0,"A, e"
2016-06-08 00:00:00+00:00,5550.0,A,08092000,,,1340.0,"A, e"
2016-06-09 00:00:00+00:00,5500.0,A,08092000,,,1210.0,"A, e"
2016-06-10 00:00:00+00:00,5480.0,A,08092000,,,1070.0,"A, e"
2016-06-11 00:00:00+00:00,5440.0,A,08092000,,,935.0,"A, e"
2016-06-12 00:00:00+00:00,5230.0,A,08092000,,,784.0,"A, e"
2016-06-13 00:00:00+00:00,5170.0,A,08092000,,,648.0,"A, e"
2016-06-14 00:00:00+00:00,4940.0,A,08092000,,,542.0,"A, e"
2016-06-15 00:00:00+00:00,4290.0,A,08092000,,,452.0,"A, e"
2016-06-16 00:00:00+00:00,3460.0,A,08092000,,,361.0,"A, e"
2016-06-17 00:00:00+00:00,2660.0,A,08092000,,,270.0,"A, e"
2016-06-18 00:00:00+00:00,1910.0,A,08092000,,,210.0,"A, e"
2016-06-19 00:00:00+00:00,1260.0,A,08092000,,,178.0,"A, e"
2016-06-20 00:00:00+00:00,720.0,A,08092000,,,134.0,"A, e"
2016-06-21 00:00:00+00:00,303.0,A,08092000,64.1,A,72.0,"A, e"
2016-06-22 00:00:00+00:00,66.0,A,08092000,45.2,A,51.4,"A, e"
2016-06-23 00:00:00+00:00,50.7,A,08092000,32.1,A,43.1,A
2016-06-24 00:00:00+00:00,43.6,A,08092000,32.1,A,38.5,A
2016-06-25 00:00:00+00:00,38.9,A,08092000,30.5,A,35.2,A
2016-06-26 00:00:00+00:00,35.6,A,08092000,32.1,A,33.9,A
2016-06-27 00:00:00+00:00,33.8,A,08092000,25.8,A,30.9,A
2016-06-28 00:00:00+00:00,30.5,A,08092000,27.3,A,29.0,A
2016-06-29 00:00:00+00:00,211.0,A,08092000,27.3,A,82.0,A
2016-06-30 00:00:00+00:00,46.9,A,08092000,30.5,A,37.3,A
2016-07-01 00:00:00+00:00,32.1,A,08092000,24.4,A,27.9,A
2016-07-02 00:00:00+00:00,25.8,A,08092000,20.3,A,23.8,A
2016-07-03 00:00:00+00:00,23.0,A,08092000,19.0,A,21.0,A
2016-07-04 00:00:00+00:00,679.0,A,08092000,19.0,A,254.0,A
2016-07-05 00:00:00+00:00,165.0,A,08092000,110.0,A,138.0,A
2016-07-06 00:00:00+00:00,112.0,A,08092000,52.7,A,77.5,A
2016-07-07 00:00:00+00:00,54.7,A,08092000,40.4,A,46.3,A
2016-07-08 00:00:00+00:00,40.4,A,08092000,28.9,A,35.4,A
2016-07-09 00:00:00+00:00,30.5,A,08092000,23.0,A,26.8,A
2016-07-10 00:00:00+00:00,32.1,A,08092000,23.0,A,26.6,A
2016-07-11 00:00:00+00:00,28.9,A,08092000,20.3,A,24.1,A
2016-07-12 00:00:00+00:00,21.7,A,08092000,19.0,A,20.4,A
2016-07-13 00:00:00+00:00,20.3,A,08092000,16.7,A,17.9,A
2016-07-14 00:00:00+00:00,19.0,A,08092000,16.7,A,17.9,A
2016-07-15 00:00:00+00:00,19.0,A,08092000,15.6,A,17.2,A
2016-07-16 00:00:00+00:00,16.7,A,08092000,11.9,A,16.0,A
2016-07-17 00:00:00+00:00,15.6,A,08092000,12.8,A,14.6,A
2016-07-18 00:00:00+00:00,15.6,A,08092000,12.8,A,14.0,A
2016-07-19 00:00:00+00:00,14.6,A,08092000,12.8,A,13.8,A
2016-07-20 00:00:00+00:00,14.6,A,08092000,11.9,A,12.9,A
2016-07-21 00:00:00+00:00,12.8,A,08092000,10.3,A,11.7,A
2016-07-22 00:00:00+00:00,12.8,A,08092000,10.3,A,11.0,A
2016-07-23 00:00:00+00:00,12.8,A,08092000,9.58,A,10.8,A
2016-07-24 00:00:00+00:00,25.8,A,08092000,9.58,A,19.5,A
2016-07-25 00:00:00+00:00,27.3,A,08092000,21.7,A,24.6,A
2016-07-26 00:00:00+00:00,25.8,A,08092000,23.0,A,23.9,A
2016-07-27 00:00:00+00:00,27.3,A,08092000,23.0,A,25.3,A
2016-07-28 00:00:00+00:00,28.9,A,08092000,23.0,A,25.3,A
2016-07-29 00:00:00+00:00,24.4,A,08092000,16.7,A,21.2,A
2016-07-30 00:00:00+00:00,21.7,A,08092000,11.9,A,16.1,A
2016-07-31 00:00:00+00:00,13.7,A,08092000,10.3,A,11.5,A
2016-08-01 00:00:00+00:00,12.8,A,08092000,8.81,A,10.3,A
2016-08-02 00:00:00+00:00,12.8,A,08092000,8.81,A,9.97,A
2016-08-03 00:00:00+00:00,12.8,A,08092000,8.81,A,10.3,A
2016-08-04 00:00:00+00:00,11.9,A,08092000,8.09,A,9.87,A
2016-08-05 00:00:00+00:00,11.1,A,08092000,7.41,A,9.0,A
2016-08-06 00:00:00+00:00,9.58,A,08092000,6.78,A,7.98,A
2016-08-07 00:00:00+00:00,10.3,A,08092000,5.62,A,7.64,A
2016-08-08 00:00:00+00:00,9.58,A,08092000,5.62,A,7.11,A
2016-08-09 00:00:00+00:00,10.3,A,08092000,6.18,A,7.81,A
2016-08-10 00:00:00+00:00,10.3,A,08092000,5.62,A,7.27,A
2016-08-11 00:00:00+00:00,10.3,A,08092000,5.62,A,7.22,A
2016-08-12 00:00:00+00:00,9.58,A,08092000,5.12,A,6.61,A
2016-08-13 00:00:00+00:00,10.3,A,08092000,6.78,A,8.7,A
2016-08-14 00:00:00+00:00,8.81,A,08092000,5.62,A,7.4,A
2016-08-15 00:00:00+00:00,20.3,A,08092000,4.15,A,7.32,A
2016-08-16 00:00:00+00:00,5.62,A,08092000,3.14,A,4.63,A
2016-08-17 00:00:00+00:00,11.9,A,08092000,4.66,A,7.82,A
2016-08-18 00:00:00+00:00,85.6,A,08092000,8.81,A,33.3,A
2016-08-19 00:00:00+00:00,81.2,A,08092000,33.8,A,55.9,A
2016-08-20 00:00:00+00:00,45.2,A,08092000,20.3,A,32.3,A
2016-08-21 00:00:00+00:00,45.2,A,08092000,20.3,A,34.5,A
2016-08-22 00:00:00+00:00,23.0,A,08092000,14.6,A,17.5,A
2016-08-23 00:00:00+00:00,16.7,A,08092000,12.8,A,14.5,A
2016-08-24 00:00:00+00:00,17.8,A,08092000,13.7,A,15.8,A
2016-08-25 00:00:00+00:00,13.7,A,08092000,10.3,A,12.0,A
2016-08-26 00:00:00+00:00,270.0,A,08092000,8.09,A,38.2,A
2016-08-27 00:00:00+00:00,167.0,A,08092000,27.3,A,62.2,A
2016-08-28 00:00:00+00:00,28.9,A,08092000,12.8,A,18.7,A
2016-08-29 00:00:00+00:00,14.6,A,08092000,10.3,A,12.7,A
2016-08-30 00:00:00+00:00,19.0,A,08092000,8.81,A,12.5,A
2016-08-31 00:00:00+00:00,17.8,A,08092000,11.9,A,14.1,A
2016-09-01 00:00:00+00:00,11.9,A,08092000,8.81,A,10.2,A
2016-09-02 00:00:00+00:00,10.3,A,08092000,7.41,A,8.67,A
2016-09-03 00:00:00+00:00,9.58,A,08092000,5.62,A,7.08,A
2016-09-04 00:00:00+00:00,9.58,A,08092000,4.66,A,7.52,A
2016-09-05 00:00:00+00:00,11.9,A,08092000,4.66,A,7.23,A
2016-09-06 00:00:00+00:00,11.9,A,08092000,5.62,A,7.91,A
2016-09-07 00:00:00+00:00,11.1,A,08092000,5.12,A,7.45,A
2016-09-08 00:00:00+00:00,6.78,A,08092000,4.66,A,5.41,A
2016-09-09 00:00:00+00:00,8.09,A,08092000,3.68,A,5.63,A
2016-09-10 00:00:00+00:00,6.78,A,08092000,3.68,A,4.65,A
2016-09-11 00:00:00+00:00,6.78,A,08092000,4.66,A,6.07,A
2016-09-12 00:00:00+00:00,8.09,A,08092000,5.62,A,6.56,A
2016-09-13 00:00:00+00:00,6.78,A,08092000,5.62,A,6.43,A
2016-09-14 00:00:00+00:00,7.41,A,08092000,5.62,A,6.62,A
2016-09-15 00:00:00+00:00,11.1,A,08092000,5.62,A,7.45,A
2016-09-16 00:00:00+00:00,6.78,A,08092000,4.15,A,5.26,A
2016-09-17 00:00:00+00:00,5.12,A,08092000,3.14,A,4.42,A
2016-09-18 00:00:00+00:00,5.62,A,08092000,2.55,A,4.35,A
2016-09-19 00:00:00+00:00,6.18,A,08092000,3.68,A,5.12,A
2016-09-20 00:00:00+00:00,7.41,A,08092000,4.15,A,5.29,A
2016-09-21 00:00:00+00:00,16.7,A,08092000,1.96,A,6.3,A
2016-09-22 00:00:00+00:00,6.78,A,08092000,3.68,A,4.86,A
2016-09-23 00:00:00+00:00,6.78,A,08092000,3.68,A,4.56,A
2016-09-24 00:00:00+00:00,7.41,A,08092000,3.14,A,4.66,A
2016-09-25 00:00:00+00:00,150.0,A,08092000,4.15,A,31.5,A
2016-09-26 00:00:00+00:00,73.4,A,08092000,19.0,A,39.5,A
2016-09-27 00:00:00+00:00,64.1,A,08092000,11.1,A,26.4,A
2016-09-28 00:00:00+00:00,11.1,A,08092000,6.18,A,8.0,A
2016-09-29 00:00:00+00:00,6.18,A,08092000,4.15,A,5.17,A
2016-09-30 00:00:00+00:00,5.12,A,08092000,1.01,A,3.34,A
2016-10-01 00:00:00+00:00,4.15,A,08092000,1.45,A,2.49,A
2016-10-02 00:00:00+00:00,7.41,A,08092000,1.96,A,5.03,A
2016-10-03 00:00:00+00:00,7.41,A,08092000,4.15,A,5.67,A
2016-10-04 00:00:00+00:00,7.41,A,08092000,5.12,A,5.92,A
2016-10-05 00:00:00+00:00,9.58,A,08092000,5.62,A,7.11,A
2016-10-06 00:00:00+00:00,8.81,A,08092000,5.12,A,6.89,A
2016-10-07 00:00:00+00:00,83.4,A,08092000,6.78,A,15.6,A
2016-10-08 00:00:00+00:00,73.4,A,08092000,11.9,A,30.9,A
2016-10-09 00:00:00+00:00,11.9,A,08092000,7.41,A,9.4,A
2016-10-10 00:00:00+00:00,8.81,A,08092000,6.18,A,7.51,A
2016-10-11 00:00:00+00:00,9.58,A,08092000,5.62,A,6.31,A
2016-10-12 00:00:00+00:00,10.3,A,08092000,3.68,A,6.6,A
2016-10-13 00:00:00+00:00,6.78,A,08092000,0.6,A,3.78,A
2016-10-14 00:00:00+00:00,101.0,A,08092000,0.29,A,20.8,A
2016-10-15 00:00:00+00:00,79.2,A,08092000,13.7,A,35.3,A
2016-10-16 00:00:00+00:00,13.7,A,08092000,8.09,A,11.1,A
2016-10-17 00:00:00+00:00,8.81,A,08092000,5.62,A,6.84,A
2016-10-18 00:00:00+00:00,12.8,A,08092000,3.68,A,6.86,A
2016-10-19 00:00:00+00:00,8.81,A,08092000,2.55,A,6.25,A
2016-10-20 00:00:00+00:00,11.9,A,08092000,0.6,A,6.25,A
2016-10-21 00:00:00+00:00,10.3,A,08092000,0.29,A,6.59,A
2016-10-22 00:00:00+00:00,14.6,A,08092000,0.04,A,7.85,A
2016-10-23 00:00:00+00:00,14.6,A,08092000,0.04,A,4.84,A
2016-10-24 00:00:00+00:00,10.3,A,08092000,0.04,A,3.88,A
2016-10-25 00:00:00+00:00,21.7,A,08092000,0.29,A,8.03,A
2016-10-26 00:00:00+00:00,19.0,A,08092000,0.6,A,7.34,A
2016-10-27 00:00:00+00:00,11.1,A,08092000,5.62,A,7.78,A
2016-10-28 00:00:00+00:00,9.58,A,08092000,4.66,A,6.69,A
2016-10-29 00:00:00+00:00,8.09,A,08092000,2.55,A,5.15,A
2016-10-30 00:00:00+00:00,11.1,A,08092000,3.68,A,6.07,A
2016-10-31 00:00:00+00:00,13.7,A,08092000,4.66,A,6.97,A
2016-11-01 00:00:00+00:00,15.6,A,08092000,2.55,A,6.73,A
2016-11-02 00:00:00+00:00,13.7,A,08092000,1.45,A,6.43,A
2016-11-03 00:00:00+00:00,195.0,A,08092000,5.62,A,61.6,A
2016-11-04 00:00:00+00:00,50.7,A,08092000,13.7,A,27.6,A
2016-11-05 00:00:00+00:00,77.3,A,08092000,11.9,A,26.9,A
2016-11-06 00:00:00+00:00,66.0,A,08092000,17.8,A,33.3,A
2016-11-07 00:00:00+00:00,28.9,A,08092000,16.7,A,22.0,A
2016-11-08 00:00:00+00:00,38.9,A,08092000,15.6,A,26.5,A
2016-11-09 00:00:00+00:00,38.9,A,08092000,25.8,A,33.7,A
2016-11-10 00:00:00+00:00,27.3,A,08092000,13.7,A,19.3,A
2016-11-11 00:00:00+00:00,13.7,A,08092000,11.1,A,12.3,A
2016-11-12 00:00:00+00:00,11.9,A,08092000,9.58,A,10.2,A
2016-11-13 00:00:00+00:00,10.3,A,08092000,7.41,A,8.32,A
2016-11-14 00:00:00+00:00,8.09,A,08092000,6.78,A,7.29,A
2016-11-15 00:00:00+00:00,8.81,A,08092000,6.18,A,7.49,A
2016-11-16 00:00:00+00:00,8.81,A,08092000,6.78,A,7.8,A
2016-11-17 00:00:00+00:00,9.58,A,08092000,6.78,A,7.8,A
2016-11-18 00:00:00+00:00,9.58,A,08092000,6.78,A,8.11,A
2016-11-19 00:00:00+00:00,8.09,A,08092000,6.18,A,7.09,A
2016-11-20 00:00:00+00:00,9.58,A,08092000,5.12,A,7.18,A
2016-11-21 00:00:00+00:00,8.81,A,08092000,5.12,A,6.99,A
2016-11-22 00:00:00+00:00,8.09,A,08092000,6.18,A,6.9,A
2016-11-23 00:00:00+00:00,8.09,A,08092000,4.15,A,6.08,A
2016-11-24 00:00:00+00:00,8.81,A,08092000,3.14,A,5.59,A
2016-11-25 00:00:00+00:00,8.09,A,08092000,4.15,A,5.57,A
2016-11-26 00:00:00+00:00,10.3,A,08092000,4.66,A,5.99,A
2016-11-27 00:00:00+00:00,11.9,A,08092000,8.81,A,10.3,A
2016-11-28 00:00:00+00:00,12.8,A,08092000,7.41,A,9.21,A
2016-11-29 00:00:00+00:00,16.7,A,08092000,6.78,A,10.4,A
2016-11-30 00:00:00+00:00,16.7,A,08092000,6.18,A,11.1,A
2016-12-01 00:00:00+00:00,9.58,A,08092000,5.12,A,7.26,A
2016-12-02 00:00:00+00:00,8.81,A,08092000,3.68,A,5.85,A
2016-12-03 00:00:00+00:00,11.1,A,08092000,3.14,A,8.66,A
2016-12-04 00:00:00+00:00,24.4,A,08092000,7.41,A,15.1,A
2016-12-05 00:00:00+00:00,10.3,A,08092000,7.41,A,8.88,A
2016-12-06 00:00:00+00:00,8.81,A,08092000,4.15,A,6.86,A
2016-12-07 00:00:00+00:00,8.81,A,08092000,5.62,A,7.45,A
2016-12-08 00:00:00+00:00,8.09,A,08092000,4.15,A,5.97,A
2016-12-09 00:00:00+00:00,6.78,A,08092000,3.14,A,4.73,A
2016-12-10 00:00:00+00:00,6.78,A,08092000,3.14,A,4.34,A
2016-12-11 00:00:00+00:00,8.09,A,08092000,3.68,A,5.83,A
2016-12-12 00:00:00+00:00,7.41,A,08092000,4.15,A,5.75,A
2016-12-13 00:00:00+00:00,8.81,A,08092000,4.66,A,6.43,A
2016-12-14 00:00:00+00:00,8.09,A,08092000,4.66,A,6.11,A
2016-12-15 00:00:00+00:00,8.81,A,08092000,5.12,A,7.25,A
2016-12-16 00:00:00+00:00,8.09,A,08092000,5.62,A,7.01,A
2016-12-17 00:00:00+00:00,8.81,A,08092000,6.78,A,7.12,A
2016-12-18 00:00:00+00:00,8.81,A,08092000,6.78,A,7.66,A
2016-12-19 00:00:00+00:00,8.81,A,08092000,5.62,A,7.66,A
2016-12-20 00:00:00+00:00,9.58,A,08092000,5.62,A,7.23,A
2016-12-21 00:00:00+00:00,8.81,A,08092000,6.78,A,7.55,A
2016-12-22 00:00:00+00:00,11.1,A,08092000,6.78,A,7.85,A
2016-12-23 00:00:00+00:00,11.9,A,08092000,7.41,A,9.5,A
2016-12-24 00:00:00+00:00,11.9,A,08092000,5.62,A,8.43,A
2016-12-25 00:00:00+00:00,8.81,A,08092000,6.78,A,7.48,A
2016-12-26 00:00:00+00:00,9.58,A,08092000,6.78,A,7.87,A
2016-12-27 00:00:00+00:00,8.09,A,08092000,5.12,A,6.58,A
2016-12-28 00:00:00+00:00,8.09,A,08092000,5.12,A,6.62,A
2016-12-29 00:00:00+00:00,8.81,A,08092000,4.66,A,5.93,A
2016-12-30 00:00:00+00:00,8.09,A,08092000,4.66,A,6.13,A
2016-12-31 00:00:00+00:00,8.09,A,08092000,4.66,A,6.28,A
2017-01-01 00:00:00+00:00,9.58,A,08092000,4.66,A,7.16,A
2017-01-02 00:00:00+00:00,52.7,A,08092000,5.62,A,15.2,A
2017-01-03 00:00:00+00:00,45.2,A,08092000,12.8,A,22.8,A
2017-01-04 00:00:00+00:00,13.7,A,08092000,8.81,A,10.2,A
2017-01-05 00:00:00+00:00,9.58,A,08092000,5.62,A,8.07,A
2017-01-06 00:00:00+00:00,8.81,A,08092000,5.12,A,7.1,A
2017-01-07 00:00:00+00:00,8.09,A,08092000,4.66,A,5.94,A
2017-01-08 00:00:00+00:00,7.41,A,08092000,4.15,A,5.76,A
2017-01-09 00:00:00+00:00,6.78,A,08092000,4.66,A,5.44,A
2017-01-10 00:00:00+00:00,9.58,A,08092000,5.62,A,7.58,A
2017-01-11 00:00:00+00:00,8.81,A,08092000,5.62,A,7.77,A
2017-01-12 00:00:00+00:00,8.09,A,08092000,5.62,A,7.46,A
2017-01-13 00:00:00+00:00,10.3,A,08092000,5.62,A,7.71,A
2017-01-14 00:00:00+00:00,28.9,A,08092000,8.81,A,15.8,A
2017-01-15 00:00:00+00:00,5210.0,A,08092000,11.1,A,353.0,A
2017-01-16 00:00:00+00:00,5940.0,A,08092000,206.0,A,1690.0,A
2017-01-17 00:00:00+00:00,206.0,A,08092000,64.1,A,115.0,A
2017-01-18 00:00:00+00:00,106.0,A,08092000,64.1,A,88.3,A
2017-01-19 00:00:00+00:00,90.1,A,08092000,42.0,A,61.3,A
2017-01-20 00:00:00+00:00,46.9,A,08092000,28.9,A,38.0,A
2017-01-21 00:00:00+00:00,35.6,A,08092000,20.3,A,27.4,A
2017-01-22 00:00:00+00:00,28.9,A,08092000,16.7,A,22.0,A
2017-01-23 00:00:00+00:00,27.3,A,08092000,13.7,A,19.3,A
2017-01-24 00:00:00+00:00,23.0,A,08092000,13.7,A,19.3,A
2017-01-25 00:00:00+00:00,21.7,A,08092000,15.6,A,18.5,A
2017-01-26 00:00:00+00:00,20.3,A,08092000,14.6,A,17.6,A
2017-01-27 00:00:00+00:00,20.3,A,08092000,15.6,A,18.1,A
2017-01-28 00:00:00+00:00,20.3,A,08092000,14.6,A,17.9,A
2017-01-29 00:00:00+00:00,20.3,A,08092000,15.6,A,17.9,A
2017-01-30 00:00:00+00:00,20.3,A,08092000,15.6,A,18.1,A
2017-01-31 00:00:00+00:00,21.7,A,08092000,16.7,A,18.8,A
2017-02-01 00:00:00+00:00,20.3,A,08092000,14.6,A,17.7,A
2017-02-02 00:00:00+00:00,16.7,A,08092000,13.7,A,15.2,A
2017-02-03 00:00:00+00:00,16.7,A,08092000,11.9,A,14.9,A
2017-02-04 00:00:00+00:00,16.7,A,08092000,12.8,A,14.8,A
2017-02-05 00:00:00+00:00,17.8,A,08092000,13.7,A,15.7,A
2017-02-06 00:00:00+00:00,17.8,A,08092000,14.6,A,16.1,A
2017-02-07 00:00:00+00:00,17.8,A,08092000,14.6,A,16.2,A
2017-02-08 00:00:00+00:00,16.7,A,08092000,13.7,A,15.2,A
2017-02-09 00:00:00+00:00,15.6,A,08092000,10.3,A,14.0,A
2017-02-10 00:00:00+00:00,14.6,A,08092000,10.3,A,12.5,A
2017-02-11 00:00:00+00:00,19.0,A,08092000,11.9,A,14.9,A
2017-02-12 00:00:00+00:00,14.6,A,08092000,10.3,A,13.3,A
2017-02-13 00:00:00+00:00,14.6,A,08092000,7.41,A,11.2,A
2017-02-14 00:00:00+00:00,296.0,A,08092000,13.7,A,129.0,A
2017-02-15 00:00:00+00:00,146.0,A,08092000,52.7,A,90.6,A
2017-02-16 00:00:00+00:00,54.7,A,08092000,35.6,A,43.9,A
2017-02-17 00:00:00+00:00,38.9,A,08092000,27.3,A,32.7,A
2017-02-18 00:00:00+00:00,32.1,A,08092000,24.4,A,28.4,A
2017-02-19 00:00:00+00:00,25.8,A,08092000,23.0,A,24.4,A
2017-02-20 00:00:00+00:00,157.0,A,08092000,24.4,A,83.6,A
2017-02-21 00:00:00+00:00,85.6,A,08092000,50.7,A,64.1,A
2017-02-22 00:00:00+00:00,52.7,A,08092000,38.9,A,44.7,A
2017-02-23 00:00:00+00:00,40.4,A,08092000,30.5,A,35.8,A
2017-02-24 00:00:00+00:00,32.1,A,08092000,25.8,A,29.8,A
2017-02-25 00:00:00+00:00,32.1,A,08092000,23.0,A,27.2,A
2017-02-26 00:00:00+00:00,24.4,A,08092000,21.7,A,22.9,A
2017-02-27 00:00:00+00:00,25.8,A,08092000,21.7,A,23.6,A
2017-02-28 00:00:00+00:00,24.4,A,08092000,20.3,A,22.5,A
2017-03-01 00:00:00+00:00,23.0,A,08092000,16.7,A,20.3,A
2017-03-02 00:00:00+00:00,21.7,A,08092000,16.7,A,19.6,A
2017-03-03 00:00:00+00:00,19.0,A,08092000,14.6,A,16.6,A
2017-03-04 00:00:00+00:00,19.0,A,08092000,14.6,A,16.5,A
2017-03-05 00:00:00+00:00,23.0,A,08092000,16.7,A,19.9,A
2017-03-06 00:00:00+00:00,33.8,A,08092000,19.0,A,27.1,A
2017-03-07 00:00:00+00:00,24.4,A,08092000,15.6,A,21.4,A
2017-03-08 00:00:00+00:00,27.3,A,08092000,17.8,A,23.0,A
2017-03-09 00:00:00+00:00,19.0,A,08092000,16.7,A,17.8,A
2017-03-10 00:00:00+00:00,19.0,A,08092000,14.6,A,16.3,A
2017-03-11 00:00:00+00:00,17.8,A,08092000,11.9,A,15.6,A
2017-03-12 00:00:00+00:00,17.8,A,08092000,13.7,A,15.8,A
2017-03-13 00:00:00+00:00,24.4,A,08092000,16.7,A,20.8,A
2017-03-14 00:00:00+00:00,24.4,A,08092000,15.6,A,19.6,A
2017-03-15 00:00:00+00:00,19.0,A,08092000,9.58,A,15.6,A
2017-03-16 00:00:00+00:00,15.6,A,08092000,12.8,A,14.2,A
2017-03-17 00:00:00+00:00,16.7,A,08092000,12.8,A,14.2,A
2017-03-18 00:00:00+00:00,16.7,A,08092000,12.8,A,14.3,A
2017-03-19 00:00:00+00:00,15.6,A,08092000,12.8,A,13.7,A
2017-03-20 00:00:00+00:00,14.6,A,08092000,11.9,A,13.3,A
2017-03-21 00:00:00+00:00,14.6,A,08092000,11.9,A,12.9,A
2017-03-22 00:00:00+00:00,14.6,A,08092000,10.3,A,12.8,A
2017-03-23 00:00:00+00:00,13.6,A,08092000,11.5,A,12.4,A
2017-03-24 00:00:00+00:00,22.7,A,08092000,11.5,A,15.7,A
2017-03-25 00:00:00+00:00,18.9,A,08092000,13.6,A,15.8,A
2017-03-26 00:00:00+00:00,35.0,A,08092000,15.6,A,18.9,A
2017-03-27 00:00:00+00:00,35.0,A,08092000,21.4,A,25.9,A
2017-03-28 00:00:00+00:00,22.7,A,08092000,18.9,A,20.4,A
2017-03-29 00:00:00+00:00,149.0,A,08092000,18.9,A,65.8,A
2017-03-30 00:00:00+00:00,57.5,A,08092000,28.5,A,40.6,A
2017-03-31 00:00:00+00:00,31.6,A,08092000,22.7,A,28.1,A
2017-04-01 00:00:00+00:00,30.0,A,08092000,21.4,A,25.5,A
2017-04-02 00:00:00+00:00,892.0,A,08092000,24.1,A,373.0,A
2017-04-03 00:00:00+00:00,421.0,A,08092000,140.0,A,244.0,A
2017-04-04 00:00:00+00:00,144.0,A,08092000,86.7,A,112.0,A
2017-04-05 00:00:00+00:00,105.0,A,08092000,70.5,A,88.3,A
2017-04-06 00:00:00+00:00,72.3,A,08092000,44.2,A,55.4,A
2017-04-07 00:00:00+00:00,44.2,A,08092000,32.4,A,39.9,A
2017-04-08 00:00:00+00:00,37.4,A,08092000,27.1,A,32.2,A
2017-04-09 00:00:00+00:00,31.6,A,08092000,23.7,A,27.4,A
2017-04-10 00:00:00+00:00,221.0,A,08092000,22.2,A,37.0,A
2017-04-11 00:00:00+00:00,218.0,A,08092000,98.7,A,149.0,A
2017-04-12 00:00:00+00:00,127.0,A,08092000,72.8,A,100.0,A
2017-04-13 00:00:00+00:00,74.7,A,08092000,51.8,A,62.2,A
2017-04-14 00:00:00+00:00,59.4,A,08092000,44.2,A,53.8,A
2017-04-15 00:00:00+00:00,45.8,A,08092000,35.5,A,43.1,A
2017-04-16 00:00:00+00:00,40.3,A,08092000,33.3,A,37.4,A
2017-04-17 00:00:00+00:00,198.0,A,08092000,33.1,A,64.1,A
2017-04-18 00:00:00+00:00,190.0,A,08092000,97.4,A,143.0,A
2017-04-19 00:00:00+00:00,97.4,A,08092000,43.7,A,63.0,A
2017-04-20 00:00:00+00:00,43.7,A,08092000,30.2,A,38.8,A
2017-04-21 00:00:00+00:00,32.0,A,08092000,24.0,A,28.6,A
2017-04-22 00:00:00+00:00,30.5,A,08092000,21.2,A,24.9,A
2017-04-23 00:00:00+00:00,32.5,A,08092000,17.5,A,24.9,A
2017-04-24 00:00:00+00:00,27.6,A,08092000,15.3,A,19.6,A
2017-04-25 00:00:00+00:00,29.5,A,08092000,15.4,A,20.2,A
2017-04-26 00:00:00+00:00,91.7,A,08092000,15.6,A,31.7,A
2017-04-27 00:00:00+00:00,71.1,A,08092000,20.8,A,42.1,A
2017-04-28 00:00:00+00:00,33.6,A,08092000,18.2,A,23.8,A
2017-04-29 00:00:00+00:00,35.7,A,08092000,17.1,A,22.5,A
2017-04-30 00:00:00+00:00,39.4,A,08092000,10.5,A,20.0,A
2017-05-01 00:00:00+00:00,36.3,A,08092000,12.3,A,20.9,A
2017-05-02 00:00:00+00:00,21.7,A,08092000,13.3,A,16.9,A
2017-05-03 00:00:00+00:00,23.3,A,08092000,11.6,A,15.2,A
2017-05-04 00:00:00+00:00,20.5,A,08092000,9.33,A,14.3,A
2017-05-05 00:00:00+00:00,17.0,A,08092000,8.69,A,12.6,A
2017-05-06 00:00:00+00:00,19.7,A,08092000,8.69,A,13.5,A
2017-05-07 00:00:00+00:00,15.0,A,08092000,8.84,A,12.7,A
2017-05-08 00:00:00+00:00,15.2,A,08092000,10.5,A,12.4,A
2017-05-09 00:00:00+00:00,12.3,A,08092000,9.1,A,10.6,A
2017-05-10 00:00:00+00:00,12.5,A,08092000,7.61,A,10.3,A
2017-05-11 00:00:00+00:00,11.7,A,08092000,7.78,A,10.8,A
2017-05-12 00:00:00+00:00,11.0,A,08092000,7.18,A,9.28,A
