datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd,00060_Observation at 24:00,00060_Observation at 24:00_cd
2001-06-02 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-06-03 00:00:00+00:00,,,08164503,,,14.0,A,,
2001-06-04 00:00:00+00:00,,,08164503,,,13.0,A,,
2001-06-05 00:00:00+00:00,,,08164503,,,8.8,A,,
2001-06-06 00:00:00+00:00,,,08164503,,,9.2,A,,
2001-06-07 00:00:00+00:00,,,08164503,,,12.0,A,,
2001-06-08 00:00:00+00:00,,,08164503,,,11.0,A,,
2001-06-09 00:00:00+00:00,,,08164503,,,9.3,A,,
2001-06-10 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-06-11 00:00:00+00:00,,,08164503,,,29.0,A,,
2001-06-12 00:00:00+00:00,,,08164503,,,33.0,A,,
2001-06-13 00:00:00+00:00,,,08164503,,,23.0,A,,
2001-06-14 00:00:00+00:00,,,08164503,,,16.0,A,,
2001-06-15 00:00:00+00:00,,,08164503,,,17.0,A,,
2001-06-16 00:00:00+00:00,,,08164503,,,36.0,A,,
2001-06-17 00:00:00+00:00,,,08164503,,,51.0,A,,
2001-06-18 00:00:00+00:00,,,08164503,,,46.0,A,,
2001-06-19 00:00:00+00:00,,,08164503,,,31.0,A,,
2001-06-20 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-06-21 00:00:00+00:00,,,08164503,,,19.0,A,,
2001-06-22 00:00:00+00:00,,,08164503,,,24.0,A,,
2001-06-23 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-06-24 00:00:00+00:00,,,08164503,,,19.0,A,,
2001-06-25 00:00:00+00:00,,,08164503,,,28.0,A,,
2001-06-26 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-06-27 00:00:00+00:00,,,08164503,,,17.0,A,,
2001-06-28 00:00:00+00:00,,,08164503,,,15.0,A,,
2001-06-29 00:00:00+00:00,,,08164503,,,22.0,A,,
2001-06-30 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-07-01 00:00:00+00:00,,,08164503,,,19.0,A,,
2001-07-02 00:00:00+00:00,,,08164503,,,24.0,A,,
2001-07-03 00:00:00+00:00,,,08164503,,,57.0,A,,
2001-07-04 00:00:00+00:00,,,08164503,,,76.0,A,,
2001-07-05 00:00:00+00:00,,,08164503,,,63.0,A,,
2001-07-06 00:00:00+00:00,,,08164503,,,50.0,A,,
2001-07-07 00:00:00+00:00,,,08164503,,,36.0,A,,
2001-07-08 00:00:00+00:00,,,08164503,,,31.0,A,,
2001-07-09 00:00:00+00:00,,,08164503,,,27.0,A,,
2001-07-10 00:00:00+00:00,,,08164503,,,24.0,A,,
2001-07-11 00:00:00+00:00,,,08164503,,,22.0,A,,
2001-07-12 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-07-13 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-07-14 00:00:00+00:00,,,08164503,,,23.0,A,,
2001-07-15 00:00:00+00:00,,,08164503,,,34.0,A,,
2001-07-16 00:00:00+00:00,,,08164503,,,32.0,A,,
2001-07-17 00:00:00+00:00,,,08164503,,,27.0,A,,
2001-07-18 00:00:00+00:00,,,08164503,,,33.0,A,,
2001-07-19 00:00:00+00:00,,,08164503,,,58.0,A,,
2001-07-20 00:00:00+00:00,,,08164503,,,65.0,A,,
2001-07-21 00:00:00+00:00,,,08164503,,,94.0,A,,
2001-07-22 00:00:00+00:00,,,08164503,,,83.0,A,,
2001-07-23 00:00:00+00:00,,,08164503,,,69.0,A,,
2001-07-24 00:00:00+00:00,,,08164503,,,66.0,A,,
2001-07-25 00:00:00+00:00,,,08164503,,,54.0,A,,
2001-07-26 00:00:00+00:00,,,08164503,,,42.0,A,,
2001-07-27 00:00:00+00:00,,,08164503,,,71.0,A,,
2001-07-28 00:00:00+00:00,,,08164503,,,86.0,A,,
2001-07-29 00:00:00+00:00,,,08164503,,,88.0,A,,
2001-07-30 00:00:00+00:00,,,08164503,,,89.0,A,,
2001-07-31 00:00:00+00:00,,,08164503,,,63.0,A,,
2001-08-01 00:00:00+00:00,,,08164503,,,38.0,A,,
2001-08-02 00:00:00+00:00,,,08164503,,,37.0,A,,
2001-08-03 00:00:00+00:00,,,08164503,,,53.0,A,,
2001-08-04 00:00:00+00:00,,,08164503,,,44.0,A,,
2001-08-05 00:00:00+00:00,,,08164503,,,40.0,A,,
2001-08-06 00:00:00+00:00,,,08164503,,,34.0,A,,
2001-08-07 00:00:00+00:00,,,08164503,,,31.0,A,,
2001-08-08 00:00:00+00:00,,,08164503,,,25.0,A,,
2001-08-09 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-08-10 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-08-11 00:00:00+00:00,,,08164503,,,23.0,A,,
2001-08-12 00:00:00+00:00,,,08164503,,,28.0,A,,
2001-08-13 00:00:00+00:00,,,08164503,,,26.0,A,,
2001-08-14 00:00:00+00:00,,,08164503,,,21.0,A,,
2001-08-15 00:00:00+00:00,,,08164503,,,28.0,A,,
2001-08-16 00:00:00+00:00,,,08164503,,,27.0,A,,
2001-08-17 00:00:00+00:00,,,08164503,,,29.0,A,,
2001-08-18 00:00:00+00:00,,,08164503,,,19.0,A,,
2001-08-19 00:00:00+00:00,,,08164503,,,15.0,A,,
2001-08-20 00:00:00+00:00,,,08164503,,,10.0,A,,
2001-08-21 00:00:00+00:00,,,08164503,,,5.8,A,,
2001-08-22 00:00:00+00:00,,,08164503,,,3.4,A,,
2001-08-23 00:00:00+00:00,,,08164503,,,3.6,A,,
2001-08-24 00:00:00+00:00,,,08164503,,,3.7,A,,
2001-08-25 00:00:00+00:00,,,08164503,,,3.1,A,,
2001-08-26 00:00:00+00:00,,,08164503,,,6.1,A,,
2001-08-27 00:00:00+00:00,,,08164503,,,8.8,A,,
2001-08-28 00:00:00+00:00,,,08164503,,,20.0,A,,
2001-08-29 00:00:00+00:00,,,08164503,,,49.0,A,,
2001-08-30 00:00:00+00:00,,,08164503,,,168.0,A,,
2001-08-31 00:00:00+00:00,,,08164503,,,4720.0,A,,
2001-09-01 00:00:00+00:00,,,08164503,,,10100.0,A,,
2001-09-02 00:00:00+00:00,,,08164503,,,7950.0,A,,
2001-09-03 00:00:00+00:00,,,08164503,,,5740.0,A,,
2001-09-04 00:00:00+00:00,,,08164503,,,3870.0,A,,
2001-09-05 00:00:00+00:00,,,08164503,,,2880.0,A,,
2001-09-06 00:00:00+00:00,,,08164503,,,1880.0,A,,
2001-09-07 00:00:00+00:00,,,08164503,,,678.0,A,,
2001-09-08 00:00:00+00:00,,,08164503,,,319.0,A,,
2001-09-09 00:00:00+00:00,,,08164503,,,201.0,A,,
2001-09-10 00:00:00+00:00,,,08164503,,,304.0,A,,
2001-09-11 00:00:00+00:00,,,08164503,,,260.0,A,,
2001-09-12 00:00:00+00:00,,,08164503,,,147.0,A,,
2001-09-13 00:00:00+00:00,,,08164503,,,88.0,A,,
2001-09-14 00:00:00+00:00,,,08164503,,,55.0,A,,
2001-09-15 00:00:00+00:00,,,08164503,,,36.0,A,,
2001-09-16 00:00:00+00:00,,,08164503,,,29.0,A,,
2001-09-17 00:00:00+00:00,,,08164503,,,25.0,A,,
2001-09-18 00:00:00+00:00,,,08164503,,,22.0,A,,
2001-09-19 00:00:00+00:00,,,08164503,,,20.0,A,,
2001-09-20 00:00:00+00:00,,,08164503,,,19.0,A,,
2001-09-21 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-09-22 00:00:00+00:00,,,08164503,,,25.0,A,,
2001-09-23 00:00:00+00:00,,,08164503,,,69.0,A,,
2001-09-24 00:00:00+00:00,,,08164503,,,151.0,A,,
2001-09-25 00:00:00+00:00,,,08164503,,,98.0,A,,
2001-09-26 00:00:00+00:00,,,08164503,,,68.0,A,,
2001-09-27 00:00:00+00:00,,,08164503,,,45.0,A,,
2001-09-28 00:00:00+00:00,,,08164503,,,35.0,A,,
2001-09-29 00:00:00+00:00,,,08164503,,,31.0,A,,
2001-09-30 00:00:00+00:00,,,08164503,,,22.0,A,,
2001-10-01 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-10-02 00:00:00+00:00,,,08164503,,,15.0,A,,
2001-10-03 00:00:00+00:00,,,08164503,,,20.0,A,,
2001-10-04 00:00:00+00:00,,,08164503,,,27.0,A,,
2001-10-05 00:00:00+00:00,,,08164503,,,27.0,A,,
2001-10-06 00:00:00+00:00,,,08164503,,,64.0,A,,
2001-10-07 00:00:00+00:00,,,08164503,,,93.0,A,,
2001-10-08 00:00:00+00:00,,,08164503,,,71.0,A,,
2001-10-09 00:00:00+00:00,,,08164503,,,52.0,A,,
2001-10-10 00:00:00+00:00,,,08164503,,,40.0,A,,
2001-10-11 00:00:00+00:00,,,08164503,,,54.0,A,,
2001-10-12 00:00:00+00:00,,,08164503,,,83.0,A,,
2001-10-13 00:00:00+00:00,,,08164503,,,440.0,A,,
2001-10-14 00:00:00+00:00,,,08164503,,,1310.0,A,,
2001-10-15 00:00:00+00:00,,,08164503,,,551.0,A,,
2001-10-16 00:00:00+00:00,,,08164503,,,218.0,A,,
2001-10-17 00:00:00+00:00,,,08164503,,,126.0,A,,
2001-10-18 00:00:00+00:00,,,08164503,,,75.0,A,,
2001-10-19 00:00:00+00:00,,,08164503,,,44.0,A,,
2001-10-20 00:00:00+00:00,,,08164503,,,32.0,A,,
2001-10-21 00:00:00+00:00,,,08164503,,,30.0,A,,
2001-10-22 00:00:00+00:00,,,08164503,,,30.0,A,,
2001-10-23 00:00:00+00:00,,,08164503,,,29.0,A,,
2001-10-24 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-10-25 00:00:00+00:00,,,08164503,,,13.0,A,,
2001-10-26 00:00:00+00:00,,,08164503,,,11.0,A,,
2001-10-27 00:00:00+00:00,,,08164503,,,11.0,A,,
2001-10-28 00:00:00+00:00,,,08164503,,,7.5,A,,
2001-10-29 00:00:00+00:00,,,08164503,,,6.2,A,,
2001-10-30 00:00:00+00:00,,,08164503,,,8.1,A,,
2001-10-31 00:00:00+00:00,,,08164503,,,9.9,A,,
2001-11-01 00:00:00+00:00,,,08164503,,,9.4,A,,
2001-11-02 00:00:00+00:00,,,08164503,,,7.8,A,,
2001-11-03 00:00:00+00:00,,,08164503,,,44.0,A,,
2001-11-04 00:00:00+00:00,,,08164503,,,60.0,A,,
2001-11-05 00:00:00+00:00,,,08164503,,,25.0,A,,
2001-11-06 00:00:00+00:00,,,08164503,,,12.0,A,,
2001-11-07 00:00:00+00:00,,,08164503,,,7.1,A,,
2001-11-08 00:00:00+00:00,,,08164503,,,4.4,A,,
2001-11-09 00:00:00+00:00,,,08164503,,,18.0,A,,
2001-11-10 00:00:00+00:00,,,08164503,,,9.6,A,,
2001-11-11 00:00:00+00:00,,,08164503,,,5.1,A,,
2001-11-12 00:00:00+00:00,,,08164503,,,2.9,A,,
2001-11-13 00:00:00+00:00,,,08164503,,,1.9,A,,
2001-11-14 00:00:00+00:00,,,08164503,,,1.3,A,,
2001-11-15 00:00:00+00:00,,,08164503,,,0.94,A,,
2001-11-16 00:00:00+00:00,,,08164503,,,205.0,A,,
2001-11-17 00:00:00+00:00,,,08164503,,,416.0,A,,
2001-11-18 00:00:00+00:00,,,08164503,,,151.0,A,,
2001-11-19 00:00:00+00:00,,,08164503,,,63.0,A,,
2001-11-20 00:00:00+00:00,,,08164503,,,39.0,A,,
2001-11-21 00:00:00+00:00,,,08164503,,,22.0,A,,
2001-11-22 00:00:00+00:00,,,08164503,,,13.0,A,,
2001-11-23 00:00:00+00:00,,,08164503,,,9.6,A,,
2001-11-24 00:00:00+00:00,,,08164503,,,7.3,A,,
2001-11-25 00:00:00+00:00,,,08164503,,,4.8,A,,
2001-11-26 00:00:00+00:00,,,08164503,,,3.5,A,,
2001-11-27 00:00:00+00:00,,,08164503,,,467.0,A,,
2001-11-28 00:00:00+00:00,,,08164503,,,1590.0,A,,
2001-11-29 00:00:00+00:00,,,08164503,,,682.0,A,,
2001-11-30 00:00:00+00:00,,,08164503,,,340.0,A,,
2001-12-01 00:00:00+00:00,,,08164503,,,193.0,A,,
2001-12-02 00:00:00+00:00,,,08164503,,,448.0,A,,
2001-12-03 00:00:00+00:00,,,08164503,,,2540.0,A,,
2001-12-04 00:00:00+00:00,,,08164503,,,2510.0,A,,
2001-12-05 00:00:00+00:00,,,08164503,,,711.0,A,,
2001-12-06 00:00:00+00:00,,,08164503,,,271.0,A,,
2001-12-07 00:00:00+00:00,,,08164503,,,139.0,A,,
2001-12-08 00:00:00+00:00,,,08164503,,,96.0,A,,
2001-12-09 00:00:00+00:00,,,08164503,,,157.0,A,,
2001-12-10 00:00:00+00:00,,,08164503,,,136.0,A,,
2001-12-11 00:00:00+00:00,,,08164503,,,82.0,A,,
2001-12-12 00:00:00+00:00,,,08164503,,,115.0,A,,
2001-12-13 00:00:00+00:00,,,08164503,,,259.0,A,,
2001-12-14 00:00:00+00:00,,,08164503,,,222.0,A,,
2001-12-15 00:00:00+00:00,,,08164503,,,110.0,A,,
2001-12-16 00:00:00+00:00,,,08164503,,,63.0,A,,
2001-12-17 00:00:00+00:00,,,08164503,,,44.0,A,,
2001-12-18 00:00:00+00:00,,,08164503,,,52.0,A,,
2001-12-19 00:00:00+00:00,,,08164503,,,53.0,A,,
2001-12-20 00:00:00+00:00,,,08164503,,,33.0,A,,
2001-12-21 00:00:00+00:00,,,08164503,,,22.0,A,,
2001-12-22 00:00:00+00:00,,,08164503,,,16.0,A,,
2001-12-23 00:00:00+00:00,,,08164503,,,13.0,A,,
2001-12-24 00:00:00+00:00,,,08164503,,,13.0,A,,
2001-12-25 00:00:00+00:00,,,08164503,,,16.0,A,,
2001-12-26 00:00:00+00:00,,,08164503,,,12.0,A,,
2001-12-27 00:00:00+00:00,,,08164503,,,7.7,A,,
2001-12-28 00:00:00+00:00,,,08164503,,,6.4,A,,
2001-12-29 00:00:00+00:00,,,08164503,,,5.8,A,,
2001-12-30 00:00:00+00:00,,,08164503,,,5.4,A,,
2001-12-31 00:00:00+00:00,,,08164503,,,5.3,A,,
2002-01-01 00:00:00+00:00,,,08164503,,,4.9,A,,
2002-01-02 00:00:00+00:00,,,08164503,,,5.4,A,,
2002-01-03 00:00:00+00:00,,,08164503,,,6.1,"A, e",,
2002-01-04 00:00:00+00:00,,,08164503,,,3.0,"A, e",,
2002-01-05 00:00:00+00:00,,,08164503,,,4.2,A,,
2002-01-06 00:00:00+00:00,,,08164503,,,6.8,A,,
2002-01-07 00:00:00+00:00,,,08164503,,,25.0,A,,
2002-01-08 00:00:00+00:00,,,08164503,,,25.0,A,,
2002-01-09 00:00:00+00:00,,,08164503,,,14.0,A,,
2002-01-10 00:00:00+00:00,,,08164503,,,9.7,A,,
2002-01-11 00:00:00+00:00,,,08164503,,,7.2,A,,
2002-01-12 00:00:00+00:00,,,08164503,,,5.7,A,,
2002-01-13 00:00:00+00:00,,,08164503,,,4.7,A,,
2002-01-14 00:00:00+00:00,,,08164503,,,3.7,A,,
2002-01-15 00:00:00+00:00,,,08164503,,,3.0,A,,
2002-01-16 00:00:00+00:00,,,08164503,,,2.6,A,,
2002-01-17 00:00:00+00:00,,,08164503,,,2.3,A,,
2002-01-18 00:00:00+00:00,,,08164503,,,2.5,A,,
2002-01-19 00:00:00+00:00,,,08164503,,,2.6,A,,
2002-01-20 00:00:00+00:00,,,08164503,,,2.0,A,,
2002-01-21 00:00:00+00:00,,,08164503,,,1.8,A,,
2002-01-22 00:00:00+00:00,,,08164503,,,1.7,A,,
2002-01-23 00:00:00+00:00,,,08164503,,,1.8,A,,
2002-01-24 00:00:00+00:00,,,08164503,,,2.6,A,,
2002-01-25 00:00:00+00:00,,,08164503,,,13.0,A,,
2002-01-26 00:00:00+00:00,,,08164503,,,17.0,A,,
2002-01-27 00:00:00+00:00,,,08164503,,,9.7,A,,
2002-01-28 00:00:00+00:00,,,08164503,,,5.6,A,,
2002-01-29 00:00:00+00:00,,,08164503,,,3.5,A,,
2002-01-30 00:00:00+00:00,,,08164503,,,2.3,A,,
2002-01-31 00:00:00+00:00,,,08164503,,,2.0,A,,
2002-02-01 00:00:00+00:00,,,08164503,,,1.7,A,,
2002-02-02 00:00:00+00:00,,,08164503,,,1.3,A,,
2002-02-03 00:00:00+00:00,,,08164503,,,1.2,A,,
2002-02-04 00:00:00+00:00,,,08164503,,,1.1,A,,
2002-02-05 00:00:00+00:00,,,08164503,,,1.0,A,,
2002-02-06 00:00:00+00:00,,,08164503,,,1.1,A,,
2002-02-07 00:00:00+00:00,,,08164503,,,4.3,A,,
2002-02-08 00:00:00+00:00,,,08164503,,,4.4,A,,
2002-02-09 00:00:00+00:00,,,08164503,,,3.5,A,,
2002-02-10 00:00:00+00:00,,,08164503,,,3.1,A,,
2002-02-11 00:00:00+00:00,,,08164503,,,2.2,A,,
2002-02-12 00:00:00+00:00,,,08164503,,,1.6,A,,
2002-02-13 00:00:00+00:00,,,08164503,,,1.2,A,,
2002-02-14 00:00:00+00:00,,,08164503,,,0.98,A,,
2002-02-15 00:00:00+00:00,,,08164503,,,0.78,A,,
2002-02-16 00:00:00+00:00,,,08164503,,,0.64,A,,
2002-02-17 00:00:00+00:00,,,08164503,,,0.73,A,,
2002-02-18 00:00:00+00:00,,,08164503,,,1.6,A,,
2002-02-19 00:00:00+00:00,,,08164503,,,1.5,A,,
2002-02-20 00:00:00+00:00,,,08164503,,,1.0,A,,
2002-02-21 00:00:00+00:00,,,08164503,,,0.75,A,,
2002-02-22 00:00:00+00:00,,,08164503,,,0.69,A,,
2002-02-23 00:00:00+00:00,,,08164503,,,1.1,A,,
2002-02-24 00:00:00+00:00,,,08164503,,,2.1,A,,
2002-02-25 00:00:00+00:00,,,08164503,,,2.2,A,,
2002-02-26 00:00:00+00:00,,,08164503,,,1.1,A,,
2002-02-27 00:00:00+00:00,,,08164503,,,0.58,A,,
2002-02-28 00:00:00+00:00,,,08164503,,,0.44,A,,
2002-03-01 00:00:00+00:00,,,08164503,,,0.49,A,,
2002-03-02 00:00:00+00:00,,,08164503,,,0.53,A,,
2002-03-03 00:00:00+00:00,,,08164503,,,0.4,A,,
2002-03-04 00:00:00+00:00,,,08164503,,,0.36,A,,
2002-03-05 00:00:00+00:00,,,08164503,,,0.35,A,,
2002-03-06 00:00:00+00:00,,,08164503,,,0.35,A,,
2002-03-07 00:00:00+00:00,,,08164503,,,0.42,A,,
2002-03-08 00:00:00+00:00,,,08164503,,,0.49,A,,
2002-03-09 00:00:00+00:00,,,08164503,,,0.47,A,,
2002-03-10 00:00:00+00:00,,,08164503,,,0.35,A,,
2002-03-11 00:00:00+00:00,,,08164503,,,0.33,A,,
2002-03-12 00:00:00+00:00,,,08164503,,,0.36,A,,
2002-03-13 00:00:00+00:00,,,08164503,,,0.32,A,,
2002-03-14 00:00:00+00:00,,,08164503,,,0.39,A,,
2002-03-15 00:00:00+00:00,,,08164503,,,0.37,A,,
2002-03-16 00:00:00+00:00,,,08164503,,,0.34,A,,
2002-03-17 00:00:00+00:00,,,08164503,,,0.33,A,,
2002-03-18 00:00:00+00:00,,,08164503,,,0.35,A,,
2002-03-19 00:00:00+00:00,,,08164503,,,5.8,A,,
2002-03-20 00:00:00+00:00,,,08164503,,,4.7,A,,
2002-03-21 00:00:00+00:00,,,08164503,,,6.2,A,,
2002-03-22 00:00:00+00:00,,,08164503,,,8.4,A,,
2002-03-23 00:00:00+00:00,,,08164503,,,8.3,A,,
2002-03-24 00:00:00+00:00,,,08164503,,,8.2,A,,
2002-03-25 00:00:00+00:00,,,08164503,,,10.0,A,,
2002-03-26 00:00:00+00:00,,,08164503,,,26.0,A,,
2002-03-27 00:00:00+00:00,,,08164503,,,37.0,A,,
2002-03-28 00:00:00+00:00,,,08164503,,,21.0,A,,
2002-03-29 00:00:00+00:00,,,08164503,,,20.0,A,,
2002-03-30 00:00:00+00:00,,,08164503,,,15.0,A,,
2002-03-31 00:00:00+00:00,,,08164503,,,13.0,A,,
2002-04-01 00:00:00+00:00,,,08164503,,,40.0,A,,
2002-04-02 00:00:00+00:00,,,08164503,,,28.0,A,,
2002-04-03 00:00:00+00:00,,,08164503,,,16.0,A,,
2002-04-04 00:00:00+00:00,,,08164503,,,7.5,A,,
2002-04-05 00:00:00+00:00,,,08164503,,,3.4,A,,
2002-04-06 00:00:00+00:00,,,08164503,,,7.6,A,,
2002-04-07 00:00:00+00:00,,,08164503,,,5.2,A,,
2002-04-08 00:00:00+00:00,,,08164503,,,425.0,A,,
2002-04-09 00:00:00+00:00,,,08164503,,,2390.0,A,,
2002-04-10 00:00:00+00:00,,,08164503,,,1830.0,A,,
2002-04-11 00:00:00+00:00,,,08164503,,,495.0,A,,
2002-04-12 00:00:00+00:00,,,08164503,,,150.0,A,,
2002-04-13 00:00:00+00:00,,,08164503,,,63.0,A,,
2002-04-14 00:00:00+00:00,,,08164503,,,35.0,A,,
2002-04-15 00:00:00+00:00,,,08164503,,,22.0,A,,
2002-04-16 00:00:00+00:00,,,08164503,,,15.0,A,,
2002-04-17 00:00:00+00:00,,,08164503,,,11.0,A,,
2002-04-18 00:00:00+00:00,,,08164503,,,9.7,A,,
2002-04-19 00:00:00+00:00,,,08164503,,,17.0,A,,
2002-04-20 00:00:00+00:00,,,08164503,,,19.0,A,,
2002-04-21 00:00:00+00:00,,,08164503,,,23.0,A,,
2002-04-22 00:00:00+00:00,,,08164503,,,17.0,A,,
2002-04-23 00:00:00+00:00,,,08164503,,,26.0,A,,
2002-04-24 00:00:00+00:00,,,08164503,,,22.0,A,,
2002-04-25 00:00:00+00:00,,,08164503,,,16.0,A,,
2002-04-26 00:00:00+00:00,,,08164503,,,15.0,A,,
2002-04-27 00:00:00+00:00,,,08164503,,,28.0,A,,
2002-04-28 00:00:00+00:00,,,08164503,,,20.0,A,,
2002-04-29 00:00:00+00:00,,,08164503,,,18.0,A,,
2002-04-30 00:00:00+00:00,,,08164503,,,31.0,A,,
2002-05-01 00:00:00+00:00,,,08164503,,,31.0,A,,
2002-05-02 00:00:00+00:00,,,08164503,,,22.0,A,,
2002-05-03 00:00:00+00:00,,,08164503,,,15.0,A,,
2002-05-04 00:00:00+00:00,,,08164503,,,13.0,A,,
2002-05-05 00:00:00+00:00,,,08164503,,,13.0,A,,
2002-05-06 00:00:00+00:00,,,08164503,,,9.6,A,,
2002-05-07 00:00:00+00:00,,,08164503,,,11.0,A,,
2002-05-08 00:00:00+00:00,,,08164503,,,9.4,A,,
2002-05-09 00:00:00+00:00,,,08164503,,,9.9,A,,
2002-05-10 00:00:00+00:00,,,08164503,,,8.2,A,,
2002-05-11 00:00:00+00:00,,,08164503,,,5.4,A,,
2002-05-12 00:00:00+00:00,,,08164503,,,3.2,A,,
2002-05-13 00:00:00+00:00,,,08164503,,,1.9,A,,
2002-05-14 00:00:00+00:00,,,08164503,,,2.8,A,,
2002-05-15 00:00:00+00:00,,,08164503,,,4.2,A,,
2002-05-16 00:00:00+00:00,,,08164503,,,5.1,A,,
2002-05-17 00:00:00+00:00,,,08164503,,,25.0,A,,
2002-05-18 00:00:00+00:00,,,08164503,,,394.0,A,,
2002-05-19 00:00:00+00:00,,,08164503,,,155.0,A,,
2002-05-20 00:00:00+00:00,,,08164503,,,72.0,A,,
2002-05-21 00:00:00+00:00,,,08164503,,,32.0,A,,
2002-05-22 00:00:00+00:00,,,08164503,,,17.0,A,,
2002-05-23 00:00:00+00:00,,,08164503,,,11.0,A,,
2002-05-24 00:00:00+00:00,,,08164503,,,7.8,A,,
2002-05-25 00:00:00+00:00,,,08164503,,,7.81,A,,
2002-05-26 00:00:00+00:00,,,08164503,,,10.3,A,,
2002-05-27 00:00:00+00:00,,,08164503,,,9.43,A,,
2002-05-28 00:00:00+00:00,,,08164503,,,14.5,A,,
2002-05-29 00:00:00+00:00,,,08164503,,,11.7,A,,
2002-05-30 00:00:00+00:00,,,08164503,,,47.3,A,,
2002-05-31 00:00:00+00:00,,,08164503,,,82.6,A,,
2002-06-01 00:00:00+00:00,,,08164503,,,55.9,A,,
2002-06-02 00:00:00+00:00,,,08164503,,,30.3,A,,
2002-06-03 00:00:00+00:00,,,08164503,,,18.4,A,,
2002-06-04 00:00:00+00:00,,,08164503,,,11.3,A,,
2002-06-05 00:00:00+00:00,,,08164503,,,9.45,A,,
2002-06-06 00:00:00+00:00,,,08164503,,,10.0,A,,
2002-06-07 00:00:00+00:00,,,08164503,,,8.11,A,,
2002-06-08 00:00:00+00:00,,,08164503,,,9.84,A,,
2002-06-09 00:00:00+00:00,,,08164503,,,11.5,A,,
2002-06-10 00:00:00+00:00,,,08164503,,,17.7,A,,
2002-06-11 00:00:00+00:00,,,08164503,,,18.3,A,,
2002-06-12 00:00:00+00:00,,,08164503,,,19.8,A,,
2002-06-13 00:00:00+00:00,,,08164503,,,15.1,A,,
2002-06-14 00:00:00+00:00,,,08164503,,,15.6,A,,
2002-06-15 00:00:00+00:00,,,08164503,,,12.7,A,,
2002-06-16 00:00:00+00:00,,,08164503,,,12.0,A,,
2002-06-17 00:00:00+00:00,,,08164503,,,32.7,A,,
2002-06-18 00:00:00+00:00,,,08164503,,,56.8,A,,
2002-06-19 00:00:00+00:00,,,08164503,,,44.5,A,,
2002-06-20 00:00:00+00:00,,,08164503,,,37.2,A,,
2002-06-21 00:00:00+00:00,,,08164503,,,27.1,A,,
2002-06-22 00:00:00+00:00,,,08164503,,,21.4,A,,
2002-06-23 00:00:00+00:00,,,08164503,,,19.3,A,,
2002-06-24 00:00:00+00:00,,,08164503,,,19.9,A,,
2002-06-25 00:00:00+00:00,,,08164503,,,42.9,A,,
2002-06-26 00:00:00+00:00,,,08164503,,,71.3,A,,
2002-06-27 00:00:00+00:00,,,08164503,,,56.7,A,,
2002-06-28 00:00:00+00:00,,,08164503,,,72.6,A,,
2002-06-29 00:00:00+00:00,,,08164503,,,104.0,A,,
2002-06-30 00:00:00+00:00,,,08164503,,,443.0,A,,
2002-07-01 00:00:00+00:00,,,08164503,,,324.0,A,,
2002-07-02 00:00:00+00:00,,,08164503,,,533.0,A,,
2002-07-03 00:00:00+00:00,,,08164503,,,910.0,A,,
2002-07-04 00:00:00+00:00,,,08164503,,,568.0,A,,
2002-07-05 00:00:00+00:00,,,08164503,,,285.0,A,,
2002-07-06 00:00:00+00:00,,,08164503,,,136.0,A,,
2002-07-07 00:00:00+00:00,,,08164503,,,78.8,A,,
2002-07-08 00:00:00+00:00,,,08164503,,,55.7,A,,
2002-07-09 00:00:00+00:00,,,08164503,,,45.1,A,,
2002-07-10 00:00:00+00:00,,,08164503,,,39.1,A,,
2002-07-11 00:00:00+00:00,,,08164503,,,57.1,A,,
2002-07-12 00:00:00+00:00,,,08164503,,,80.2,A,,
2002-07-13 00:00:00+00:00,,,08164503,,,83.2,A,,
2002-07-14 00:00:00+00:00,,,08164503,,,210.0,A,,
2002-07-15 00:00:00+00:00,,,08164503,,,2180.0,A,,
2002-07-16 00:00:00+00:00,,,08164503,,,4910.0,A,,
2002-07-17 00:00:00+00:00,,,08164503,,,4530.0,A,,
2002-07-18 00:00:00+00:00,,,08164503,,,3050.0,A,,
2002-07-19 00:00:00+00:00,,,08164503,,,1590.0,A,,
2002-07-20 00:00:00+00:00,,,08164503,,,639.0,A,,
2002-07-21 00:00:00+00:00,,,08164503,,,290.0,A,,
2002-07-22 00:00:00+00:00,,,08164503,,,141.0,A,,
2002-07-23 00:00:00+00:00,,,08164503,,,94.4,A,,
2002-07-24 00:00:00+00:00,,,08164503,,,92.2,A,,
2002-07-25 00:00:00+00:00,,,08164503,,,65.7,A,,
2002-07-26 00:00:00+00:00,,,08164503,,,48.5,A,,
